date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KN%,wFS/C,wKN/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,KC_ba,KC_slg,KC_whiff
2024/08/14,6:40 PM.,41,W,CHC,CLE,home,Clear.,78,592791,1,6,2,1,0,6,4,7,30,3,6,12,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.27,4.05,165.1,107.0,85.0,102.0,0.823,6.8,1.8,8.38,1.14,0.99,0.223,0.445,0.136,0.328,0.468,78.0,102.0,95.0,74.0,104.0,92.0,104.0,116.0,120.0,0.109,0.155,0.043,1.47,0.65,-2.45,86.0,92.5,80.4,0.219,0.297,0.085,,,,0.273,0.576,0.148,6.0,5,4,4,2,6,0,90,60,3.62,502171,Alex Cobb,5.2,1,3,66.0,106.0,96.0,,,,92.0,103.0,98.0,0.296,0.251,,-0.27,2.12,,92.3,86.5,,0.287,0.497,0.147,0.252,0.31,0.191,0.232,0.424,0.23,0.183,0.296,0.317,104.0,111.0,113.0,0.147,-1.04,79.5,,,,,,,,,,,,,,,,,,
2024/08/16,7:11 PM.,42,L,MIL,CLE,away,Roof Closed.,79,650644,5,3,0,0,2,9,2,7,35,0,3,11,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,71.0,93.0,83.0,152.0,101.0,112.0,0.24,0.163,,0.06,-1.03,,,92.6,80.5,0.241,0.421,0.158,0.25,0.375,0.438,,,,6.0,4,0,0,1,4,0,92,60,4.78,668909,Gavin Williams,4.0,5,5,68.0,102.0,96.0,,,,91.0,100.0,101.0,0.099,0.322,,-1.7,1.08,,92.0,88.1,,0.294,0.49,0.095,0.232,0.394,0.233,0.25,0.479,0.275,0.267,0.467,0.272,104.0,104.0,109.0,0.156,-1.36,77.1,,57.0,96.0,102.0,0.02,,-4.86,,85.6,0.375,0.625,0.261,,,,,,
2024/08/17,6:15 PM.,42,L,MIL,CLE,away,Roof Closed.,79,642547,2,1,0,0,1,7,2,4,29,3,1,6,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.197,0.318,0.373,84.0,92.0,88.0,,,,98.0,99.0,105.0,,0.217,0.175,,-0.09,0.84,87.7,,81.4,,,,0.203,0.384,0.41,0.218,0.291,0.369,6.0,4,1,1,2,3,1,81,50,4.00,676440,Tanner Bibee,5.0,1,7,112.0,99.0,101.0,,,,,,,0.539,,,0.05,,,94.3,,,0.239,0.424,0.252,,,,0.182,0.341,0.372,,,,104.0,106.0,110.0,0.07,0.36,78.1,,,,,,,,,,,,,,,,,,
2024/08/18,1:11 PM.,42,L,MIL,CLE,away,Roof Closed.,76,607067,2,0,0,0,0,6,0,2,29,0,0,8,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,,,,82.0,103.0,96.0,109.0,106.0,108.0,0.311,0.172,,-0.28,1.41,,,92.3,82.0,0.298,0.482,0.115,,,,,,,7.0,2,0,0,0,5,0,88,55,3.52,594902,Ben Lively,6.0,2,5,70.0,109.0,95.0,,,,76.0,94.0,88.0,0.193,0.194,,0.49,-1.34,,92.9,87.6,,0.207,0.314,0.248,0.287,0.656,0.168,0.394,0.636,0.18,0.159,0.234,0.227,100.0,109.0,104.0,0.042,-3.64,78.7,,78.0,98.0,96.0,0.088,,-2.02,,86.5,0.286,0.492,0.277,,,,,,
2024/08/26,1:10 PM.,43,L,KC,CLE,home,Sunny.,84,666142,4,3,1,0,0,7,6,7,34,0,2,23,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,132.0,106.0,114.0,,0.128,0.237,,-0.34,1.43,84.8,,86.0,,,,0.21,0.305,0.337,0.183,0.28,0.478,4.0,3,2,1,4,4,0,94,50,3.28,680704,Nick Sandlin,1.0,0,2,105.0,101.0,106.0,101.0,97.0,101.0,88.0,94.0,91.0,0.418,0.113,0.104,0.85,0.26,0.9,95.4,90.7,80.8,0.213,0.361,0.231,0.348,0.455,0.228,0.14,0.256,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/20,7:08 PM.,44,W,NYY,CLE,away,Partly Cloudy.,69,661563,5,9,2,1,1,12,14,12,48,3,9,37,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,108.0,94.0,105.0,,0.259,0.253,,1.37,0.37,91.6,,87.5,,,,0.171,0.312,0.315,0.179,0.282,0.269,3.0,3,3,3,6,3,1,78,37,3.39,571510,Matthew Boyd,5.1,3,2,128.0,96.0,102.0,,,,,,,0.488,,,0.06,,,96.6,,,0.205,0.395,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/21,7:09 PM.,44,L,NYY,CLE,away,Clear.,70,641482,8,1,0,0,1,5,0,4,30,0,1,5,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,86.0,116.0,113.0,99.0,98.0,101.0,0.014,0.168,0.097,1.37,-1.27,-0.89,83.6,90.3,78.2,0.143,0.143,0.316,0.364,0.727,0.167,0.226,0.369,0.326,7.0,3,0,0,0,4,0,104,68,4.00,676282,Joey Cantillo,4.0,7,5,99.0,103.0,100.0,,,,109.0,100.0,102.0,0.442,0.28,,0.25,1.32,,92.1,87.5,,0.235,0.443,0.215,0.249,0.378,0.251,,,,0.284,0.511,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/22,1:08 PM.,44,L,NYY,CLE,away,Partly Cloudy.,74,543037,6,0,0,0,0,6,6,1,27,2,0,12,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,,,,128.0,106.0,112.0,0.002,0.146,0.04,17.25,1.25,-3.6,88.2,93.7,88.2,0.0,0.0,0.143,0.222,0.27,0.264,0.333,0.667,0.28,6.0,1,0,0,5,2,0,95,55,3.72,668909,Gavin Williams,4.1,3,5,116.0,100.0,104.0,102.0,99.0,106.0,99.0,102.0,102.0,0.462,0.163,0.187,0.7,-0.7,2.35,95.9,91.4,82.5,0.189,0.365,0.234,0.32,0.56,0.22,0.209,0.239,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/23,7:11 PM.,45,L,TEX,CLE,home,Partly Cloudy.,76,543135,5,3,1,0,0,10,3,7,33,2,3,14,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,,,,114.0,102.0,102.0,,0.033,,,-0.69,,,,86.3,,,,0.269,0.462,0.25,,,,6.0,7,3,3,1,5,0,106,72,3.79,676440,Tanner Bibee,5.2,4,6,75.0,105.0,98.0,,,,91.0,108.0,99.0,0.374,0.148,,0.83,-1.41,,95.4,91.4,,0.212,0.335,0.178,0.327,0.624,0.2,0.214,0.471,0.355,,,,99.0,104.0,104.0,0.137,-0.79,76.7,,127.0,101.0,110.0,0.308,,1.55,,88.4,0.2,0.286,0.368,,,,,,
2024/08/24,7:10 PM.,45,W,TEX,CLE,home,Partly Cloudy.,77,592351,5,13,4,0,4,6,4,16,38,1,12,14,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,,,,97.0,105.0,105.0,,0.439,0.071,,0.77,-1.39,88.7,,88.6,,,,0.213,0.344,0.334,0.257,0.543,0.19,2.0,7,7,7,2,1,1,53,36,4.32,594902,Ben Lively,6.2,2,4,73.0,103.0,91.0,,,,,,,0.444,,,-0.71,,,94.9,,,0.311,0.443,0.15,,,,0.333,0.333,0.267,,,,97.0,97.0,102.0,0.046,-0.7,78.9,,,,,,,,,,,,,,,,,,
2024/08/25,1:40 PM.,45,W,TEX,CLE,home,Cloudy.,80,674003,2,4,0,0,2,6,2,5,28,3,3,8,674003,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.54,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,,,,49.0,114.0,107.0,,0.07,0.273,,-0.79,0.86,80.9,,82.7,,,,0.32,0.48,0.182,0.21,0.333,0.338,6.0,3,2,1,2,3,1,85,59,3.31,571510,Matthew Boyd,6.0,1,4,94.0,105.0,93.0,,,,70.0,112.0,85.0,0.523,0.007,,1.75,-3.68,,89.8,86.4,,0.185,0.344,0.213,,,,0.306,0.556,0.129,,,,96.0,103.0,104.0,0.128,-2.32,74.9,,,,,,,,,,,,,,,,,,
2024/08/26,6:40 PM.,46,L,KC,CLE,home,Clear.,85,679525,9,4,3,0,1,5,3,7,33,0,2,14,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,98.0,99.0,97.0,117.0,99.0,107.0,0.138,0.228,0.1,-1.16,-0.57,0.84,86.3,93.6,86.5,0.317,0.524,0.099,0.29,0.462,0.294,0.204,0.296,0.177,4.2,5,4,2,1,2,1,87,57,4.67,671106,Logan Allen,5.0,5,1,93.0,98.0,95.0,,,,,,,0.37,,,0.34,,,94.2,,,0.208,0.383,0.223,,,,0.263,0.5,0.274,0.2,0.433,0.464,103.0,105.0,103.0,0.164,-1.2,82.8,,,,,,,,,,,,,,,,,,
2024/08/27,6:41 PM.,46,L,KC,CLE,home,Clear.,89,547179,6,1,0,0,0,8,2,3,30,0,1,8,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,81.0,102.0,94.0,126.0,98.0,108.0,0.212,0.149,0.188,-0.25,-1.51,1.94,84.6,93.6,83.9,0.291,0.441,0.062,0.368,0.632,0.253,0.122,0.173,0.373,1.2,1,0,0,1,1,0,28,14,3.43,668909,Gavin Williams,5.0,2,6,84.0,95.0,89.0,,,,94.0,92.0,91.0,0.272,0.1,,1.0,0.04,,93.8,90.1,,0.155,0.309,0.184,0.235,0.51,0.236,0.217,0.348,0.352,0.19,0.429,0.291,102.0,93.0,96.0,0.079,0.02,81.7,,,,,,,,,,,,,,,,,,
2024/08/28,1:11 PM.,46,W,KC,CLE,home,Cloudy.,83,608379,5,7,2,0,1,8,1,13,35,1,7,20,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,78.0,103.0,89.0,97.0,89.0,90.0,0.153,0.092,0.322,0.29,-2.39,2.26,81.2,93.6,84.1,0.252,0.301,0.099,0.371,0.6,0.373,0.169,0.312,0.341,6.0,9,5,5,0,7,1,100,69,3.50,676440,Tanner Bibee,5.0,5,6,83.0,103.0,99.0,,,,78.0,100.0,92.0,0.238,0.114,,0.39,-0.94,,93.6,88.8,,0.279,0.449,0.169,0.319,0.458,0.148,0.357,0.643,0.174,,,,72.0,89.0,92.0,0.081,-1.64,75.2,,,,,,,,,,,,,,,,,,
2024/08/30,7:10 PM.,47,W,PIT,CLE,home,Partly Cloudy.,84,663559,8,10,3,0,2,8,2,16,39,4,10,20,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,0.142,0.216,,1.23,0.27,,,92.0,86.1,0.26,0.448,0.157,0.245,0.304,0.287,,,,4.0,7,4,4,1,2,0,59,41,4.41,594902,Ben Lively,4.1,6,3,85.0,100.0,97.0,,,,,,,0.484,,,0.38,,,91.8,,,0.255,0.41,0.166,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,0.152,-1.24,77.7,,43.0,95.0,70.0,0.006,,-7.04,,86.9,0.333,1.333,0.125,,,,,,
2024/08/31,6:10 PM.,47,L,PIT,CLE,home,Cloudy.,76,682847,3,0,1,0,0,9,4,2,27,0,0,8,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.31,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.286,0.443,66.0,87.0,88.0,105.0,97.0,95.0,121.0,102.0,109.0,0.258,0.268,0.009,1.13,-0.41,0.21,90.6,94.9,85.8,0.237,0.374,0.129,0.203,0.392,0.31,,,,6.0,1,0,0,3,5,0,87,53,3.19,571510,Matthew Boyd,6.0,1,8,97.0,104.0,97.0,,,,90.0,100.0,94.0,0.268,0.197,,1.02,0.71,,95.9,91.0,,0.187,0.331,0.208,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/01,1:40 PM.,47,W,PIT,CLE,home,Sunny.,78,656605,1,6,1,0,4,7,3,13,35,0,6,17,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,82.0,102.0,94.0,129.0,100.0,109.0,0.22,0.25,0.008,-0.26,-1.04,-12.5,89.8,93.4,84.7,0.266,0.405,0.125,0.338,0.636,0.248,0.667,1.333,0.0,5.1,11,4,3,0,7,3,85,60,3.88,502171,Alex Cobb,6.0,0,6,86.0,103.0,96.0,,,,96.0,99.0,98.0,0.304,0.122,,0.3,-1.0,,94.4,90.4,,0.257,0.4,0.24,0.272,0.593,0.195,0.233,0.442,0.293,0.204,0.331,0.25,111.0,96.0,104.0,0.096,-0.11,78.4,,,,,,,,,,,,,,,,,,
2024/09/02,3:11 PM.,48,W,KC,CLE,away,Sunny.,78,608379,2,4,3,0,2,5,1,9,35,2,4,11,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,78.0,103.0,89.0,97.0,89.0,90.0,0.153,0.092,0.322,0.29,-2.39,2.26,81.2,93.6,84.1,0.252,0.301,0.099,0.371,0.6,0.373,0.169,0.312,0.341,5.0,5,2,2,1,3,1,85,55,3.50,668909,Gavin Williams,7.0,1,6,83.0,103.0,99.0,,,,78.0,100.0,92.0,0.238,0.114,,0.39,-0.94,,93.6,88.8,,0.279,0.449,0.169,0.319,0.458,0.148,0.357,0.643,0.174,,,,72.0,89.0,92.0,0.081,-1.64,75.2,,,,,,,,,,,,,,,,,,
2024/09/03,6:40 PM.,48,W,KC,CLE,away,Clear.,79,663903,1,7,1,0,1,7,3,10,34,0,7,17,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,70.0,101.0,91.0,106.0,99.0,102.0,0.413,0.455,0.019,0.77,0.0,-5.71,88.1,92.2,82.9,0.267,0.389,0.127,0.207,0.361,0.354,0.429,0.5,0.111,5.2,5,2,2,2,3,0,99,58,3.35,676440,Tanner Bibee,6.0,1,6,63.0,96.0,86.0,,,,,,,0.113,,,-2.09,,,91.6,,,0.326,0.609,0.197,,,,,,,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/04,6:40 PM.,48,L,KC,CLE,away,Clear.,82,607625,4,1,2,0,0,8,1,7,30,0,1,8,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,68.0,101.0,92.0,125.0,97.0,105.0,0.185,0.135,0.069,0.65,-0.67,0.08,87.4,92.1,85.2,0.274,0.381,0.129,0.213,0.387,0.2,0.208,0.333,0.291,7.0,6,1,1,1,4,0,103,70,3.05,594902,Ben Lively,4.0,4,3,75.0,103.0,95.0,,,,97.0,103.0,103.0,0.24,0.082,,0.7,2.86,,92.2,90.1,,0.234,0.392,0.176,0.228,0.228,0.23,0.178,0.271,0.339,0.375,0.75,0.109,126.0,100.0,110.0,0.262,1.44,79.4,,93.0,107.0,106.0,0.026,,0.07,,85.7,0.105,0.421,0.351,0.215,0.28,0.285,,,
2024/09/06,7:10 PM.,49,W,LAD,CLE,away,Clear.,87,689017,1,3,1,0,2,10,3,5,31,1,3,7,689017,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,73.0,91.0,90.0,,,,120.0,105.0,104.0,,0.23,0.145,,1.46,-0.24,84.2,,85.1,,,,0.183,0.296,0.278,0.182,0.364,0.271,6.0,3,2,2,1,8,1,91,62,3.00,571510,Matthew Boyd,6.0,1,6,115.0,99.0,103.0,,,,,,,0.463,,,0.2,,,93.5,,,0.228,0.526,0.203,,,,0.333,0.485,0.206,,,,77.0,92.0,89.0,0.162,-1.55,79.6,,,,,,,,,,,,,,,,,,
2024/09/07,6:09 PM.,49,L,LAD,CLE,away,Partly Cloudy.,92,518489,7,2,2,0,1,7,3,7,34,2,2,22,518489,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.46,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,96.0,95.0,90.0,102.0,110.0,111.0,0.163,0.422,,1.24,-2.39,,,94.5,85.3,0.214,0.214,0.2,0.28,0.58,0.253,,,,1.0,1,0,0,0,0,0,16,12,3.22,668909,Gavin Williams,0.2,5,0,93.0,111.0,107.0,,,,78.0,103.0,104.0,0.294,0.12,,4.25,4.05,,94.5,90.4,,0.115,0.115,0.265,0.182,0.273,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/08,1:10 PM.,49,L,LAD,CLE,away,Sunny.,103,656427,4,0,0,0,0,8,1,6,31,0,0,11,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,75.0,85.0,72.0,95.0,102.0,102.0,0.023,0.29,0.027,-5.05,0.02,-0.55,85.7,90.6,84.7,0.6,1.2,0.4,0.222,0.455,0.363,0.111,0.333,0.111,7.1,4,0,0,0,6,0,92,59,2.86,676440,Tanner Bibee,5.0,2,4,92.0,104.0,101.0,101.0,103.0,107.0,,,,0.441,,0.218,0.5,,2.19,93.3,,77.4,0.245,0.401,0.238,,,,0.164,0.219,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/09,6:39 PM.,50,W,CWS,CLE,away,Clear.,79,694363,3,5,2,0,2,10,8,8,35,5,5,27,694363,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.3,4.71,73.1,100.0,75.0,93.0,0.779,6.87,4.05,9.08,1.1,0.77,0.284,0.401,0.147,0.263,0.408,71.0,99.0,94.0,68.0,101.0,88.0,85.0,104.0,102.0,0.047,0.284,0.294,-0.83,0.49,-0.49,84.1,91.8,86.0,0.313,0.5,0.086,0.25,0.316,0.288,0.244,0.372,0.312,2.2,5,3,3,0,5,1,47,35,4.66,676282,Joey Cantillo,7.0,1,10,71.0,97.0,86.0,,,,,,,0.375,,,-0.54,,,92.5,,,0.274,0.487,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/10,6:40 PM.,50,W,CWS,CLE,away,Clear.,80,686563,0,5,3,0,1,8,2,11,37,2,5,12,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,86.0,100.0,93.0,117.0,100.0,107.0,0.28,0.218,0.187,0.44,-1.39,-0.22,85.7,93.3,81.9,0.287,0.449,0.132,,,,0.248,0.394,0.269,5.1,7,3,3,1,4,0,91,58,4.56,594902,Ben Lively,2.0,0,2,73.0,104.0,97.0,,,,79.0,101.0,93.0,0.123,0.192,,-1.13,0.39,,94.3,90.2,,0.25,0.411,0.252,0.263,0.45,0.191,,,,0.255,0.489,0.282,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/11,1:11 PM.,50,W,CWS,CLE,away,Partly Cloudy.,81,663436,4,6,0,0,1,10,4,10,35,1,6,18,663436,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,,,,114.0,108.0,111.0,,0.268,0.196,,1.22,-0.16,89.3,,83.6,,,,0.121,0.293,0.378,0.34,0.4,0.204,3.0,6,5,5,1,4,1,72,48,4.14,571510,Matthew Boyd,4.1,1,9,92.0,95.0,91.0,,,,76.0,93.0,84.0,0.285,0.175,,-2.03,1.59,,93.6,89.0,,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,95.0,91.0,93.0,0.076,-2.54,78.4,,,,,,,,,,,,,,,,,,
2024/09/12,7:15 PM.,51,L,TB,CLE,home,Clear.,76,686752,5,2,1,0,0,9,4,5,31,1,2,10,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,,,,119.0,95.0,106.0,,0.173,0.235,,0.51,-0.47,85.8,,89.0,,,,0.267,0.407,0.317,0.216,0.353,0.286,2.0,4,2,2,2,1,0,38,24,3.76,668909,Gavin Williams,5.1,3,5,115.0,98.0,102.0,,,,100.0,103.0,100.0,0.506,0.06,,1.07,-0.88,,94.9,91.6,,0.181,0.33,0.316,0.276,0.586,0.141,0.167,0.167,0.5,,,,140.0,75.0,84.0,0.027,-1.47,80.6,,,,,,,,,,,,,,,,,,
2024/09/13,7:11 PM.,51,L,TB,CLE,home,Clear.,76,641793,3,1,3,1,0,9,1,4,31,0,1,8,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.399,,-0.6,0.45,,,91.6,85.7,0.265,0.439,0.141,0.257,0.427,0.227,,,,6.0,2,0,0,0,5,0,89,65,3.73,676440,Tanner Bibee,6.0,3,9,54.0,110.0,91.0,,,,,,,0.221,,,0.58,,,92.4,,,0.245,0.358,0.191,,,,,,,0.406,0.594,0.115,,,,,,,,104.0,106.0,112.0,0.232,,-0.84,,83.0,0.258,0.423,0.344,,,,,,
2024/09/14,6:10 PM.,51,W,TB,CLE,home,Clear.,80,656876,1,6,2,0,2,6,2,8,30,1,6,7,656876,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.83,1.98,28.2,106.0,128.0,111.0,0.705,10.99,1.88,7.85,0.0,1.74,0.347,0.36,0.173,0.24,0.451,,,,125.0,105.0,107.0,137.0,116.0,128.0,0.292,0.054,,-1.1,5.27,,,96.2,85.4,0.316,0.395,0.167,,,,,,,2.0,1,0,0,0,2,0,28,23,2.53,676282,Joey Cantillo,5.0,0,6,136.0,110.0,117.0,,,,117.0,101.0,102.0,0.377,0.277,,2.64,0.79,,97.4,89.1,,0.171,0.2,0.308,0.25,0.292,0.406,,,,0.083,0.083,0.412,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/15,1:40 PM.,51,W,TB,CLE,home,Sunny.,82,671737,0,2,2,0,0,9,3,7,30,1,1,15,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5,2,2,3,6,0,99,60,4.39,594902,Ben Lively,5.0,0,2,129.0,97.0,102.0,,,,91.0,100.0,98.0,0.417,0.225,,-0.04,1.02,,96.4,90.9,,0.269,0.5,0.21,0.205,0.357,0.324,0.241,0.483,0.346,,,,100.0,91.0,93.0,0.089,-1.5,79.1,,123.0,102.0,114.0,0.269,,0.47,,90.9,0.213,0.32,0.33,,,,,,
