date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-06-04,746949,Groundout,field_out,True,643265,608331,Garrett Cooper,Max Fried,0,9a023eef-8e22-48bf-b181-94bff9610f61,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,110.0,102.0,106.0,83.0,94.0,94.0,97.0,96.0,95.0,88.0,93.0,92.0,,,,0.311,0.055,,0.119,0.208,0.76,-0.23,,0.7,0.93,93.8,89.3,,82.7,74.4,0.287,0.369,0.2,,,,0.308,0.308,0.313,0.158,0.329,0.313,0.25,0.25,0.296,95.0,102.0,103.0,97.0,98.0,97.0,0.162,0.145,1.8,1.72,86.1,93.7,0.231,0.256,0.165,0.186,0.271,0.24,,,,,,,,,
2024-06-04,746949,Strikeout,strikeout,True,643265,608331,Garrett Cooper,Max Fried,0,19a9783f-4806-4377-beb7-62066c325f87,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,110.0,102.0,106.0,83.0,94.0,94.0,97.0,96.0,95.0,88.0,93.0,92.0,,,,0.311,0.055,,0.119,0.208,0.76,-0.23,,0.7,0.93,93.8,89.3,,82.7,74.4,0.287,0.369,0.2,,,,0.308,0.308,0.313,0.158,0.329,0.313,0.25,0.25,0.296,95.0,102.0,103.0,97.0,98.0,97.0,0.162,0.145,1.8,1.72,86.1,93.7,0.231,0.256,0.165,0.186,0.271,0.24,,,,,,,,,
2024-06-04,746949,Strikeout,strikeout,True,643265,608331,Garrett Cooper,Max Fried,0,6c945bae-a402-409a-bf90-27d88a717894,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,110.0,102.0,106.0,83.0,94.0,94.0,97.0,96.0,95.0,88.0,93.0,92.0,,,,0.311,0.055,,0.119,0.208,0.76,-0.23,,0.7,0.93,93.8,89.3,,82.7,74.4,0.287,0.369,0.2,,,,0.308,0.308,0.313,0.158,0.329,0.313,0.25,0.25,0.296,95.0,102.0,103.0,97.0,98.0,97.0,0.162,0.145,1.8,1.72,86.1,93.7,0.231,0.256,0.165,0.186,0.271,0.24,,,,,,,,,
2024-06-07,746785,Strikeout,strikeout,True,643265,676979,Garrett Cooper,Garrett Crochet,0,2e06e943-b0b3-49e8-b625-ce4fbb9682fd,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,,,,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,,,,0.552,0.273,,0.114,,1.77,2.05,,-2.87,,97.0,91.4,,84.1,,0.188,0.274,0.31,,,,0.213,0.283,0.351,,,,0.227,0.614,0.372,69.0,103.0,103.0,,,,,0.061,,-0.38,90.8,,,,,0.179,0.321,0.279,,,,,,,,,
2024-06-07,746785,Strikeout,strikeout,True,643265,676979,Garrett Cooper,Garrett Crochet,0,4ced49ae-9c82-4dee-96fc-b079ccd74197,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,,,,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,,,,0.552,0.273,,0.114,,1.77,2.05,,-2.87,,97.0,91.4,,84.1,,0.188,0.274,0.31,,,,0.213,0.283,0.351,,,,0.227,0.614,0.372,69.0,103.0,103.0,,,,,0.061,,-0.38,90.8,,,,,0.179,0.321,0.279,,,,,,,,,
2024-06-07,746785,Single,single,False,643265,686563,Garrett Cooper,Jonathan Cannon,0,4035a559-5899-4c84-ad52-c335cf7cfb25,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,,,,79.0,99.0,91.0,121.0,98.0,106.0,83.0,104.0,96.0,,,,0.084,0.192,,0.237,,-3.2,-0.13,,0.89,,94.7,89.9,,82.0,,0.444,0.778,0.281,,,,0.244,0.463,0.221,,,,0.2,0.225,0.274,101.0,114.0,116.0,86.0,102.0,94.0,0.345,0.142,0.63,-4.35,85.8,93.2,0.26,0.425,0.143,0.325,0.625,0.284,,,,,,,,,
2024-06-07,746785,Pop Out,field_out,True,643265,686563,Garrett Cooper,Jonathan Cannon,0,e1dcf0ce-d69d-4479-9645-0de201b36d70,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,,,,79.0,99.0,91.0,121.0,98.0,106.0,83.0,104.0,96.0,,,,0.084,0.192,,0.237,,-3.2,-0.13,,0.89,,94.7,89.9,,82.0,,0.444,0.778,0.281,,,,0.244,0.463,0.221,,,,0.2,0.225,0.274,101.0,114.0,116.0,86.0,102.0,94.0,0.345,0.142,0.63,-4.35,85.8,93.2,0.26,0.425,0.143,0.325,0.625,0.284,,,,,,,,,
2024-06-09,746787,Groundout,field_out,True,643265,605121,Garrett Cooper,Justin Anderson,1,a0254f99-c745-45e9-bc18-d5efbb9d7efc,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,126.0,102.0,107.0,71.0,114.0,107.0,,,,0.311,0.081,,0.46,,1.78,-1.77,,-1.04,,96.1,93.0,,85.6,,0.103,0.138,0.208,,,,0.5,0.5,0.095,,,,0.233,0.442,0.439,,,,95.0,100.0,93.0,0.148,,-0.95,,,94.8,0.267,0.333,0.192,,,,,,,,,,,,
2024-06-09,746787,Single,single,False,643265,605154,Garrett Cooper,John Brebbia,0,14a38019-5bda-49a4-ae76-f4381c71848c,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,,,,105.0,107.0,108.0,105.0,101.0,104.0,,,,,,,0.461,,,0.538,,2.3,,,-1.42,,93.9,,,82.9,,0.138,0.262,0.284,,,,,,,,,,0.31,0.488,0.256,168.0,136.0,106.0,,,,,0.002,,7.24,89.6,,,,,,,,,,,,,,,,
2024-06-09,746787,Strikeout,strikeout,True,643265,647336,Garrett Cooper,Michael Soroka,0,deb2e6db-2d1e-4933-a9f0-efd1e8184123,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,,,,93.0,97.0,94.0,102.0,99.0,97.0,,,,,,,0.306,,,0.36,,-0.14,,,0.1,,93.3,,,81.9,,0.206,0.382,0.177,,,,,,,,,,0.185,0.348,0.408,112.0,84.0,92.0,77.0,93.0,89.0,0.229,0.105,-1.48,-3.67,82.1,92.3,0.289,0.518,0.08,0.333,0.667,0.132,,,,,,,,,
