date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024-08-14,745790,Grounded Into DP,grounded_into_double_play,True,663662,656849,Daz Cameron,David Peterson,1,c2f627dd-73e0-4b95-8b5d-a13a3096ff85,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,0.32,0.252,,0.186,0.169,-0.31,,1.7,-1.49,0.25,93.1,,84.7,92.0,85.2,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.264,0.376,0.139,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745790,Groundout,field_out,True,663662,656849,Daz Cameron,David Peterson,1,cad46fdb-3985-4d53-be71-2289f4eb5df4,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,0.32,0.252,,0.186,0.169,-0.31,,1.7,-1.49,0.25,93.1,,84.7,92.0,85.2,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.264,0.376,0.139,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745790,Sac Fly,sac_fly,True,663662,656849,Daz Cameron,David Peterson,1,7877a6d4-bbd6-42f3-b0bd-acd02bfd7769,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,0.32,0.252,,0.186,0.169,-0.31,,1.7,-1.49,0.25,93.1,,84.7,92.0,85.2,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.264,0.376,0.139,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745790,Lineout,field_out,True,663662,493603,Daz Cameron,Adam Ottavino,0,6e973145-4e9d-4f9f-be28-20ae73e78110,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.47,3.18,48.1,101.0,103.0,101.0,0.765,10.99,3.35,8.38,0.93,1.02,0.349,0.357,0.225,0.302,0.443,74.0,88.0,89.0,72.0,111.0,101.0,100.0,103.0,101.0,116.0,107.0,112.0,84.0,92.0,94.0,0.341,0.082,0.121,0.4,0.057,2.64,-2.76,0.25,0.14,-1.73,93.1,87.9,87.2,92.1,79.2,0.095,0.095,0.364,0.333,0.833,0.25,0.333,0.5,0.214,0.243,0.284,0.15,,,,,,,,,,0.455,1.182,0.373,,,,,,,,,,,,,,,,,,,0.222,0.349,0.263,,,,,,
2024-08-15,745783,Single,single,False,663662,500779,Daz Cameron,Jose Quintana,0,2b3b279d-565e-49da-a67a-3323d907492b,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.197,-0.55,,0.19,,-0.09,90.6,,85.7,90.7,,0.225,0.461,0.167,,,,0.225,0.294,0.32,0.261,0.491,0.136,110.0,103.0,100.0,0.287,0.04,77.6,0.266,0.448,0.258,,,,,,,,,,,,,,,,,,,0.176,0.382,0.274,,,,,,,,,
2024-08-15,745783,Groundout,field_out,True,663662,500779,Daz Cameron,Jose Quintana,0,41b68feb-2852-4e0a-a242-206b7a143e95,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.197,-0.55,,0.19,,-0.09,90.6,,85.7,90.7,,0.225,0.461,0.167,,,,0.225,0.294,0.32,0.261,0.491,0.136,110.0,103.0,100.0,0.287,0.04,77.6,0.266,0.448,0.258,,,,,,,,,,,,,,,,,,,0.176,0.382,0.274,,,,,,,,,
2024-08-15,745783,Walk,walk,False,663662,500779,Daz Cameron,Jose Quintana,1,01482ee5-d085-4bba-a33e-b80d83d75dcf,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.197,-0.55,,0.19,,-0.09,90.6,,85.7,90.7,,0.225,0.461,0.167,,,,0.225,0.294,0.32,0.261,0.491,0.136,110.0,103.0,100.0,0.287,0.04,77.6,0.266,0.448,0.258,,,,,,,,,,,,,,,,,,,0.176,0.382,0.274,,,,,,,,,
2024-08-18,745621,Groundout,field_out,True,663662,605483,Daz Cameron,Blake Snell,0,9451e3fb-f8e9-4844-91b1-260ed31360d8,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,0.464,,0.104,0.16,0.78,,,-0.02,-0.94,95.8,,85.3,,88.6,0.214,0.339,0.251,0.185,0.296,0.426,0.341,0.477,0.421,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,663662,605483,Daz Cameron,Blake Snell,0,7cd06267-8006-4907-adfe-a26df3462462,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,0.464,,0.104,0.16,0.78,,,-0.02,-0.94,95.8,,85.3,,88.6,0.214,0.339,0.251,0.185,0.296,0.426,0.341,0.477,0.421,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Single,single,False,663662,605483,Daz Cameron,Blake Snell,0,afa8a5bd-45e6-492e-b807-c0d41ada05f5,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,0.464,,0.104,0.16,0.78,,,-0.02,-0.94,95.8,,85.3,,88.6,0.214,0.339,0.251,0.185,0.296,0.426,0.341,0.477,0.421,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Groundout,field_out,True,663662,605483,Daz Cameron,Blake Snell,0,f3ab5148-6436-46a9-a12e-a2a75457942b,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,0.464,,0.104,0.16,0.78,,,-0.02,-0.94,95.8,,85.3,,88.6,0.214,0.339,0.251,0.185,0.296,0.426,0.341,0.477,0.421,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,745622,Strikeout,strikeout,True,663662,664076,Daz Cameron,Garrett Cleavinger,0,d6bd92af-45f4-4a27-92f7-d4021f6755bf,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,,,,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,116.0,95.0,96.0,0.079,0.216,0.293,0.412,,1.6,0.66,-1.58,0.71,,96.2,90.7,,95.6,84.3,0.094,0.188,0.225,0.164,0.218,0.376,,,,0.286,0.5,0.129,,,,,,,,,,0.283,0.37,0.316,,,,,,,,,,,,,,,,,,,0.262,0.286,0.342,,,,,,
2024-08-22,745623,Strikeout,strikeout,True,663662,605488,Daz Cameron,Jeffrey Springs,0,0d97caf1-d9b9-4b2d-8383-d5299f80ec94,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.244,0.512,0.18,0.133,0.133,0.255,0.375,0.5,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,,,,
2024-08-22,745623,Single,single,False,663662,605488,Daz Cameron,Jeffrey Springs,0,536f5d27-dd7b-4cd7-96a1-0cba992038fd,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.244,0.512,0.18,0.133,0.133,0.255,0.375,0.5,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,,,,
2024-08-22,745623,Strikeout,strikeout,True,663662,687330,Daz Cameron,Kevin Kelly,0,ee7f5b50-ecd8-4201-ac34-01fc600c484f,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,95.0,102.0,105.0,0.608,0.012,0.091,0.289,,-13.92,0.43,0.96,0.14,,92.3,87.8,,90.8,77.3,,,,,,,,,,0.273,0.41,0.136,,,,,,,,,,0.167,0.333,0.237,,,,,,,,,,,,,,,,,,,0.196,0.321,0.322,,,,,,
2024-08-22,745623,Groundout,field_out,True,663662,663992,Daz Cameron,Richard Lovelady,0,43b5db4b-3457-4045-a98f-dcdc0a90fc17,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,5.64,4.72,22.1,97.0,99.0,98.0,0.771,7.25,2.01,10.88,1.21,1.27,0.28,0.347,0.2,0.36,0.442,,,,61.0,99.0,98.0,97.0,94.0,90.0,115.0,98.0,104.0,,,,0.353,0.179,,0.468,,-6.47,,-0.41,1.64,,92.4,,,92.2,85.5,0.533,1.0,0.25,0.2,0.311,0.3,,,,0.323,0.387,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745617,Double,double,False,663662,657649,Daz Cameron,Jared Koenig,1,de805cd2-d6ca-418f-902a-cac6e2c07e12,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.34,3.27,50.0,103.0,90.0,100.0,0.778,9.72,3.06,7.92,0.54,1.24,0.223,0.403,0.223,0.266,0.486,67.0,105.0,102.0,81.0,117.0,116.0,90.0,99.0,96.0,,,,86.0,105.0,101.0,0.587,0.004,0.252,,0.024,4.6,0.3,1.14,,0.82,96.5,90.2,85.1,94.8,,,,,,,,0.25,0.25,0.5,0.23,0.31,0.189,98.0,110.0,106.0,0.134,0.33,80.9,0.2,0.2,0.487,0.245,0.388,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745617,Single,single,False,663662,669060,Daz Cameron,Bryse Wilson,1,b10295e8-f7a7-4501-9a0c-af4f3ff363d3,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.19,5.31,101.0,105.0,93.0,98.0,0.817,7.13,2.76,8.91,1.78,0.86,0.255,0.369,0.159,0.376,0.453,53.0,96.0,85.0,85.0,113.0,105.0,92.0,106.0,96.0,,,,98.0,100.0,95.0,0.32,0.15,0.345,,0.043,-3.19,1.08,1.21,,-0.82,93.5,88.8,88.0,93.1,,0.292,0.5,0.228,,,,0.182,0.273,0.174,0.239,0.377,0.138,107.0,107.0,106.0,0.143,-3.27,80.4,0.309,0.709,0.229,0.233,0.371,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,745618,Groundout,field_out,True,663662,593423,Daz Cameron,Frankie Montas,0,a85c442b-36ad-489e-b9ae-7ab4d304cca3,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.209,0.356,0.223,0.29,0.548,0.279,,,,0.247,0.36,0.109,,,,,,,,,,0.338,0.606,0.223,0.191,-0.61,85.9,,,,,,,121.0,98.0,106.0,0.241,0.337,0.407,,,,,,,,,,,,
2024-08-25,745618,Sac Fly,sac_fly,True,663662,593423,Daz Cameron,Frankie Montas,1,aee6eb51-e115-48ce-8e37-b91ac765b00e,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.209,0.356,0.223,0.29,0.548,0.279,,,,0.247,0.36,0.109,,,,,,,,,,0.338,0.606,0.223,0.191,-0.61,85.9,,,,,,,121.0,98.0,106.0,0.241,0.337,0.407,,,,,,,,,,,,
2024-08-25,745618,Single,single,False,663662,593423,Daz Cameron,Frankie Montas,1,42581c50-378f-4a77-83a9-877dd899d89e,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.209,0.356,0.223,0.29,0.548,0.279,,,,0.247,0.36,0.109,,,,,,,,,,0.338,0.606,0.223,0.191,-0.61,85.9,,,,,,,121.0,98.0,106.0,0.241,0.337,0.407,,,,,,,,,,,,
2024-08-27,746671,Groundout,field_out,True,663662,596001,Daz Cameron,Jakob Junis,0,747afa7f-87b0-457c-9df8-88976f1aaa97,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.222,0.222,0.286,0.159,0.29,0.333,0.278,0.833,0.269,0.31,0.431,0.2,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,746671,Strikeout,strikeout,True,663662,571656,Daz Cameron,Buck Farmer,0,7117dba0-13d9-439c-9d68-498fa854f39b,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,0.216,0.75,,1.97,1.47,-1.02,92.7,,86.7,92.5,82.2,0.182,0.364,0.155,0.136,0.318,0.366,0.275,0.392,0.319,0.228,0.351,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,746671,Groundout,field_out,True,663662,663574,Daz Cameron,Tony Santillan,1,37370d47-579b-493d-bead-0d84e6329337,663574.0,tonysantillan,Santillan,Right,Tony Santillan,CIN,2.55,2.14,17.2,110.0,113.0,109.0,0.748,13.75,2.55,5.09,1.53,1.06,0.4,0.25,0.125,0.275,0.505,76.0,156.0,148.0,106.0,114.0,107.0,,,,124.0,101.0,111.0,,,,,0.607,,0.386,0.007,1.48,,,1.25,12.52,97.3,,91.8,,86.8,0.146,0.366,0.327,0.16,0.16,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,746671,Strikeout,strikeout,True,663662,668984,Daz Cameron,Casey Legumina,0,d2293a5a-c03f-4d16-b11f-2ffa88546f2e,668984.0,caseylegumina,Legumina,Right,Casey Legumina,CIN,10.5,7.18,6.0,102.0,97.0,99.0,0.882,6.0,3.0,16.5,3.0,4.25,0.2,0.6,0.04,0.36,0.48,69.0,114.0,99.0,105.0,95.0,93.0,,,,102.0,93.0,102.0,,,,,0.53,,0.27,0.2,-4.73,,,-2.27,-2.34,93.3,,87.4,,85.0,0.5,0.8,0.091,0.25,0.583,0.125,0.429,0.429,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746672,Strikeout,strikeout,True,663662,518585,Daz Cameron,Fernando Cruz,0,a7abe70d-aa32-4d33-9d58-1d31e2112602,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,,,,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,,-0.08,-1.72,,,,94.6,88.6,,,,0.306,0.532,0.156,,,,,,,,,,,,,,,,,,,0.34,0.745,0.279,0.423,1.6,81.6,,,,,,,161.0,92.0,110.0,0.12,0.16,0.601,,,,,,,,,,,,
2024-08-28,746672,Strikeout,strikeout,True,663662,594580,Daz Cameron,Sam Moll,0,7d8c6d7c-25e7-41d2-8edb-3c0a17ea0331,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,67.0,94.0,101.0,149.0,105.0,107.0,72.0,98.0,84.0,94.0,98.0,109.0,,,,0.284,0.386,,0.241,0.089,-0.36,,3.34,2.94,-0.58,93.3,,85.2,92.0,81.2,0.25,0.404,0.261,,,,0.3,0.3,0.375,0.2,0.3,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.147,0.4,,,,,,
2024-08-28,746672,Double,double,False,663662,543391,Daz Cameron,Casey Kelly,0,f2eec096-7188-4dae-a1d1-a13f90766366,543391.0,caseykelly,"Kelly, C",Right,Casey Kelly,CIN,5.06,3.49,5.1,99.0,89.0,99.0,0.721,6.75,1.69,8.44,1.69,0.75,0.313,0.438,0.125,0.25,0.436,27.0,136.0,114.0,73.0,83.0,94.0,117.0,152.0,42.0,141.0,92.0,111.0,,,,0.167,0.256,,0.256,0.205,-3.55,,8.68,-2.92,0.34,90.9,,84.6,89.5,84.8,0.286,0.714,0.231,,,,0.25,0.25,0.333,0.2,0.2,0.0,95.0,93.0,96.0,0.115,2.97,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746672,Strikeout,strikeout,True,663662,641941,Daz Cameron,Emilio Pagán,0,dfee8d6b-683a-44b0-8710-2b85457570fa,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.4,3.3,28.2,106.0,108.0,107.0,0.752,9.73,2.83,9.1,1.57,0.68,0.269,0.436,0.179,0.372,0.431,,,,117.0,103.0,107.0,,,,,,,91.0,115.0,110.0,,0.58,0.279,,,0.1,-0.71,,,,94.5,86.4,,,,0.246,0.431,0.238,,,,,,,,,,,,,,,,,,,0.357,0.607,0.309,0.142,0.28,84.1,,,,,,,101.0,106.0,98.0,0.214,0.286,0.414,,,,,,,,,,,,
2024-08-29,746670,Forceout,force_out,True,663662,687924,Daz Cameron,Julian Aguiar,1,755c3615-5462-48d2-92ef-3a597f0ba817,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,,,,0.143,0.143,0.25,0.231,0.308,0.391,0.303,0.667,0.145,81.0,90.0,96.0,0.097,-17.48,78.2,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,746670,Groundout,field_out,True,663662,687924,Daz Cameron,Julian Aguiar,0,3e0aaae6-bf08-40d8-a39e-7c6d60660dee,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,,,,0.143,0.143,0.25,0.231,0.308,0.391,0.303,0.667,0.145,81.0,90.0,96.0,0.097,-17.48,78.2,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,746670,Groundout,field_out,True,663662,605335,Daz Cameron,Brandon Leibrandt,0,8fab3193-b4ad-4ccf-99cc-8ac27f0a559c,605335.0,brandonleibrandt,Leibrandt,Left,Brandon Leibrandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.143,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,746670,Strikeout,strikeout,True,663662,663574,Daz Cameron,Tony Santillan,0,0eae640d-c91d-4e00-8b1e-10f62683ee36,663574.0,tonysantillan,Santillan,Right,Tony Santillan,CIN,2.55,2.14,17.2,110.0,113.0,109.0,0.748,13.75,2.55,5.09,1.53,1.06,0.4,0.25,0.125,0.275,0.505,76.0,156.0,148.0,106.0,114.0,107.0,,,,124.0,101.0,111.0,,,,,0.607,,0.386,0.007,1.48,,,1.25,12.52,97.3,,91.8,,86.8,0.146,0.366,0.327,0.16,0.16,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,746670,Flyout,field_out,True,663662,641941,Daz Cameron,Emilio Pagán,0,33f579d3-11d8-4b75-b064-38e519bc5e82,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.4,3.3,28.2,106.0,108.0,107.0,0.752,9.73,2.83,9.1,1.57,0.68,0.269,0.436,0.179,0.372,0.431,,,,117.0,103.0,107.0,,,,,,,91.0,115.0,110.0,,0.58,0.279,,,0.1,-0.71,,,,94.5,86.4,,,,0.246,0.431,0.238,,,,,,,,,,,,,,,,,,,0.357,0.607,0.309,0.142,0.28,84.1,,,,,,,101.0,106.0,98.0,0.214,0.286,0.414,,,,,,,,,,,,
2024-08-30,744969,Groundout,field_out,True,663662,592351,Daz Cameron,Jon Gray,0,205555d6-3751-4feb-92a1-d6fd6af6e552,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,73.0,103.0,91.0,,,,97.0,105.0,105.0,,,,,0.444,,0.439,0.071,-0.7,,,0.78,-1.39,94.9,,88.7,,88.6,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,,,,97.0,97.0,102.0,0.046,-0.68,78.9,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,744969,Pop Out,field_out,True,663662,592351,Daz Cameron,Jon Gray,0,cf6ea075-f5cd-43b0-8351-b4437442a248,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,73.0,103.0,91.0,,,,97.0,105.0,105.0,,,,,0.444,,0.439,0.071,-0.7,,,0.78,-1.39,94.9,,88.7,,88.6,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,,,,97.0,97.0,102.0,0.046,-0.68,78.9,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
