date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-09-08,745368,Home Run,home_run,False,592200,689690,Curt Casali,Alek Jacob,0,9a83c6e2-e875-47a5-93ef-2773d1ee7078,689690.0,alekjacob,Jacob,Right,Alek Jacob,SDP,2.84,1.94,12.2,101.0,85.0,102.0,0.679,12.79,1.42,4.97,0.71,0.64,0.185,0.444,0.222,0.148,0.42,84.0,102.0,102.0,97.0,96.0,89.0,69.0,103.0,106.0,104.0,103.0,109.0,,,,0.32,0.215,,0.155,0.31,0.1,,1.91,4.83,1.03,87.2,,74.5,86.5,72.6,0.176,0.294,0.406,0.2,0.2,0.118,,,,0.143,0.357,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.286,,,
2024-09-12,745288,Strikeout,strikeout,True,592200,593423,Curt Casali,Frankie Montas,0,d992cc56-5e48-48d5-bcd5-536c683f83f1,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,83.0,105.0,99.0,83.0,100.0,98.0,118.0,102.0,105.0,108.0,96.0,94.0,0.186,0.342,0.183,0.106,,0.26,-1.21,1.41,-1.41,,95.6,90.4,,94.7,85.2,,,,0.245,0.368,0.111,0.273,0.545,0.327,0.202,0.341,0.225,0.325,0.575,0.222,,,,,,,,,,,,,,,,,,,120.0,98.0,106.0,0.183,-0.28,85.9,0.225,0.315,0.418,,,,,,
2024-09-12,745288,Double,double,False,592200,593423,Curt Casali,Frankie Montas,0,3761de6a-54d2-4b0c-bb36-d0a98b72897b,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,83.0,105.0,99.0,83.0,100.0,98.0,118.0,102.0,105.0,108.0,96.0,94.0,0.186,0.342,0.183,0.106,,0.26,-1.21,1.41,-1.41,,95.6,90.4,,94.7,85.2,,,,0.245,0.368,0.111,0.273,0.545,0.327,0.202,0.341,0.225,0.325,0.575,0.222,,,,,,,,,,,,,,,,,,,120.0,98.0,106.0,0.183,-0.28,85.9,0.225,0.315,0.418,,,,,,
2024-09-12,745288,Field Error,field_error,False,592200,676879,Curt Casali,Aaron Ashby,1,ede9883f-ee52-44dd-adf6-4c9d47bb183a,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,3.27,3.58,22.0,99.0,88.0,101.0,0.76,8.59,3.68,6.55,0.82,2.44,0.246,0.462,0.031,0.338,0.421,85.0,95.0,102.0,-63.0,142.0,138.0,54.0,102.0,99.0,123.0,94.0,100.0,,,,0.462,0.005,,0.126,0.239,8.96,,-0.34,3.41,-1.55,95.7,,88.7,95.9,82.7,0.238,0.524,0.34,0.238,0.333,0.125,0.077,0.154,0.5,,,,,,,,,,,,,0.0,0.0,0.333,0.168,3.14,81.9,161.0,99.0,104.0,,,,,,,,,,,,,,,,,,
2024-09-15,745287,Flyout,field_out,True,592200,527048,Curt Casali,Martín Pérez,0,27994860-e8e0-407d-9001-167f6a83b0bf,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,69.0,102.0,93.0,0.356,0.051,0.223,0.0,0.225,-6.79,-0.81,0.48,-51.03,-1.24,91.4,88.0,83.4,90.8,82.8,0.273,0.447,0.352,0.282,0.398,0.093,,,,0.429,0.762,0.024,0.29,0.6,0.197,,,,,,,0.238,0.349,0.289,0.145,0.58,77.9,71.0,101.0,98.0,,,,,,,,,,,,,,,,,,
2024-09-15,745287,Groundout,field_out,True,592200,527048,Curt Casali,Martín Pérez,0,df31c159-5050-439b-b9ec-6ebcef7d5359,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,69.0,102.0,93.0,0.356,0.051,0.223,0.0,0.225,-6.79,-0.81,0.48,-51.03,-1.24,91.4,88.0,83.4,90.8,82.8,0.273,0.447,0.352,0.282,0.398,0.093,,,,0.429,0.762,0.024,0.29,0.6,0.197,,,,,,,0.238,0.349,0.289,0.145,0.58,77.9,71.0,101.0,98.0,,,,,,,,,,,,,,,,,,
2024-09-15,745287,Caught Stealing 2B,caught_stealing_2b,True,592200,656945,Curt Casali,Tanner Scott,0,9d940b11-2c67-471f-8ccd-755acf67ff49,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.61,2.86,67.0,99.0,145.0,109.0,0.69,10.48,4.57,5.24,0.4,1.63,0.323,0.354,0.228,0.241,0.452,,,,151.0,99.0,108.0,,,,136.0,100.0,110.0,,,,,0.59,,0.409,0.001,1.85,,,0.98,-2.06,97.1,,92.0,,88.5,,,,,,,0.222,0.315,0.4,0.121,0.161,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746988,Groundout,field_out,True,592200,665152,Curt Casali,Dean Kremer,0,3a553fae-d58c-474f-8784-6086feec5161,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,,,,91.0,99.0,98.0,78.0,106.0,98.0,,,,99.0,102.0,98.0,0.15,0.316,0.235,,,-0.39,0.36,0.86,,,93.3,86.9,,92.3,,,,,0.238,0.345,0.074,,,,0.25,0.522,0.233,0.252,0.358,0.231,,,,,,,0.225,0.3,0.186,0.117,0.35,77.0,92.0,98.0,96.0,,,,72.0,99.0,99.0,0.182,0.68,84.0,0.14,0.226,0.36,,,,,,
2024-09-18,746988,Groundout,field_out,True,592200,665152,Curt Casali,Dean Kremer,0,f4dfbb65-4794-446b-be7d-fe426629aac0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,,,,91.0,99.0,98.0,78.0,106.0,98.0,,,,99.0,102.0,98.0,0.15,0.316,0.235,,,-0.39,0.36,0.86,,,93.3,86.9,,92.3,,,,,0.238,0.345,0.074,,,,0.25,0.522,0.233,0.252,0.358,0.231,,,,,,,0.225,0.3,0.186,0.117,0.35,77.0,92.0,98.0,96.0,,,,72.0,99.0,99.0,0.182,0.68,84.0,0.14,0.226,0.36,,,,,,
2024-09-18,746988,Single,single,False,592200,642397,Curt Casali,Gregory Soto,0,e85d4814-8151-4fe5-a684-8598266951c6,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,4.62,4.47,50.2,94.0,113.0,99.0,0.72,11.01,4.62,9.95,0.71,1.77,0.314,0.314,0.157,0.321,0.43,,,,95.0,87.0,80.0,112.0,96.0,100.0,121.0,94.0,103.0,,,,0.455,0.12,0.008,0.417,,-3.34,0.37,0.51,-1.12,,98.0,91.8,,97.4,85.8,,,,0.299,0.402,0.141,0.234,0.377,0.488,0.35,0.4,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667,0.333,,,
2024-09-18,746988,Flyout,field_out,True,592200,657097,Curt Casali,Jacob Webb,0,3aafe446-93d6-4221-9c68-39dad748e05d,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.25,3.68,52.2,99.0,108.0,102.0,0.757,9.06,4.61,6.32,0.68,0.8,0.291,0.383,0.22,0.305,0.433,111.0,100.0,103.0,106.0,98.0,99.0,,,,110.0,99.0,106.0,,,,,0.451,,0.275,0.274,-0.35,,,0.85,1.78,93.4,,84.3,,82.7,0.129,0.226,0.36,,,,,,,0.212,0.388,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.294,0.208,,,
2024-09-21,746255,Strikeout,strikeout,True,592200,663903,Curt Casali,Brady Singer,0,5a555ced-b387-4fbf-9e58-ccaa719227f4,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,,,,0.411,0.115,,0.454,0.02,-1.97,,0.71,0.05,-5.7,91.6,,88.1,92.2,82.9,0.429,0.5,0.111,0.272,0.394,0.123,0.208,0.363,0.352,0.333,0.622,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341,0.561,0.357,,,
2024-09-21,746255,Single,single,False,592200,663903,Curt Casali,Brady Singer,0,3d268685-f843-47f1-bf6a-30fecf2ed2b6,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,,,,0.411,0.115,,0.454,0.02,-1.97,,0.71,0.05,-5.7,91.6,,88.1,92.2,82.9,0.429,0.5,0.111,0.272,0.394,0.123,0.208,0.363,0.352,0.333,0.622,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341,0.561,0.357,,,
2024-09-21,746255,Single,single,False,592200,672578,Curt Casali,Carlos Hernández,1,1ea8ba20-8b90-4ff2-afb0-1c104126d4f3,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.76,4.2,26.1,100.0,119.0,106.0,0.786,8.2,4.78,8.2,0.34,0.56,0.182,0.468,0.156,0.351,0.406,,,,132.0,101.0,107.0,,,,112.0,102.0,106.0,,,,,0.55,0.002,0.195,,1.81,-3.48,,-1.84,,98.0,90.6,,,86.7,,,,,,,0.333,0.429,0.378,0.208,0.283,0.136,,,,97.0,92.0,100.0,0.141,-0.67,83.8,0.154,0.462,0.536,,,,,,,,,,98.0,101.0,108.0,0.112,-3.64,90.1,0.364,0.455,0.321,,,,,,
2024-09-21,746255,Groundout,field_out,True,592200,674444,Curt Casali,Steven Cruz,0,4ec7ce9a-fb8c-43eb-bcde-31d2b862b4c4,674444.0,stevencruz,Cruz,Right,Steven Cruz,KCR,0.0,1.11,5.2,104.0,102.0,106.0,0.773,6.35,0.0,1.59,0.0,1.0,0.286,0.357,0.286,0.143,0.427,,,,124.0,109.0,113.0,71.0,110.0,119.0,90.0,94.0,99.0,88.0,102.0,100.0,0.024,0.415,0.341,0.22,,4.83,4.56,2.51,4.03,,97.9,92.9,,97.2,90.9,,,,,,,0.167,0.167,0.333,0.0,0.0,0.111,0.0,0.0,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Strikeout,strikeout,True,592200,593958,Curt Casali,Eduardo Rodriguez,0,f43e7afe-fe60-4411-92ef-b2cee81d3d31,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.277,0.404,0.265,0.333,0.476,0.2,0.182,0.455,0.053,0.246,0.508,0.274,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Walk,walk,False,592200,593958,Curt Casali,Eduardo Rodriguez,0,38a5070f-70c1-409c-a1be-7fbb67f644af,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.277,0.404,0.265,0.333,0.476,0.2,0.182,0.455,0.053,0.246,0.508,0.274,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Groundout,field_out,True,592200,543518,Curt Casali,Scott McGough,0,408f8e3d-2db4-4e2b-ab33-f0666c2fc6b5,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,,,,0.0,0.0,0.111,0.25,0.35,0.159,0.367,0.733,0.172,,,,,,,0.002,5.03,78.6,,,,,,,,,,,,,62.0,92.0,87.0,0.321,-0.28,85.0,0.135,0.27,0.432,,,,,,
2024-09-23,747150,Walk,walk,False,592200,676714,Curt Casali,Brandon Hughes,0,4996a0dc-84a0-4b85-9512-f6a6a4e7c83b,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.82,9.64,16.1,98.0,90.0,95.0,0.755,11.02,4.96,12.67,4.41,0.5,0.269,0.346,0.212,0.327,0.38,,,,75.0,96.0,88.0,88.0,97.0,93.0,104.0,99.0,103.0,,,,0.228,0.371,,0.401,,-4.88,,-1.89,-2.37,,92.5,,,92.5,81.8,,,,0.389,0.667,0.057,0.226,0.516,0.474,0.409,1.045,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Groundout,field_out,True,592200,700241,Curt Casali,Michael McGreevy,0,df7f3d5b-affb-4c10-a0b5-4022e2f7bc79,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,63.0,97.0,84.0,0.35,0.196,0.109,0.19,0.093,2.76,2.29,3.74,0.41,-0.49,93.0,88.9,87.3,91.9,84.3,0.333,0.333,0.182,0.184,0.211,0.06,0.222,0.444,0.345,0.083,0.25,0.31,0.2,0.4,0.294,,,,,,,0.25,0.25,0.5,0.061,-0.51,79.8,88.0,96.0,98.0,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Single,single,False,592200,700241,Curt Casali,Michael McGreevy,0,fa200afb-2393-4ee9-96a9-b1a2dc60cb01,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,63.0,97.0,84.0,0.35,0.196,0.109,0.19,0.093,2.76,2.29,3.74,0.41,-0.49,93.0,88.9,87.3,91.9,84.3,0.333,0.333,0.182,0.184,0.211,0.06,0.222,0.444,0.345,0.083,0.25,0.31,0.2,0.4,0.294,,,,,,,0.25,0.25,0.5,0.061,-0.51,79.8,88.0,96.0,98.0,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Grounded Into DP,grounded_into_double_play,True,592200,700241,Curt Casali,Michael McGreevy,1,93b9eded-02e6-4bf7-90ba-4517bb0828e3,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,63.0,97.0,84.0,0.35,0.196,0.109,0.19,0.093,2.76,2.29,3.74,0.41,-0.49,93.0,88.9,87.3,91.9,84.3,0.333,0.333,0.182,0.184,0.211,0.06,0.222,0.444,0.345,0.083,0.25,0.31,0.2,0.4,0.294,,,,,,,0.25,0.25,0.5,0.061,-0.51,79.8,88.0,96.0,98.0,,,,,,,,,,,,,,,,,,
