date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,EP%,wEP/C,vEP,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
2024-07-20,745638,Pop Out,field_out,True,695391,670046,Brett Harris,Kenny Rosenberg,0,a0d853b2-f280-4fce-a249-c6e1ae3eb82e,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,9.0,11.08,6.0,96.0,80.0,92.0,0.8,6.0,4.5,12.0,3.0,0.89,0.1,0.45,0.05,0.45,0.463,98.0,108.0,97.0,80.0,80.0,79.0,,,,,,,,0.484,,0.305,-4.22,,,2.7,89.4,80.1,,,0.455,0.818,0.294,,,,0.111,0.444,0.25,,,,105.0,111.0,99.0,37.0,119.0,121.0,0.147,0.063,-1.01,-7.12,82.5,76.3,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,745638,Flyout,field_out,True,695391,670046,Brett Harris,Kenny Rosenberg,0,d75bb959-44e3-467a-b69a-c9fbe7fd60f8,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,9.0,11.08,6.0,96.0,80.0,92.0,0.8,6.0,4.5,12.0,3.0,0.89,0.1,0.45,0.05,0.45,0.463,98.0,108.0,97.0,80.0,80.0,79.0,,,,,,,,0.484,,0.305,-4.22,,,2.7,89.4,80.1,,,0.455,0.818,0.294,,,,0.111,0.444,0.25,,,,105.0,111.0,99.0,37.0,119.0,121.0,0.147,0.063,-1.01,-7.12,82.5,76.3,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,745635,Strikeout,strikeout,True,695391,681293,Brett Harris,Spencer Arrighetti,0,7be15358-a570-413b-9db5-8cef989db73e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,85.0,100.0,97.0,,,,112.0,92.0,99.0,,0.416,0.116,0.078,-1.68,,0.59,-5.7,94.0,85.1,,81.2,0.323,0.534,0.181,0.135,0.216,0.38,0.583,0.792,0.306,,,,115.0,97.0,103.0,61.0,100.0,100.0,0.194,0.196,1.65,0.21,87.9,78.4,0.233,0.356,0.227,0.167,0.306,0.4,,,,,,,,,,,,,,,,,,,,,
2024-07-22,745635,Groundout,field_out,True,695391,681293,Brett Harris,Spencer Arrighetti,1,d96633b3-14ad-4dd4-9902-0826917ecd85,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,85.0,100.0,97.0,,,,112.0,92.0,99.0,,0.416,0.116,0.078,-1.68,,0.59,-5.7,94.0,85.1,,81.2,0.323,0.534,0.181,0.135,0.216,0.38,0.583,0.792,0.306,,,,115.0,97.0,103.0,61.0,100.0,100.0,0.194,0.196,1.65,0.21,87.9,78.4,0.233,0.356,0.227,0.167,0.306,0.4,,,,,,,,,,,,,,,,,,,,,
2024-07-22,745635,Flyout,field_out,True,695391,681293,Brett Harris,Spencer Arrighetti,0,9eba297f-295b-490e-8906-2c2824274897,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,85.0,100.0,97.0,,,,112.0,92.0,99.0,,0.416,0.116,0.078,-1.68,,0.59,-5.7,94.0,85.1,,81.2,0.323,0.534,0.181,0.135,0.216,0.38,0.583,0.792,0.306,,,,115.0,97.0,103.0,61.0,100.0,100.0,0.194,0.196,1.65,0.21,87.9,78.4,0.233,0.356,0.227,0.167,0.306,0.4,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746199,Walk,walk,False,695391,670046,Brett Harris,Kenny Rosenberg,0,08ba66e3-14de-488b-a88f-7b2122cf4a68,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,78.0,94.0,91.0,,,,,,,,0.518,,0.299,-0.23,,,-0.41,89.8,80.5,,,0.286,0.524,0.225,,,,0.25,0.5,0.217,,,,96.0,117.0,100.0,40.0,117.0,125.0,0.128,0.055,-1.78,-4.91,82.7,75.9,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746199,Flyout,field_out,True,695391,519326,Brett Harris,Hunter Strickland,0,c18ef04a-b4ec-4f52-91da-57ffe1cf933c,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.3,3.1,46.1,102.0,109.0,107.0,0.784,7.77,2.53,6.6,0.97,0.68,0.208,0.438,0.185,0.285,0.431,81.0,105.0,101.0,81.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.103,0.288,0.535,0.059,-0.22,-1.08,2.17,3.61,94.2,87.6,92.7,84.0,0.244,0.439,0.174,0.158,0.284,0.286,0.077,0.077,0.333,0.375,0.5,0.133,,,,129.0,109.0,99.0,0.014,,-11.52,,86.8,,0.5,1.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746199,Strikeout,strikeout,True,695391,519043,Brett Harris,Matt Moore,0,bcbe31aa-ae0e-4674-a40f-105750576b99,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.19,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.211,0.289,0.432,151.0,99.0,109.0,84.0,95.0,88.0,,,,,,,,0.5,,0.301,0.24,,,-1.81,92.8,82.8,,,0.242,0.452,0.206,,,,0.25,0.5,0.284,,,,,,,,,,0.009,,-33.26,,88.2,,,,,0.143,0.286,0.422,,,,,,,,,,115.0,91.0,94.0,0.19,-0.41,82.3,,,,,,
2024-07-27,746203,Walk,walk,False,695391,542881,Brett Harris,Tyler Anderson,0,c77abbf1-dbf2-4c33-8f47-382d53c7d2df,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,0.036,0.394,0.003,0.371,-0.42,-2.23,-4.22,1.68,89.4,78.8,88.1,76.7,0.258,0.479,0.179,,,,0.174,0.234,0.389,0.227,0.545,0.163,,,,100.0,100.0,97.0,0.197,,-0.56,,84.1,,0.259,0.457,0.245,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Strikeout,strikeout,True,695391,542881,Brett Harris,Tyler Anderson,0,66b720ed-d117-44d8-af07-6d0898064ae6,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,0.036,0.394,0.003,0.371,-0.42,-2.23,-4.22,1.68,89.4,78.8,88.1,76.7,0.258,0.479,0.179,,,,0.174,0.234,0.389,0.227,0.545,0.163,,,,100.0,100.0,97.0,0.197,,-0.56,,84.1,,0.259,0.457,0.245,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Field Error,field_error,False,695391,542881,Brett Harris,Tyler Anderson,0,e58bf7c4-1edc-45ea-9e3e-0d85d459e0c3,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,0.036,0.394,0.003,0.371,-0.42,-2.23,-4.22,1.68,89.4,78.8,88.1,76.7,0.258,0.479,0.179,,,,0.174,0.234,0.389,0.227,0.545,0.163,,,,100.0,100.0,97.0,0.197,,-0.56,,84.1,,0.259,0.457,0.245,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Bunt Pop Out,field_out,True,695391,519043,Brett Harris,Matt Moore,0,42b608c5-1d61-4416-844b-f6e3f29dc750,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,5.03,4.41,48.1,93.0,110.0,94.0,0.763,7.63,4.84,7.26,2.05,0.56,0.234,0.376,0.184,0.305,0.416,153.0,96.0,106.0,82.0,92.0,86.0,,,,,,,,0.501,,0.315,1.04,,,-1.8,92.7,82.8,,,0.195,0.364,0.21,,,,0.247,0.507,0.324,,,,,,,,,,0.007,,-33.15,,88.2,,,,,0.148,0.296,0.364,,,,,,,,,,116.0,92.0,95.0,0.176,-0.34,82.1,,,,,,
2024-07-30,745309,Strikeout,strikeout,True,695391,592662,Brett Harris,Robbie Ray,1,e0a27aad-912b-481a-8cd7-64852e9414b9,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,0.148,0.222,0.458,,,,,,,,,,,,,,,,,,,,,,0.316,0.684,0.489,,,,,,,,,,133.0,95.0,100.0,0.15,-2.63,83.5,,,,,,
2024-07-30,745309,Pop Out,field_out,True,695391,592662,Brett Harris,Robbie Ray,0,419cb0b6-8504-4cd2-9ed6-c188ab738ab3,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,0.148,0.222,0.458,,,,,,,,,,,,,,,,,,,,,,0.316,0.684,0.489,,,,,,,,,,133.0,95.0,100.0,0.15,-2.63,83.5,,,,,,
2024-07-30,745309,Groundout,field_out,True,695391,702352,Brett Harris,Spencer Bivens,0,0ab1d955-6489-4bcf-92ea-8dce9cd82195,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.48,4.53,29.0,102.0,104.0,102.0,0.801,6.52,1.86,9.0,1.55,1.59,0.226,0.43,0.161,0.366,0.417,107.0,100.0,104.0,70.0,96.0,83.0,89.0,100.0,99.0,137.0,108.0,113.0,0.467,0.085,0.298,0.128,-1.79,-0.98,0.42,2.33,94.2,88.7,94.1,81.0,0.143,0.571,0.267,,,,0.077,0.077,0.2,0.328,0.552,0.144,,,,77.0,99.0,88.0,0.022,,3.55,,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.4,0.348
2024-07-30,745309,Flyout,field_out,True,695391,573124,Brett Harris,Taylor Rogers,1,9a319868-93a2-4d02-8531-10e840479a25,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,0.518,,0.482,,,1.31,-0.6,,,,93.1,79.4,,,,,,,,,,0.191,0.319,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.49,0.348
