date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-09-25,746420,Groundout,field_out,True,700242,641793,Trey Sweeney,Zack Littell,0,695cfb52-36f0-42a0-a847-3be5df9f8d1a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.221,0.399,,0.58,-0.6,0.45,,92.4,,91.6,85.7,0.245,0.358,0.191,,,,0.265,0.439,0.141,0.257,0.427,0.227,,,,,,,,,,,,,,,,,,,0.406,0.594,0.115,,,,104.0,106.0,112.0,0.232,,-0.84,,83.0,,0.258,0.423,0.344,,,
2024-09-25,746420,Lineout,field_out,True,700242,641793,Trey Sweeney,Zack Littell,0,8c7349af-9625-4c73-be03-5946310418c3,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.221,0.399,,0.58,-0.6,0.45,,92.4,,91.6,85.7,0.245,0.358,0.191,,,,0.265,0.439,0.141,0.257,0.427,0.227,,,,,,,,,,,,,,,,,,,0.406,0.594,0.115,,,,104.0,106.0,112.0,0.232,,-0.84,,83.0,,0.258,0.423,0.344,,,
2024-09-25,746420,Pop Out,field_out,True,700242,655889,Trey Sweeney,Manuel Rodríguez,0,5b925174-bfc8-4db4-99af-a4f64560d82c,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.15,3.41,37.2,98.0,119.0,102.0,0.745,8.12,2.63,6.93,0.72,1.4,0.208,0.425,0.132,0.283,0.426,,,,92.0,91.0,89.0,105.0,95.0,94.0,140.0,104.0,115.0,0.309,0.225,0.466,,2.3,-0.31,1.13,,96.7,,96.7,89.2,0.103,0.103,0.295,,,,0.324,0.378,0.146,0.2,0.357,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,746420,Strikeout,strikeout,True,700242,656876,Trey Sweeney,Drew Rasmussen,0,f36e8774-f726-4c76-b858-b3f58fe3a990,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.83,1.94,28.2,106.0,128.0,111.0,0.705,10.99,1.88,7.85,0.0,1.74,0.347,0.36,0.173,0.24,0.451,,,,136.0,110.0,117.0,125.0,105.0,107.0,137.0,116.0,128.0,0.292,0.377,0.054,,2.64,-1.1,5.27,,97.4,,96.2,85.4,0.171,0.2,0.308,,,,0.316,0.395,0.167,,,,,,,117.0,101.0,102.0,0.277,,0.79,,89.1,,,,,0.25,0.292,0.406,0.083,0.083,0.412,,,,,,,,,,,,,,,,,,
2024-09-26,746415,Flyout,field_out,True,700242,641302,Trey Sweeney,Tyler Alexander,0,ce690b7d-0e45-426a-9188-8a5b7ceab5d7,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,0.137,-0.2,-1.02,1.43,-2.94,89.6,81.3,89.7,77.8,0.232,0.495,0.244,0.339,0.5,0.181,0.288,0.492,0.109,,,,,,,98.0,101.0,99.0,0.318,,-0.5,,85.0,,,,,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,,,,
2024-09-26,746415,Single,single,False,700242,641302,Trey Sweeney,Tyler Alexander,0,246a21da-ed13-428f-942d-3a0e22c35f05,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,0.137,-0.2,-1.02,1.43,-2.94,89.6,81.3,89.7,77.8,0.232,0.495,0.244,0.339,0.5,0.181,0.288,0.492,0.109,,,,,,,98.0,101.0,99.0,0.318,,-0.5,,85.0,,,,,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,,,,
2024-09-26,746415,Strikeout,strikeout,True,700242,685801,Trey Sweeney,Hunter Bigge,0,ed2f3002-cb9d-4a84-8dfd-0f66a30f28fc,685801.0,hunterbigge,Bigge,Right,Hunter Bigge,- - -,2.6,3.99,17.1,101.0,122.0,110.0,0.667,12.46,2.6,8.83,1.04,0.72,0.25,0.364,0.205,0.318,0.407,,,,128.0,102.0,112.0,,,,111.0,101.0,111.0,,0.59,0.34,,0.8,,-0.68,,97.5,,,89.0,0.257,0.371,0.267,,,,,,,0.208,0.417,0.519,,,,,,,,,,,,,0.25,0.25,0.167,,,,0.4,0.4,0.0,70.0,121.0,110.0,,,,,0.07,,0.08,,82.2,,,,,,
2024-09-26,746415,Pop Out,field_out,True,700242,664076,Trey Sweeney,Garrett Cleavinger,0,ea64ff7f-7b80-4984-915f-5e7acf1478fb,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.75,4.31,60.0,95.0,115.0,99.0,0.72,10.65,4.65,7.8,0.9,1.0,0.217,0.401,0.191,0.312,0.412,,,,103.0,94.0,94.0,93.0,93.0,89.0,129.0,98.0,108.0,0.095,0.249,0.394,,1.32,-2.92,0.23,,96.4,,95.9,84.5,0.089,0.2,0.244,,,,0.429,0.571,0.14,0.2,0.292,0.368,,,,115.0,95.0,96.0,0.263,,-0.12,,90.7,,,,,0.3,0.5,0.326,0.25,0.273,0.341,,,,,,,,,,,,,,,,,,
2024-09-27,746417,Grounded Into DP,grounded_into_double_play,True,700242,676979,Trey Sweeney,Garrett Crochet,1,4207f880-954e-4a0d-929c-9d054d2da205,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.83,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.333,0.458,66.0,101.0,102.0,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,0.021,0.537,0.098,0.059,1.66,4.04,-2.29,-0.36,97.2,91.0,97.9,84.3,0.198,0.295,0.314,0.184,0.289,0.339,0.154,0.154,0.321,,,,,,,94.0,105.0,103.0,0.284,,-0.14,,91.6,,,,,0.27,0.461,0.327,0.224,0.552,0.427,,,,,,,,,,,,,,,,,,
2024-09-27,746417,Groundout,field_out,True,700242,676979,Trey Sweeney,Garrett Crochet,0,7c131336-7769-4d01-8b9a-70c6871e5941,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.83,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.333,0.458,66.0,101.0,102.0,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,0.021,0.537,0.098,0.059,1.66,4.04,-2.29,-0.36,97.2,91.0,97.9,84.3,0.198,0.295,0.314,0.184,0.289,0.339,0.154,0.154,0.321,,,,,,,94.0,105.0,103.0,0.284,,-0.14,,91.6,,,,,0.27,0.461,0.327,0.224,0.552,0.427,,,,,,,,,,,,,,,,,,
2024-09-27,746417,Strikeout,strikeout,True,700242,694363,Trey Sweeney,Jared Shuster,0,16052e70-2b74-4223-bf3e-c8fd9e809ec4,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.42,4.84,73.1,100.0,75.0,93.0,0.779,6.87,4.05,9.08,1.1,0.77,0.284,0.401,0.147,0.263,0.408,71.0,99.0,94.0,71.0,97.0,86.0,68.0,101.0,88.0,85.0,104.0,102.0,0.047,0.375,0.284,0.294,-0.54,-0.83,0.49,-0.49,92.5,84.1,91.8,86.0,0.274,0.487,0.162,0.244,0.372,0.312,0.313,0.5,0.086,0.25,0.316,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,746417,Flyout,field_out,True,700242,672860,Trey Sweeney,Prelander Berroa,0,c3cb1b22-b4ab-4a65-a181-9896a65171cc,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,3.32,2.3,19.0,89.0,122.0,98.0,0.675,12.32,6.16,7.11,0.95,0.9,0.233,0.419,0.14,0.163,0.353,,,,106.0,81.0,82.0,122.0,89.0,80.0,133.0,95.0,110.0,0.029,0.405,0.566,,-0.96,-3.35,0.91,,97.7,,97.1,87.7,0.357,0.429,0.214,,,,0.333,0.667,0.0,0.173,0.327,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,746416,Strikeout,strikeout,True,700242,686563,Trey Sweeney,Jonathan Cannon,0,4c95be30-e267-4102-9a0d-51e0244cb186,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,0.28,0.123,0.218,0.187,-1.13,0.44,-1.39,-0.22,94.3,85.7,93.3,81.9,0.25,0.411,0.252,0.248,0.394,0.269,0.287,0.449,0.128,,,,,,,79.0,101.0,93.0,0.192,,0.39,,90.2,,,,,0.263,0.45,0.191,0.255,0.489,0.282,,,,,,,,,,,,,,,,,,
2024-09-29,746416,Walk,walk,False,700242,686563,Trey Sweeney,Jonathan Cannon,1,26bcb364-0a2a-4fb5-9572-212fe90c3a58,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,0.28,0.123,0.218,0.187,-1.13,0.44,-1.39,-0.22,94.3,85.7,93.3,81.9,0.25,0.411,0.252,0.248,0.394,0.269,0.287,0.449,0.128,,,,,,,79.0,101.0,93.0,0.192,,0.39,,90.2,,,,,0.263,0.45,0.191,0.255,0.489,0.282,,,,,,,,,,,,,,,,,,
2024-09-29,746416,Groundout,field_out,True,700242,681402,Trey Sweeney,Gus Varland,0,4f13ede5-6a5e-49d8-8681-ff65e11834b1,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.42,3.67,26.1,103.0,117.0,109.0,0.759,9.23,2.73,10.25,0.68,0.97,0.266,0.418,0.076,0.241,0.468,67.0,81.0,75.0,123.0,103.0,111.0,102.0,95.0,93.0,114.0,104.0,113.0,0.033,0.534,0.382,0.051,1.14,7.04,-2.73,-1.07,95.3,89.7,95.2,88.7,0.267,0.333,0.228,0.2,0.2,0.167,0.0,0.0,0.2,0.327,0.519,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,746416,Groundout,field_out,True,700242,660853,Trey Sweeney,Enyel De Los Santos,0,78eb7357-284a-497b-9c55-fc652e86f6f4,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.2,5.48,64.0,103.0,91.0,99.0,0.729,9.28,3.52,9.14,2.39,0.71,0.308,0.445,0.181,0.352,0.467,79.0,94.0,86.0,77.0,105.0,96.0,,,,110.0,104.0,106.0,,0.494,0.429,0.077,-1.7,,0.07,-2.15,95.5,87.6,,86.4,0.311,0.622,0.204,0.222,0.5,0.308,,,,0.2,0.442,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,775345,Single,single,False,700242,664285,Trey Sweeney,Framber Valdez,1,e0111fa4-1823-430a-ad63-ecbd47d771ca,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.36,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,0.458,0.012,0.043,0.175,-4.64,1.46,-0.2,0.62,94.5,89.9,94.1,85.1,0.4,1.0,0.273,0.226,0.278,0.354,0.276,0.399,0.116,0.233,0.467,0.383,,,,,,,,,,,,,0.121,0.187,0.398,,,,,,,129.0,96.0,108.0,,,,,0.313,,1.59,,79.7,,,,,,
2024-10-01,775345,Strikeout,strikeout,True,700242,664285,Trey Sweeney,Framber Valdez,1,8f1208ee-4128-4827-b9df-b292a76aadc6,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.36,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,0.458,0.012,0.043,0.175,-4.64,1.46,-0.2,0.62,94.5,89.9,94.1,85.1,0.4,1.0,0.273,0.226,0.278,0.354,0.276,0.399,0.116,0.233,0.467,0.383,,,,,,,,,,,,,0.121,0.187,0.398,,,,,,,129.0,96.0,108.0,,,,,0.313,,1.59,,79.7,,,,,,
2024-10-01,775345,Strikeout,strikeout,True,700242,687911,Trey Sweeney,Bryan King,0,69ff8659-4d33-4540-b62f-702a568b6d19,687911.0,bryanking,"King, B",Left,Bryan King,HOU,2.39,3.22,26.1,100.0,93.0,99.0,0.788,10.94,3.42,6.84,0.34,1.17,0.344,0.359,0.25,0.203,0.498,,,,86.0,105.0,102.0,73.0,89.0,83.0,111.0,95.0,97.0,0.055,0.524,0.346,,2.53,1.04,-1.48,,92.1,,91.3,81.8,0.149,0.213,0.243,,,,0.2,0.2,0.25,0.303,0.455,0.268,,,,,,,,,,,,,0.2,0.2,0.0,,,,,,,85.0,97.0,98.0,,,,,0.075,,2.62,,77.9,,,,,,
2024-10-01,775345,Strikeout,strikeout,True,700242,669854,Trey Sweeney,Ronel Blanco,0,9223825b-14de-40a5-9526-e3870f2c3289,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,3.97,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,85.0,95.0,90.0,,,,89.0,103.0,101.0,,0.383,0.302,0.221,-0.42,,2.24,-0.16,93.4,85.2,,86.4,0.232,0.497,0.192,0.188,0.356,0.343,,,,0.18,0.284,0.333,,,,,,,,,,,,,0.071,0.071,0.376,,,,,,,75.0,96.0,100.0,,,,,0.094,,2.55,,80.1,,,,,,
2024-10-02,775344,Groundout,field_out,True,700242,686613,Trey Sweeney,Hunter Brown,0,05f2311c-b580-48a5-bafb-b62b272d227e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,0.126,0.16,0.92,1.7,0.95,96.0,88.4,95.6,89.1,0.244,0.413,0.288,0.221,0.26,0.296,0.275,0.321,0.161,0.2,0.2,0.236,127.0,100.0,106.0,90.0,103.0,101.0,0.17,0.125,0.14,-0.79,92.4,82.9,0.237,0.421,0.305,0.23,0.363,0.216,,,,,,,,,,,,,,,,,,,,,
2024-10-02,775344,Walk,walk,False,700242,686613,Trey Sweeney,Hunter Brown,0,08428bda-e691-47a9-8bfe-231f342a332b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,0.126,0.16,0.92,1.7,0.95,96.0,88.4,95.6,89.1,0.244,0.413,0.288,0.221,0.26,0.296,0.275,0.321,0.161,0.2,0.2,0.236,127.0,100.0,106.0,90.0,103.0,101.0,0.17,0.125,0.14,-0.79,92.4,82.9,0.237,0.421,0.305,0.23,0.363,0.216,,,,,,,,,,,,,,,,,,,,,
2024-10-02,775344,Groundout,field_out,True,700242,650556,Trey Sweeney,Bryan Abreu,0,efdbe74b-5504-483b-bf15-5435b9280384,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.29,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.125,0.315,0.418,104.0,71.0,73.0,129.0,96.0,98.0,,,,129.0,99.0,108.0,,0.464,0.531,0.005,-0.6,,1.77,-4.45,96.7,90.0,,86.2,0.262,0.5,0.283,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,775344,Flyout,field_out,True,700242,623352,Trey Sweeney,Josh Hader,0,c0c88d6a-c70f-48cb-9cb5-ab08dbd63085,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.8,2.72,71.0,98.0,130.0,111.0,0.62,13.31,3.17,5.45,1.52,0.58,0.224,0.34,0.129,0.293,0.403,109.0,70.0,52.0,,,,137.0,98.0,112.0,117.0,97.0,109.0,0.715,,0.274,0.01,,0.78,2.46,-10.23,,89.3,96.1,85.5,,,,,,,0.192,0.372,0.326,0.117,0.234,0.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,775324,Strikeout,strikeout,True,700242,676440,Trey Sweeney,Tanner Bibee,0,ea61713c-e2a6-4667-867e-fe0a8d9ef234,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.18,-0.69,-1.41,1.74,0.13,94.6,82.5,93.9,86.2,0.282,0.476,0.213,0.238,0.431,0.291,,,,0.196,0.411,0.299,,,,,,,,,,,,,0.208,0.458,0.184,0.141,0.225,0.368,,,,119.0,109.0,112.0,,,,,0.105,,-0.9,,81.3,,,,,,
2024-10-05,775324,Lineout,field_out,True,700242,676440,Trey Sweeney,Tanner Bibee,0,14b31e56-7ded-4587-845b-6514fb8dfb1a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.18,-0.69,-1.41,1.74,0.13,94.6,82.5,93.9,86.2,0.282,0.476,0.213,0.238,0.431,0.291,,,,0.196,0.411,0.299,,,,,,,,,,,,,0.208,0.458,0.184,0.141,0.225,0.368,,,,119.0,109.0,112.0,,,,,0.105,,-0.9,,81.3,,,,,,
2024-10-05,775324,Strikeout,strikeout,True,700242,682120,Trey Sweeney,Tim Herrin,0,88d69c46-4e1f-462c-a5e1-012ce9ff8d05,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.92,3.24,65.2,99.0,105.0,100.0,0.722,9.32,3.43,5.35,0.27,1.51,0.157,0.396,0.208,0.252,0.432,,,,94.0,97.0,91.0,100.0,97.0,100.0,121.0,100.0,104.0,0.126,0.245,0.276,,1.65,2.54,1.3,,95.5,,93.9,87.6,0.204,0.241,0.165,,,,0.083,0.125,0.098,0.25,0.327,0.308,,,,,,,,,,,,,0.137,0.221,0.42,,,,,,,103.0,101.0,102.0,,,,,0.353,,2.27,,81.6,,,,,,
2024-10-07,775325,Flyout,field_out,True,700242,571510,Trey Sweeney,Matthew Boyd,0,a07708a8-c923-4613-ae6b-79025c2da942,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.1,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,66.0,100.0,91.0,78.0,101.0,90.0,74.0,101.0,98.0,0.102,0.383,0.173,0.262,1.47,-2.47,1.14,0.04,92.0,80.9,91.8,79.5,0.15,0.25,0.246,0.261,0.37,0.352,0.32,0.64,0.071,0.148,0.222,0.449,,,,,,,,,,,,,0.167,0.25,0.474,,,,,,,85.0,100.0,98.0,,,,,0.081,,1.41,,74.1,,,,,,
2024-10-07,775325,Strikeout,strikeout,True,700242,571510,Trey Sweeney,Matthew Boyd,0,9e816c5e-e81d-41e8-99fb-ad04c5692065,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.1,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,66.0,100.0,91.0,78.0,101.0,90.0,74.0,101.0,98.0,0.102,0.383,0.173,0.262,1.47,-2.47,1.14,0.04,92.0,80.9,91.8,79.5,0.15,0.25,0.246,0.261,0.37,0.352,0.32,0.64,0.071,0.148,0.222,0.449,,,,,,,,,,,,,0.167,0.25,0.474,,,,,,,85.0,100.0,98.0,,,,,0.081,,1.41,,74.1,,,,,,
2024-10-07,775325,Strikeout,strikeout,True,700242,682120,Trey Sweeney,Tim Herrin,0,9ae92473-2751-47e5-9f31-e005d1e989d3,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.92,3.24,65.2,99.0,105.0,100.0,0.722,9.32,3.43,5.35,0.27,1.51,0.157,0.396,0.208,0.252,0.432,,,,94.0,97.0,91.0,100.0,97.0,100.0,121.0,100.0,104.0,0.126,0.245,0.276,,1.65,2.54,1.3,,95.5,,93.9,87.6,0.204,0.241,0.165,,,,0.083,0.125,0.098,0.25,0.327,0.308,,,,,,,,,,,,,0.137,0.221,0.42,,,,,,,103.0,101.0,102.0,,,,,0.353,,2.27,,81.6,,,,,,
2024-10-07,775325,Single,single,False,700242,661403,Trey Sweeney,Emmanuel Clase,1,7512f7f3-f494-4fae-b1fe-e04b8bce5462,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.61,2.47,74.1,105.0,146.0,114.0,0.758,7.99,1.21,4.72,0.24,2.37,0.255,0.349,0.172,0.224,0.453,,,,206.0,123.0,115.0,137.0,101.0,65.0,145.0,114.0,126.0,0.004,0.012,0.205,,-3.42,0.83,2.84,,99.8,,100.7,91.0,0.5,0.5,0.25,,,,,,,0.145,0.161,0.355,,,,146.0,103.0,111.0,0.778,,3.26,,99.5,,,,,0.15,0.209,0.245,,,,,,,,,,,,,,,,,,,,,
2024-10-09,775328,Strikeout,strikeout,True,700242,502171,Trey Sweeney,Alex Cobb,0,69a23e0a-98e5-4649-9de7-f208f9aa1bb6,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,0.43,,,,,0.29,,,,,93.8,,,,,,,,0.25,0.417,0.059,,,,130.0,89.0,97.0,,,,,0.132,,-1.41,,83.2,0.5,0.5,0.364,,,,,,,,,,123.0,111.0,114.0,0.438,,2.81,,89.2,,0.2,0.267,0.2,,,
2024-10-09,775328,Flyout,field_out,True,700242,681870,Trey Sweeney,Erik Sabrowski,0,33f2d596-ab05-4044-a29d-a9bb54be3da9,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.61,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,126.0,102.0,109.0,,,,80.0,84.0,95.0,,0.576,0.167,,2.4,,2.97,,92.6,,,87.0,0.143,0.143,0.339,,,,,,,0.2,0.3,0.158,,,,,,,,,,,,,0.083,0.083,0.28,,,,,,,92.0,112.0,112.0,,,,,0.258,,4.2,,78.8,,,,,,
2024-10-09,775328,Strikeout,strikeout,True,700242,669212,Trey Sweeney,Eli Morgan,0,18b30895-c331-47d0-b6d6-0cf6c5f34ae2,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.93,2.51,42.0,104.0,89.0,101.0,0.783,7.29,2.36,6.43,0.86,0.63,0.314,0.364,0.231,0.19,0.433,90.0,119.0,117.0,67.0,102.0,92.0,,,,116.0,98.0,102.0,,0.402,0.361,0.237,1.34,,0.01,1.91,92.2,78.9,,86.8,0.176,0.314,0.186,0.188,0.313,0.237,,,,0.226,0.377,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,775327,Sac Fly,sac_fly,True,700242,676440,Trey Sweeney,Tanner Bibee,1,c18d7d3e-790f-496f-adc3-8d3ab36739f9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.18,-0.69,-1.41,1.74,0.13,94.6,82.5,93.9,86.2,0.282,0.476,0.213,0.238,0.431,0.291,,,,0.196,0.411,0.299,,,,,,,,,,,,,0.208,0.458,0.184,0.141,0.225,0.368,,,,119.0,109.0,112.0,,,,,0.105,,-0.9,,81.3,,,,,,
2024-10-10,775327,Strikeout,strikeout,True,700242,671922,Trey Sweeney,Cade Smith,0,9533a6f5-a4ab-464e-9bba-3ad70a577e7a,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,1.91,2.55,75.1,105.0,120.0,109.0,0.729,12.31,2.03,6.09,0.12,1.22,0.277,0.331,0.12,0.271,0.489,,,,113.0,109.0,110.0,,,,126.0,93.0,99.0,,0.691,0.102,,2.9,,-2.54,,96.0,,,82.1,0.174,0.253,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381,0.667,0.292,,,,137.0,98.0,111.0,0.207,,0.75,,88.4,,0.175,0.228,0.299,,,
