date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff
2024-06-28,744922,Strikeout,strikeout,True,605204,579328,J.D. Davis,Yusei Kikuchi,0,bd24c12a-a4f4-4850-8f06-fcac928b3e0e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,,,,110.0,100.0,107.0,,0.158,0.107,,-0.05,0.45,87.2,,89.2,,,,0.241,0.31,0.297,0.189,0.264,0.329,118.0,102.0,107.0,,,,,,,0.491,,,-0.31,,,95.6,,,0.302,0.55,0.269,,,,0.278,0.435,0.271,98.0,105.0,105.0,0.244,-0.17,82.9,,,,,,,,,,,,,,,
2024-06-28,744922,Groundout,field_out,True,605204,579328,J.D. Davis,Yusei Kikuchi,1,a77110c3-0721-429b-93bc-1c82d8dda308,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,,,,110.0,100.0,107.0,,0.158,0.107,,-0.05,0.45,87.2,,89.2,,,,0.241,0.31,0.297,0.189,0.264,0.329,118.0,102.0,107.0,,,,,,,0.491,,,-0.31,,,95.6,,,0.302,0.55,0.269,,,,0.278,0.435,0.271,98.0,105.0,105.0,0.244,-0.17,82.9,,,,,,,,,,,,,,,
2024-06-28,744922,Double,double,False,605204,663878,J.D. Davis,Nate Pearson,1,7c678b08-009c-400d-ac14-f382ed0fa99b,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,107.0,107.0,112.0,130.0,101.0,112.0,0.012,0.412,,-30.79,0.95,,,97.4,87.7,0.667,2.667,0.167,0.212,0.385,0.42,,,,125.0,91.0,94.0,,,,,,,0.448,,,-2.31,,,97.6,,,0.342,0.548,0.182,,,,0.158,0.316,0.381,132.0,92.0,102.0,0.127,-0.74,80.8,76.0,153.0,162.0,0.002,16.57,88.3,,,,,,,,,
2024-06-28,744922,Pop Out,field_out,True,605204,670950,J.D. Davis,Trevor Richards,0,1fd8e391-fb3e-4118-8a15-31c7e3533cf7,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,,,,0.001,,0.587,-3.42,,0.94,79.0,91.4,,,,,,,,0.131,0.293,0.317,83.0,96.0,92.0,,,,,,,0.412,,,1.05,,,92.1,,,0.197,0.303,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745728,Forceout,force_out,True,605204,671096,J.D. Davis,Andrew Abbott,1,3a5d0139-6638-40df-adf7-df8b053eb89e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,,,,124.0,104.0,111.0,,0.165,0.167,,0.44,0.81,84.7,,82.8,,,,0.188,0.302,0.253,0.167,0.379,0.285,77.0,96.0,89.0,,,,,,,0.546,,,0.21,,,92.9,,,0.233,0.406,0.193,,,,0.324,0.676,0.147,99.0,98.0,100.0,0.121,-1.54,80.7,,,,,,,,,,,,,,,
2024-07-03,745728,Groundout,field_out,True,605204,671096,J.D. Davis,Andrew Abbott,1,dd293a3d-e6d5-40d3-b5aa-0fb0b397c9c9,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,,,,124.0,104.0,111.0,,0.165,0.167,,0.44,0.81,84.7,,82.8,,,,0.188,0.302,0.253,0.167,0.379,0.285,77.0,96.0,89.0,,,,,,,0.546,,,0.21,,,92.9,,,0.233,0.406,0.193,,,,0.324,0.676,0.147,99.0,98.0,100.0,0.121,-1.54,80.7,,,,,,,,,,,,,,,
2024-07-03,745728,Groundout,field_out,True,605204,671096,J.D. Davis,Andrew Abbott,0,81d41061-f39a-433d-9fde-df591d36cee0,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,,,,124.0,104.0,111.0,,0.165,0.167,,0.44,0.81,84.7,,82.8,,,,0.188,0.302,0.253,0.167,0.379,0.285,77.0,96.0,89.0,,,,,,,0.546,,,0.21,,,92.9,,,0.233,0.406,0.193,,,,0.324,0.676,0.147,99.0,98.0,100.0,0.121,-1.54,80.7,,,,,,,,,,,,,,,
2024-07-04,745726,Strikeout,strikeout,True,605204,594580,J.D. Davis,Sam Moll,0,1cb0d31b-c557-449d-ac3d-03653e4e9b33,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.74,1.81,23.0,100.0,103.0,100.0,0.754,9.39,2.35,6.65,0.39,1.13,0.22,0.458,0.153,0.186,0.425,64.0,89.0,98.0,70.0,100.0,85.0,95.0,97.0,108.0,0.299,0.253,0.077,2.64,2.72,-1.8,84.6,91.9,81.2,0.217,0.348,0.109,0.1,0.1,0.444,0.4,0.4,0.429,144.0,105.0,108.0,,,,,,,0.371,,,0.2,,,93.3,,,0.235,0.353,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,745715,Strikeout,strikeout,True,605204,500779,J.D. Davis,Jose Quintana,0,9979bd1b-389f-4ab2-86fe-42c3818cfd60,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,76.0,97.0,91.0,,,,0.311,,0.199,-0.3,,0.64,85.8,90.7,,0.274,0.526,0.134,,,,0.188,0.263,0.331,70.0,91.0,84.0,,,,,,,0.208,,,-1.47,,,90.5,,,0.271,0.559,0.155,,,,0.25,0.394,0.269,108.0,103.0,101.0,0.282,1.02,77.7,,,,,,,,,,,,,0.143,0.25,0.308
2024-07-23,745715,Grounded Into DP,grounded_into_double_play,True,605204,500779,J.D. Davis,Jose Quintana,1,f9b5da64-98d5-4578-a7e2-2fc6397abde2,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,76.0,97.0,91.0,,,,0.311,,0.199,-0.3,,0.64,85.8,90.7,,0.274,0.526,0.134,,,,0.188,0.263,0.331,70.0,91.0,84.0,,,,,,,0.208,,,-1.47,,,90.5,,,0.271,0.559,0.155,,,,0.25,0.394,0.269,108.0,103.0,101.0,0.282,1.02,77.7,,,,,,,,,,,,,0.143,0.25,0.308
2024-07-23,745715,Strikeout,strikeout,True,605204,500779,J.D. Davis,Jose Quintana,0,eeb5b82b-554a-4649-8755-8dfe281dc0a4,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,76.0,97.0,91.0,,,,0.311,,0.199,-0.3,,0.64,85.8,90.7,,0.274,0.526,0.134,,,,0.188,0.263,0.331,70.0,91.0,84.0,,,,,,,0.208,,,-1.47,,,90.5,,,0.271,0.559,0.155,,,,0.25,0.394,0.269,108.0,103.0,101.0,0.282,1.02,77.7,,,,,,,,,,,,,0.143,0.25,0.308
2024-07-24,745716,Walk,walk,False,605204,640455,J.D. Davis,Sean Manaea,0,07e1ef01-7a2d-42d6-a8e0-ccda80b89283,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,82.0,100.0,97.0,89.0,87.0,92.0,0.38,0.264,0.125,1.09,0.31,-1.98,85.6,92.5,80.5,0.229,0.344,0.189,0.174,0.435,0.319,0.322,0.508,0.25,78.0,102.0,99.0,,,,84.0,88.0,85.0,0.115,0.115,,-0.27,0.98,,92.7,88.4,,0.229,0.354,0.204,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,745716,Single,single,False,605204,640455,J.D. Davis,Sean Manaea,1,d1bef277-3d2f-4b68-ac6d-93bb9f379e07,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,82.0,100.0,97.0,89.0,87.0,92.0,0.38,0.264,0.125,1.09,0.31,-1.98,85.6,92.5,80.5,0.229,0.344,0.189,0.174,0.435,0.319,0.322,0.508,0.25,78.0,102.0,99.0,,,,84.0,88.0,85.0,0.115,0.115,,-0.27,0.98,,92.7,88.4,,0.229,0.354,0.204,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,745716,Strikeout,strikeout,True,605204,664849,J.D. Davis,Danny Young,0,f49de7b7-01f1-4b49-a0e8-10b47bd2e714,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,3.94,5.4,16.0,89.0,108.0,89.0,0.669,11.81,4.5,7.88,1.13,2.44,0.268,0.341,0.22,0.244,0.359,,,,67.0,100.0,91.0,139.0,81.0,88.0,0.425,0.561,,0.88,-0.27,,,91.0,80.1,0.3,0.4,0.218,0.133,0.267,0.477,,,,,,,,,,96.0,74.0,84.0,,0.014,,,-39.16,,,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,745716,Groundout,field_out,True,605204,622065,J.D. Davis,Alex Young,0,9edd3cf6-1420-42ad-a490-4cf53eacd240,622065.0,alexyoung,"Young, Al",Left,Alex Young,- - -,0.0,3.2,4.2,105.0,89.0,105.0,0.8,7.71,0.0,9.64,0.0,2.25,0.133,0.4,0.267,0.2,0.5,115.0,113.0,127.0,57.0,110.0,94.0,,,,0.394,,0.303,0.69,,1.0,84.7,90.0,,0.333,0.333,0.077,,,,0.25,0.375,0.385,,,,,,,,,,0.015,,,21.55,,,85.8,,,,,,,,,0.25,0.25,0.25,103.0,86.0,90.0,0.288,0.92,81.0,,,,,,,,,,,,,,,
