date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP
2024-09-23,747150,Strikeout,strikeout,True,666464,593958,Jerar Encarnacion,Eduardo Rodriguez,0,a40c8259-9104-4236-8488-b761dc735d2c,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,,,,59.0,102.0,91.0,104.0,108.0,104.0,0.44,0.065,,0.225,0.0,-0.28,,-0.56,91.9,86.7,83.9,,0.246,0.508,0.274,,,,0.277,0.404,0.265,,,,0.182,0.455,0.053,83.0,112.0,101.0,0.078,-4.47,91.6,0.333,0.476,0.2,75.0,102.0,94.0,0.192,-2.16,88.7,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Double,double,False,666464,593958,Jerar Encarnacion,Eduardo Rodriguez,1,7f0a09e8-394e-44a2-9231-9deaf22293a6,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,,,,59.0,102.0,91.0,104.0,108.0,104.0,0.44,0.065,,0.225,0.0,-0.28,,-0.56,91.9,86.7,83.9,,0.246,0.508,0.274,,,,0.277,0.404,0.265,,,,0.182,0.455,0.053,83.0,112.0,101.0,0.078,-4.47,91.6,0.333,0.476,0.2,75.0,102.0,94.0,0.192,-2.16,88.7,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Strikeout,strikeout,True,666464,593958,Jerar Encarnacion,Eduardo Rodriguez,0,c9dca8b6-113a-421b-a3f2-6c6bfc7e19b3,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,,,,59.0,102.0,91.0,104.0,108.0,104.0,0.44,0.065,,0.225,0.0,-0.28,,-0.56,91.9,86.7,83.9,,0.246,0.508,0.274,,,,0.277,0.404,0.265,,,,0.182,0.455,0.053,83.0,112.0,101.0,0.078,-4.47,91.6,0.333,0.476,0.2,75.0,102.0,94.0,0.192,-2.16,88.7,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Groundout,field_out,True,666464,543518,Jerar Encarnacion,Scott McGough,0,ca6e5844-57dc-48ae-9f66-5bea1b7669c3,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,,,,98.0,94.0,92.0,116.0,102.0,108.0,0.499,0.138,,,-3.08,1.45,,,93.1,,87.1,,0.367,0.733,0.172,,,,,,,,,,0.25,0.35,0.159,83.0,114.0,99.0,0.04,6.42,93.4,0.0,0.0,0.111,,,,,,,,,,62.0,92.0,87.0,0.321,-0.28,85.0,0.135,0.27,0.432,,,,,,,0.002,5.03,78.6,,,
2024-09-23,747150,Lineout,field_out,True,666464,686796,Jerar Encarnacion,Blake Walston,0,1d451346-94e7-4fc7-9d8d-c54d4295fc65,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,3.38,4.2,16.0,90.0,86.0,89.0,0.806,9.56,5.63,6.75,0.56,1.0,0.195,0.366,0.146,0.439,0.42,111.0,86.0,86.0,86.0,84.0,93.0,69.0,93.0,86.0,92.0,100.0,96.0,0.319,0.149,0.142,0.173,2.45,-1.5,-0.22,-4.91,91.5,86.0,82.1,77.2,0.1,0.1,0.263,0.25,0.333,0.348,0.571,1.143,0.278,0.25,0.25,0.278,,,,,,,0.044,4.75,89.1,0.0,0.0,0.0,91.0,88.0,85.0,0.173,2.25,87.7,0.125,0.125,0.074,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745280,Home Run,home_run,False,666464,571945,Jerar Encarnacion,Miles Mikolas,1,9d93b54c-ae7e-4005-9f9d-8df2e73679aa,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.61,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.153,0.339,0.495,85.0,103.0,98.0,94.0,109.0,106.0,65.0,107.0,98.0,116.0,112.0,114.0,0.279,0.283,0.116,0.085,0.23,-1.19,-1.97,-4.2,93.2,85.6,85.7,76.6,0.287,0.446,0.178,0.273,0.545,0.275,0.394,0.742,0.159,0.267,0.52,0.231,0.301,0.506,0.164,80.0,111.0,99.0,0.231,1.42,92.4,0.237,0.382,0.108,,,,,,,,,,,,,,,,,,,,,,,,,0.005,4.24,69.6,,,
2024-09-27,745280,Strikeout,strikeout,True,666464,571945,Jerar Encarnacion,Miles Mikolas,0,053fc9fa-8a26-4ab3-95ca-6c83705f6596,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.61,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.153,0.339,0.495,85.0,103.0,98.0,94.0,109.0,106.0,65.0,107.0,98.0,116.0,112.0,114.0,0.279,0.283,0.116,0.085,0.23,-1.19,-1.97,-4.2,93.2,85.6,85.7,76.6,0.287,0.446,0.178,0.273,0.545,0.275,0.394,0.742,0.159,0.267,0.52,0.231,0.301,0.506,0.164,80.0,111.0,99.0,0.231,1.42,92.4,0.237,0.382,0.108,,,,,,,,,,,,,,,,,,,,,,,,,0.005,4.24,69.6,,,
2024-09-27,745280,Forceout,force_out,True,666464,571945,Jerar Encarnacion,Miles Mikolas,1,0fad952d-dad3-45fa-aad7-8d627501d924,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.61,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.153,0.339,0.495,85.0,103.0,98.0,94.0,109.0,106.0,65.0,107.0,98.0,116.0,112.0,114.0,0.279,0.283,0.116,0.085,0.23,-1.19,-1.97,-4.2,93.2,85.6,85.7,76.6,0.287,0.446,0.178,0.273,0.545,0.275,0.394,0.742,0.159,0.267,0.52,0.231,0.301,0.506,0.164,80.0,111.0,99.0,0.231,1.42,92.4,0.237,0.382,0.108,,,,,,,,,,,,,,,,,,,,,,,,,0.005,4.24,69.6,,,
2024-09-27,745280,Strikeout,strikeout,True,666464,669461,Jerar Encarnacion,Matthew Liberatore,0,7de8fd59-40ee-488d-b541-2b6036621ce4,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.4,4.11,86.0,101.0,98.0,100.0,0.777,7.95,2.93,8.48,1.15,1.05,0.238,0.361,0.147,0.294,0.468,49.0,89.0,90.0,134.0,100.0,107.0,73.0,99.0,91.0,137.0,101.0,108.0,0.283,0.276,0.065,0.044,-0.28,1.9,-0.33,2.53,94.7,87.8,87.4,78.2,0.262,0.615,0.189,,,,0.0,0.0,0.2,0.174,0.174,0.273,0.185,0.25,0.384,79.0,108.0,103.0,0.204,-0.76,95.4,0.284,0.481,0.142,98.0,105.0,103.0,0.128,-1.81,91.4,0.432,0.622,0.228,,,,,,,,,,,,,,,,,,,,,
2024-09-28,745281,Single,single,False,666464,669467,Jerar Encarnacion,Andre Pallante,1,8a38fc5d-660e-4ef3-a327-55ecdc0bad1c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,,1.34,-0.64,,,94.5,,87.5,,0.23,0.297,0.162,,,,,,,0.157,0.257,0.345,0.294,0.435,0.282,85.0,98.0,89.0,0.19,-0.25,94.8,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,,,,,88.0,102.0,109.0,0.126,0.42,79.5,,,
2024-09-28,745281,Lineout,field_out,True,666464,669467,Jerar Encarnacion,Andre Pallante,1,2e7819dd-034a-4370-ae34-9014baeb0c97,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,,1.34,-0.64,,,94.5,,87.5,,0.23,0.297,0.162,,,,,,,0.157,0.257,0.345,0.294,0.435,0.282,85.0,98.0,89.0,0.19,-0.25,94.8,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,,,,,88.0,102.0,109.0,0.126,0.42,79.5,,,
2024-09-28,745281,Groundout,field_out,True,666464,688297,Jerar Encarnacion,Chris Roycroft,1,bdc48c87-6f4f-42e9-85dc-8b371cbfc45e,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,4.19,3.39,34.1,101.0,109.0,105.0,0.796,8.65,4.46,8.13,0.52,2.04,0.297,0.307,0.228,0.248,0.411,,,,,,,102.0,101.0,98.0,124.0,95.0,106.0,0.324,0.21,,,1.34,-2.34,,,95.0,,83.8,,0.158,0.184,0.33,,,,,,,,,,0.318,0.636,0.143,107.0,105.0,109.0,0.466,-0.37,96.0,0.257,0.357,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,745281,Flyout,field_out,True,666464,669461,Jerar Encarnacion,Matthew Liberatore,0,05dbca04-f0b5-49b7-9cc5-a51d031308c1,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.4,4.11,86.0,101.0,98.0,100.0,0.777,7.95,2.93,8.48,1.15,1.05,0.238,0.361,0.147,0.294,0.468,49.0,89.0,90.0,134.0,100.0,107.0,73.0,99.0,91.0,137.0,101.0,108.0,0.283,0.276,0.065,0.044,-0.28,1.9,-0.33,2.53,94.7,87.8,87.4,78.2,0.262,0.615,0.189,,,,0.0,0.0,0.2,0.174,0.174,0.273,0.185,0.25,0.384,79.0,108.0,103.0,0.204,-0.76,95.4,0.284,0.481,0.142,98.0,105.0,103.0,0.128,-1.81,91.4,0.432,0.622,0.228,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Groundout,field_out,True,666464,700241,Jerar Encarnacion,Michael McGreevy,0,edb9afb8-824a-48e4-a5e0-60f546751947,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,88.0,96.0,98.0,67.0,117.0,105.0,117.0,107.0,113.0,0.196,0.19,0.061,0.093,2.76,0.41,-0.51,-0.49,93.0,87.3,84.3,79.8,0.083,0.25,0.31,,,,0.333,0.333,0.182,0.25,0.25,0.5,0.222,0.444,0.345,87.0,105.0,99.0,0.35,3.74,91.9,0.184,0.211,0.06,63.0,97.0,84.0,0.109,2.29,88.9,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Flyout,field_out,True,666464,700241,Jerar Encarnacion,Michael McGreevy,0,b74e9b04-9df4-446c-9837-d659f76d0aeb,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,88.0,96.0,98.0,67.0,117.0,105.0,117.0,107.0,113.0,0.196,0.19,0.061,0.093,2.76,0.41,-0.51,-0.49,93.0,87.3,84.3,79.8,0.083,0.25,0.31,,,,0.333,0.333,0.182,0.25,0.25,0.5,0.222,0.444,0.345,87.0,105.0,99.0,0.35,3.74,91.9,0.184,0.211,0.06,63.0,97.0,84.0,0.109,2.29,88.9,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Lineout,field_out,True,666464,700241,Jerar Encarnacion,Michael McGreevy,0,ceb92757-da89-4e37-a35c-af0c35c72c58,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,88.0,96.0,98.0,67.0,117.0,105.0,117.0,107.0,113.0,0.196,0.19,0.061,0.093,2.76,0.41,-0.51,-0.49,93.0,87.3,84.3,79.8,0.083,0.25,0.31,,,,0.333,0.333,0.182,0.25,0.25,0.5,0.222,0.444,0.345,87.0,105.0,99.0,0.35,3.74,91.9,0.184,0.211,0.06,63.0,97.0,84.0,0.109,2.29,88.9,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Strikeout,strikeout,True,666464,700241,Jerar Encarnacion,Michael McGreevy,0,baf8d882-8c03-4c6b-b803-97974e45614f,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,88.0,96.0,98.0,67.0,117.0,105.0,117.0,107.0,113.0,0.196,0.19,0.061,0.093,2.76,0.41,-0.51,-0.49,93.0,87.3,84.3,79.8,0.083,0.25,0.31,,,,0.333,0.333,0.182,0.25,0.25,0.5,0.222,0.444,0.345,87.0,105.0,99.0,0.35,3.74,91.9,0.184,0.211,0.06,63.0,97.0,84.0,0.109,2.29,88.9,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,
