date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024-05-07,746315,Groundout,field_out,True,676369,607067,Nelson Velázquez,Colin Rea,0,d0ce82c2-74ae-4cc0-a95b-322f46424650,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.23,0.365,0.239,,,,0.062,0.077,0.227,0.277,0.553,0.159,0.444,0.833,0.111,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,-0.27,-5.02,92.3,78.3,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,
2024-05-07,746315,Single,single,False,676369,571948,Nelson Velázquez,Hoby Milner,0,68b564c3-7cda-4825-b6fc-14022ce65b7f,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,122.0,103.0,109.0,,,,,,,0.178,,0.346,,0.131,1.4,,1.03,,1.39,88.7,,81.2,79.4,,0.1,0.233,0.242,0.158,0.368,0.3,0.22,0.36,0.271,,,,,,,,,,86.0,105.0,99.0,0.346,,-2.37,,88.4,,0.418,0.597,0.044,,,,,,,,,,,,,,,
2024-05-07,746315,Flyout,field_out,True,676369,657649,Nelson Velázquez,Jared Koenig,0,ada171aa-d588-4719-a8f5-76e00e4076c7,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,,,,,,,91.0,101.0,99.0,0.002,0.238,,,0.02,-3.7,1.4,,,3.47,95.0,90.4,84.8,,,,,,,,,,,,0.194,0.323,0.278,0.19,0.19,0.471,95.0,109.0,104.0,89.0,100.0,97.0,0.586,0.154,1.64,1.05,94.5,80.8,0.2,0.282,0.178,,,,,,,,,,,,,,,
2024-05-09,746241,Strikeout,strikeout,True,676369,672282,Nelson Velázquez,Reid Detmers,0,fbd75ea3-bcfa-4745-91b4-0f62537a39d1,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,,,,0.458,,0.235,,0.158,-0.61,,-0.84,,1.15,94.0,,84.6,86.0,,0.253,0.483,0.276,0.289,0.356,0.33,0.247,0.383,0.343,,,,0.344,0.719,0.192,90.0,102.0,104.0,,,,,0.149,,-2.14,,75.4,,,,,,,,,,,,,,,,,,
2024-05-09,746241,Pop Out,field_out,True,676369,672282,Nelson Velázquez,Reid Detmers,0,bfcb6625-e57d-44fa-9c1f-03f83d270d19,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,,,,0.458,,0.235,,0.158,-0.61,,-0.84,,1.15,94.0,,84.6,86.0,,0.253,0.483,0.276,0.289,0.356,0.33,0.247,0.383,0.343,,,,0.344,0.719,0.192,90.0,102.0,104.0,,,,,0.149,,-2.14,,75.4,,,,,,,,,,,,,,,,,,
2024-05-09,746241,Strikeout,strikeout,True,676369,672282,Nelson Velázquez,Reid Detmers,0,556489d4-2e63-4d0b-a8e0-63d7692b377b,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,,,,0.458,,0.235,,0.158,-0.61,,-0.84,,1.15,94.0,,84.6,86.0,,0.253,0.483,0.276,0.289,0.356,0.33,0.247,0.383,0.343,,,,0.344,0.719,0.192,90.0,102.0,104.0,,,,,0.149,,-2.14,,75.4,,,,,,,,,,,,,,,,,,
2024-05-09,746241,Strikeout,strikeout,True,676369,660761,Nelson Velázquez,José Suarez,0,97f04194-59a1-4171-826e-80446500f599,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,,,,111.0,93.0,94.0,0.36,0.02,0.256,,0.242,-1.96,-8.06,0.41,,-0.87,92.9,88.7,82.7,81.3,,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.0,0.143,,,,77.0,124.0,123.0,73.0,101.0,88.0,0.122,0.001,-7.21,-2.43,91.8,74.1,0.5,1.045,0.136,,,,,,,,,,,,,,,
2024-05-09,746241,Strikeout,strikeout,True,676369,660761,Nelson Velázquez,José Suarez,0,41a76c92-cf12-47f1-8f73-50cfdc1f1254,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,,,,111.0,93.0,94.0,0.36,0.02,0.256,,0.242,-1.96,-8.06,0.41,,-0.87,92.9,88.7,82.7,81.3,,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.0,0.143,,,,77.0,124.0,123.0,73.0,101.0,88.0,0.122,0.001,-7.21,-2.43,91.8,74.1,0.5,1.045,0.136,,,,,,,,,,,,,,,
2024-05-10,746240,Walk,walk,False,676369,519043,Nelson Velázquez,Matt Moore,0,976c0e86-3c2b-4478-b4f7-cf6b42daa5f0,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,114.0,91.0,94.0,,,,0.504,,,0.194,0.301,-0.32,,,-0.45,-1.81,92.8,,82.8,,82.4,0.266,0.516,0.202,0.25,0.5,0.284,,,,,,,0.143,0.286,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746240,Double,double,False,676369,608032,Nelson Velázquez,Carlos Estévez,0,5183aef4-03e7-47ba-99bc-abca13bf4fa7,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,83.0,94.0,87.0,102.0,107.0,104.0,129.0,99.0,108.0,,,,,,,0.628,,0.261,,0.104,2.37,,1.97,,0.09,96.4,,89.2,88.9,,0.184,0.289,0.274,0.2,0.3,0.3,0.174,0.391,0.302,,,,,,,132.0,80.0,97.0,,,,,0.007,,2.11,,83.2,,,,,,,,,,,,,,,,,,
2024-05-11,746232,Groundout,field_out,True,676369,542881,Nelson Velázquez,Tyler Anderson,0,2d3b5b75-41f8-417c-996c-8f5856161af0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,0.403,0.19,0.003,,0.366,-0.19,-0.14,-4.61,,1.6,89.2,83.8,78.7,77.9,,0.239,0.472,0.163,0.18,0.238,0.374,,,,0.221,0.39,0.244,,,,,,,65.0,93.0,79.0,0.038,,-2.78,,88.1,,0.222,0.611,0.067,,,,,,,,,,,,,,,
2024-05-11,746232,Strikeout,strikeout,True,676369,542881,Nelson Velázquez,Tyler Anderson,0,419d2358-29d8-43e6-aac7-d09cf83e95a1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,0.403,0.19,0.003,,0.366,-0.19,-0.14,-4.61,,1.6,89.2,83.8,78.7,77.9,,0.239,0.472,0.163,0.18,0.238,0.374,,,,0.221,0.39,0.244,,,,,,,65.0,93.0,79.0,0.038,,-2.78,,88.1,,0.222,0.611,0.067,,,,,,,,,,,,,,,
2024-05-11,746232,Single,single,False,676369,542881,Nelson Velázquez,Tyler Anderson,0,a73f949f-ffba-4945-8027-5b1b9667c5cd,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,0.403,0.19,0.003,,0.366,-0.19,-0.14,-4.61,,1.6,89.2,83.8,78.7,77.9,,0.239,0.472,0.163,0.18,0.238,0.374,,,,0.221,0.39,0.244,,,,,,,65.0,93.0,79.0,0.038,,-2.78,,88.1,,0.222,0.611,0.067,,,,,,,,,,,,,,,
2024-05-11,746232,Strikeout,strikeout,True,676369,519326,Nelson Velázquez,Hunter Strickland,0,5b851991-4e5b-4dec-be55-b7275e7a6d7c,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,80.0,101.0,99.0,133.0,103.0,115.0,,,,,,,0.282,0.003,0.549,,0.061,-0.79,-71.24,2.24,,3.81,94.2,90.6,87.6,84.0,,0.27,0.486,0.186,0.077,0.077,0.333,0.158,0.284,0.283,,,,,,,,,,69.0,104.0,93.0,0.105,,-1.13,,92.7,,0.375,0.5,0.103,,,,,,,,,,,,,,,
2024-05-12,746234,Strikeout,strikeout,True,676369,663776,Nelson Velázquez,Patrick Sandoval,0,736e93f1-ff1e-4187-9818-136182a3becc,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,149.0,98.0,106.0,,,,,,,0.16,,0.293,,0.283,-2.17,,0.25,,0.72,93.7,,82.9,86.8,,0.381,0.524,0.16,0.208,0.292,0.385,0.235,0.471,0.281,,,,0.118,0.118,0.256,96.0,94.0,100.0,63.0,96.0,88.0,0.174,0.09,-1.82,2.02,93.7,76.3,0.413,0.565,0.142,,,,,,,,,,,,,,,
2024-05-12,746234,Single,single,False,676369,663776,Nelson Velázquez,Patrick Sandoval,1,b9bd2345-9c97-4c2b-a347-000236589cb2,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,149.0,98.0,106.0,,,,,,,0.16,,0.293,,0.283,-2.17,,0.25,,0.72,93.7,,82.9,86.8,,0.381,0.524,0.16,0.208,0.292,0.385,0.235,0.471,0.281,,,,0.118,0.118,0.256,96.0,94.0,100.0,63.0,96.0,88.0,0.174,0.09,-1.82,2.02,93.7,76.3,0.413,0.565,0.142,,,,,,,,,,,,,,,
2024-05-12,746234,Single,single,False,676369,663776,Nelson Velázquez,Patrick Sandoval,0,51f018e0-f010-48d9-a623-46277a7bb656,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,149.0,98.0,106.0,,,,,,,0.16,,0.293,,0.283,-2.17,,0.25,,0.72,93.7,,82.9,86.8,,0.381,0.524,0.16,0.208,0.292,0.385,0.235,0.471,0.281,,,,0.118,0.118,0.256,96.0,94.0,100.0,63.0,96.0,88.0,0.174,0.09,-1.82,2.02,93.7,76.3,0.413,0.565,0.142,,,,,,,,,,,,,,,
2024-05-13,745256,Groundout,field_out,True,676369,669923,Nelson Velázquez,George Kirby,0,4df6570f-ca6a-4b10-ba38-1eec8f053422,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.228,0.075,,1.58,0.82,0.55,-2.88,,95.8,92.3,,87.1,83.1,0.196,0.35,0.304,,,,0.253,0.391,0.28,,,,0.333,0.5,0.323,,,,105.0,110.0,108.0,0.225,,1.79,,95.8,,0.256,0.35,0.097,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,
2024-05-13,745256,Flyout,field_out,True,676369,669923,Nelson Velázquez,George Kirby,0,38413a9a-5ee2-4b56-b8fe-0dbd7927db96,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.228,0.075,,1.58,0.82,0.55,-2.88,,95.8,92.3,,87.1,83.1,0.196,0.35,0.304,,,,0.253,0.391,0.28,,,,0.333,0.5,0.323,,,,105.0,110.0,108.0,0.225,,1.79,,95.8,,0.256,0.35,0.097,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,
2024-05-13,745256,Single,single,False,676369,669923,Nelson Velázquez,George Kirby,1,12e1ebbd-d93b-4e19-8e71-8ff3269f1da8,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.228,0.075,,1.58,0.82,0.55,-2.88,,95.8,92.3,,87.1,83.1,0.196,0.35,0.304,,,,0.253,0.391,0.28,,,,0.333,0.5,0.323,,,,105.0,110.0,108.0,0.225,,1.79,,95.8,,0.256,0.35,0.097,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,
2024-05-13,745256,Strikeout,strikeout,True,676369,662253,Nelson Velázquez,Andrés Muñoz,0,a51ceaf0-3fcb-4764-9cda-29f94e47950c,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,95.0,96.0,94.0,136.0,98.0,107.0,,,,,,,0.276,,0.485,,,1.8,,1.77,,,98.4,,,87.6,,0.167,0.278,0.203,,,,0.159,0.217,0.437,,,,,,,,,,107.0,90.0,93.0,0.239,,1.38,,97.5,,0.185,0.185,0.438,,,,,,,,,,,,,,,
2024-05-14,745257,Strikeout,strikeout,True,676369,669302,Nelson Velázquez,Logan Gilbert,0,1cb85a6e-d2cf-439a-a2d5-1145a987a690,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.313,0.149,0.308,,,1.7,0.97,1.89,,,96.2,92.2,,88.2,,0.208,0.369,0.19,,,,0.205,0.358,0.35,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,67.0,103.0,86.0,0.009,0.085,-0.93,1.7,94.9,83.0,,,,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,
2024-05-14,745257,Strikeout,strikeout,True,676369,669302,Nelson Velázquez,Logan Gilbert,0,3fce6d5a-e448-4ccb-a12a-85dc10e2535b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.313,0.149,0.308,,,1.7,0.97,1.89,,,96.2,92.2,,88.2,,0.208,0.369,0.19,,,,0.205,0.358,0.35,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,67.0,103.0,86.0,0.009,0.085,-0.93,1.7,94.9,83.0,,,,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,
2024-05-14,745257,Home Run,home_run,False,676369,669302,Nelson Velázquez,Logan Gilbert,1,cd0bfd91-3e52-4bf4-b59a-8bce5a81c2c9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.313,0.149,0.308,,,1.7,0.97,1.89,,,96.2,92.2,,88.2,,0.208,0.369,0.19,,,,0.205,0.358,0.35,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,67.0,103.0,86.0,0.009,0.085,-0.93,1.7,94.9,83.0,,,,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,
2024-05-14,745257,Strikeout,strikeout,True,676369,675989,Nelson Velázquez,Cody Bolton,0,bd650904-0e08-4c89-a867-c8eb10ae1df0,675989.0,codybolton,Bolton,Right,Cody Bolton,SEA,4.34,3.69,18.2,100.0,101.0,102.0,0.774,8.2,4.34,8.68,1.45,1.0,0.246,0.421,0.316,0.263,0.359,88.0,96.0,97.0,88.0,63.0,59.0,123.0,109.0,114.0,,,,102.0,100.0,97.0,0.038,0.314,0.247,,0.125,-7.21,0.1,-0.17,,-2.16,94.8,89.1,91.5,83.7,,0.5,0.5,0.143,0.3,0.3,0.133,0.158,0.526,0.235,0.259,0.296,0.326,,,,,,,98.0,102.0,108.0,0.276,,-0.87,,94.8,,0.267,0.667,0.235,,,,,,,,,,,,,,,
2024-05-17,746310,Groundout,field_out,True,676369,687765,Nelson Velázquez,Mitch Spence,0,a3724f99-a0c5-4354-99bb-6e63fc0c73e8,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,,,,123.0,105.0,109.0,,,,96.0,97.0,94.0,,0.39,0.362,,0.019,,-0.32,0.7,,-10.0,,91.0,88.6,84.2,,,,,0.625,0.875,0.0,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,102.0,115.0,114.0,39.0,98.0,87.0,0.121,0.107,-0.1,-2.9,92.2,79.5,0.308,0.308,0.132,,,,,,,,,,,,,,,
2024-05-17,746310,Flyout,field_out,True,676369,687765,Nelson Velázquez,Mitch Spence,0,9cc29761-4104-4c18-b7d4-ae6e77f3d362,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,,,,123.0,105.0,109.0,,,,96.0,97.0,94.0,,0.39,0.362,,0.019,,-0.32,0.7,,-10.0,,91.0,88.6,84.2,,,,,0.625,0.875,0.0,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,102.0,115.0,114.0,39.0,98.0,87.0,0.121,0.107,-0.1,-2.9,92.2,79.5,0.308,0.308,0.132,,,,,,,,,,,,,,,
2024-05-17,746310,Flyout,field_out,True,676369,613534,Nelson Velázquez,Austin Adams,0,6559d87d-6ff5-4553-8b89-c0b12a7d2407,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,101.0,91.0,83.0,103.0,89.0,103.0,,,,,,,0.259,,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746310,Flyout,field_out,True,676369,656232,Nelson Velázquez,Brandon Bielak,0,f1d4fbb0-852b-4695-aec0-acdcf0efc226,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,,,,0.18,,0.132,,0.316,-0.56,,0.85,,-0.86,92.3,,87.4,83.1,,0.333,0.444,0.069,0.294,0.471,0.2,0.111,0.222,0.313,,,,0.429,0.857,0.118,67.0,86.0,86.0,67.0,98.0,86.0,0.251,0.122,-2.84,-4.11,92.3,80.8,0.355,0.645,0.151,,,,,,,,,,,,,,,
2024-05-18,746308,Pop Out,field_out,True,676369,548389,Nelson Velázquez,Ross Stripling,0,9991d7e4-16ed-40d1-9dd2-48c5ce29a6af,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,120.0,107.0,112.0,96.0,90.0,101.0,,,,0.316,,0.278,0.05,0.19,0.39,,-0.77,-2.92,-2.9,91.6,,82.6,85.3,74.7,0.246,0.415,0.192,0.365,0.577,0.232,0.301,0.452,0.173,,,,1.0,1.333,0.333,,,,93.0,102.0,90.0,0.166,,-1.39,,90.3,,0.386,0.455,0.092,,,,,,,,,,,,,,,
2024-05-18,746308,Strikeout,strikeout,True,676369,548389,Nelson Velázquez,Ross Stripling,0,5462bd47-5656-4755-bdbf-ccf8859e88e8,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,120.0,107.0,112.0,96.0,90.0,101.0,,,,0.316,,0.278,0.05,0.19,0.39,,-0.77,-2.92,-2.9,91.6,,82.6,85.3,74.7,0.246,0.415,0.192,0.365,0.577,0.232,0.301,0.452,0.173,,,,1.0,1.333,0.333,,,,93.0,102.0,90.0,0.166,,-1.39,,90.3,,0.386,0.455,0.092,,,,,,,,,,,,,,,
2024-05-18,746308,Single,single,False,676369,548389,Nelson Velázquez,Ross Stripling,1,e6151bb2-b97c-4acc-9cc7-f86430271209,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,120.0,107.0,112.0,96.0,90.0,101.0,,,,0.316,,0.278,0.05,0.19,0.39,,-0.77,-2.92,-2.9,91.6,,82.6,85.3,74.7,0.246,0.415,0.192,0.365,0.577,0.232,0.301,0.452,0.173,,,,1.0,1.333,0.333,,,,93.0,102.0,90.0,0.166,,-1.39,,90.3,,0.386,0.455,0.092,,,,,,,,,,,,,,,
2024-05-18,746308,Single,single,False,676369,547184,Nelson Velázquez,Michael Kelly,0,444cf72c-4d46-4662-89f7-0cfd4ff26aa0,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,145.0,87.0,97.0,,,,,,,0.319,,0.672,,,1.4,,0.84,,,95.1,,,84.2,,0.192,0.192,0.233,,,,0.444,1.222,0.167,,,,,,,,,,72.0,109.0,102.0,0.009,,-16.52,,92.1,,,,,,,,,,,,,,,,,,,
2024-05-19,746306,Flyout,field_out,True,676369,676664,Nelson Velázquez,JP Sears,0,7bc54bcc-d315-440d-a167-8643edb81d4f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.25,0.556,0.258,0.304,0.354,0.219,0.242,0.636,0.257,,,,,,,,,,95.0,99.0,85.0,0.116,,0.67,,90.1,,0.298,0.447,0.132,,,,,,,,,,,,,,,
2024-05-19,746306,Flyout,field_out,True,676369,676664,Nelson Velázquez,JP Sears,0,bc1e71e8-c397-4155-bf2b-f31406fcd153,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.25,0.556,0.258,0.304,0.354,0.219,0.242,0.636,0.257,,,,,,,,,,95.0,99.0,85.0,0.116,,0.67,,90.1,,0.298,0.447,0.132,,,,,,,,,,,,,,,
