date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-09-20,745934,Strikeout,strikeout,True,656976,607067,Pavin Smith,Colin Rea,0,ac3c4b7a-53bd-409b-8868-a8294aa625c5,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,,,,99.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.188,0.176,0.041,,0.84,1.57,-4.04,,92.9,,82.0,78.7,0.194,0.299,0.242,0.387,0.645,0.182,,,,,,,83.0,103.0,96.0,0.309,-0.39,92.3,0.299,0.497,0.112,78.0,98.0,97.0,0.087,,-1.39,,86.5,,0.267,0.433,0.276,,,,76.0,94.0,88.0,0.199,-1.35,87.6,0.288,0.669,0.169,,,,,,,,,,,,,,,,0.152,0.229,0.222,,,,,,
2024-09-20,745934,Flyout,field_out,True,656976,607067,Pavin Smith,Colin Rea,0,779c04fd-9576-48c9-aefb-531e3b7d0241,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,,,,99.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.188,0.176,0.041,,0.84,1.57,-4.04,,92.9,,82.0,78.7,0.194,0.299,0.242,0.387,0.645,0.182,,,,,,,83.0,103.0,96.0,0.309,-0.39,92.3,0.299,0.497,0.112,78.0,98.0,97.0,0.087,,-1.39,,86.5,,0.267,0.433,0.276,,,,76.0,94.0,88.0,0.199,-1.35,87.6,0.288,0.669,0.169,,,,,,,,,,,,,,,,0.152,0.229,0.222,,,,,,
2024-09-20,745934,Strikeout,strikeout,True,656976,669084,Pavin Smith,DL Hall,0,e41d8320-5f48-49f6-9c87-d499826171a2,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.4,4.85,40.0,99.0,86.0,95.0,0.797,9.45,4.73,10.13,1.35,1.09,0.179,0.436,0.162,0.325,0.42,92.0,97.0,89.0,105.0,100.0,101.0,70.0,99.0,92.0,105.0,105.0,106.0,0.455,0.143,0.196,0.206,-2.6,0.63,0.75,-0.57,93.3,84.7,84.7,79.7,0.394,0.563,0.121,0.19,0.381,0.213,0.206,0.382,0.348,0.188,0.219,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,745934,Forceout,force_out,True,656976,606303,Pavin Smith,Joel Payamps,1,e20a5cd5-2ecd-4c0f-8aaf-7d601e027986,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,3.18,4.17,56.2,102.0,104.0,102.0,0.769,8.89,2.86,6.04,1.11,0.92,0.199,0.464,0.172,0.311,0.438,103.0,93.0,93.0,,,,98.0,101.0,97.0,114.0,106.0,111.0,0.328,0.398,,0.08,0.7,0.65,,-1.65,94.8,89.5,83.8,,0.164,0.393,0.354,,,,0.316,0.421,0.2,0.183,0.317,0.276,93.0,101.0,98.0,0.194,2.67,94.7,0.167,0.31,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,745934,Double,double,False,656976,643361,Pavin Smith,Kevin Herget,0,7ac1c40a-dd95-429d-b314-0291639274c7,643361.0,kevinherget,Herget,Right,Kevin Herget,MIL,1.59,4.78,11.1,98.0,94.0,97.0,0.806,7.15,2.38,4.76,0.79,0.92,0.161,0.258,0.194,0.387,0.464,107.0,99.0,104.0,,,,76.0,91.0,86.0,147.0,135.0,144.0,0.47,0.02,,0.351,2.17,15.08,,2.52,92.9,82.3,84.4,,0.133,0.2,0.212,,,,0.167,0.222,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,112.0,106.0,0.159,0.15,87.0,0.2,0.8,0.111,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745936,Strikeout,strikeout,True,656976,650644,Pavin Smith,Aaron Civale,0,48f4cb72-0ca1-4cd9-83b2-9320bd63703a,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.53,4.09,155.0,100.0,96.0,100.0,0.8,8.36,2.96,9.0,1.68,0.8,0.256,0.406,0.144,0.318,0.4,,,,105.0,104.0,109.0,68.0,102.0,96.0,153.0,101.0,112.0,0.099,0.165,0.158,,-1.89,-0.97,-1.5,,92.0,,80.5,77.1,0.3,0.5,0.089,0.255,0.489,0.278,,,,0.25,0.375,0.438,70.0,93.0,83.0,0.24,0.21,92.6,0.242,0.422,0.164,57.0,96.0,102.0,0.021,,-4.85,,85.6,,0.375,0.625,0.261,,,,92.0,100.0,100.0,0.318,0.92,88.1,0.24,0.411,0.235,,,,,,,,,,,,,,,,0.265,0.47,0.267,,,,,,
2024-09-21,745936,Lineout,field_out,True,656976,650644,Pavin Smith,Aaron Civale,0,77d4648b-f31e-427d-866b-5c54f7140ccc,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.53,4.09,155.0,100.0,96.0,100.0,0.8,8.36,2.96,9.0,1.68,0.8,0.256,0.406,0.144,0.318,0.4,,,,105.0,104.0,109.0,68.0,102.0,96.0,153.0,101.0,112.0,0.099,0.165,0.158,,-1.89,-0.97,-1.5,,92.0,,80.5,77.1,0.3,0.5,0.089,0.255,0.489,0.278,,,,0.25,0.375,0.438,70.0,93.0,83.0,0.24,0.21,92.6,0.242,0.422,0.164,57.0,96.0,102.0,0.021,,-4.85,,85.6,,0.375,0.625,0.261,,,,92.0,100.0,100.0,0.318,0.92,88.1,0.24,0.411,0.235,,,,,,,,,,,,,,,,0.265,0.47,0.267,,,,,,
2024-09-21,745936,Strikeout,strikeout,True,656976,571948,Pavin Smith,Hoby Milner,0,9d46c2b3-e4ba-4aa4-8371-3e4a3d73fad1,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.82,3.04,61.2,107.0,103.0,104.0,0.829,9.05,2.04,8.9,0.88,1.8,0.264,0.399,0.219,0.247,0.429,86.0,107.0,93.0,,,,101.0,116.0,110.0,126.0,101.0,107.0,0.205,0.328,,0.137,3.03,0.43,,0.34,88.8,81.2,79.5,,0.063,0.146,0.267,,,,0.276,0.414,0.276,,,,87.0,106.0,101.0,0.331,-1.39,88.5,0.388,0.565,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.38,0.267,,,,,,
2024-09-21,745936,Strikeout,strikeout,True,656976,605452,Pavin Smith,Joe Ross,0,ce8b7425-bab7-4016-9022-6ed9b50e3116,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.99,4.0,70.0,102.0,88.0,98.0,0.75,7.97,3.47,8.87,0.9,0.92,0.29,0.364,0.215,0.327,0.456,80.0,107.0,99.0,108.0,102.0,99.0,85.0,106.0,97.0,93.0,102.0,104.0,0.164,0.372,0.018,0.084,-2.98,0.52,2.4,-0.25,94.8,90.2,86.6,83.2,0.3,0.52,0.265,0.0,0.0,0.308,0.296,0.37,0.167,0.237,0.323,0.383,85.0,98.0,92.0,0.363,0.72,94.8,0.245,0.347,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745929,Strikeout,strikeout,True,656976,593423,Pavin Smith,Frankie Montas,0,a8eb5888-6ffd-40be-af8a-9fed04f574f0,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,,,,,,,83.0,105.0,99.0,117.0,103.0,106.0,0.333,0.107,,,0.03,-2.0,,,95.6,,85.3,,0.208,0.37,0.231,,,,,,,0.286,0.592,0.325,82.0,100.0,97.0,0.189,1.04,94.8,0.25,0.411,0.118,119.0,98.0,105.0,0.185,,-0.23,,86.0,,0.222,0.303,0.427,,,,109.0,95.0,95.0,0.186,-1.43,90.4,0.333,0.598,0.224,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745929,Single,single,False,656976,593423,Pavin Smith,Frankie Montas,0,854b0695-ed37-4005-bc84-8c4a1a2867a4,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,,,,,,,83.0,105.0,99.0,117.0,103.0,106.0,0.333,0.107,,,0.03,-2.0,,,95.6,,85.3,,0.208,0.37,0.231,,,,,,,0.286,0.592,0.325,82.0,100.0,97.0,0.189,1.04,94.8,0.25,0.411,0.118,119.0,98.0,105.0,0.185,,-0.23,,86.0,,0.222,0.303,0.427,,,,109.0,95.0,95.0,0.186,-1.43,90.4,0.333,0.598,0.224,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745929,Strikeout,strikeout,True,656976,676879,Pavin Smith,Aaron Ashby,0,81123f9d-e4dd-4827-be85-757ac1c1bcf8,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,3.16,3.32,25.2,100.0,90.0,102.0,0.747,10.52,3.51,7.01,0.7,2.35,0.268,0.437,0.042,0.352,0.426,85.0,95.0,102.0,159.0,100.0,105.0,-63.0,142.0,138.0,124.0,96.0,100.0,0.004,0.139,0.181,0.213,8.95,2.37,2.64,-1.34,95.7,88.8,83.2,82.1,,,,0.083,0.083,0.421,0.227,0.5,0.365,0.118,0.176,0.433,56.0,102.0,101.0,0.463,-0.23,96.1,0.255,0.362,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745929,Flyout,field_out,True,656976,669084,Pavin Smith,DL Hall,0,a7ae2eb9-0917-40fe-ab77-7e427429d86a,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.4,4.85,40.0,99.0,86.0,95.0,0.797,9.45,4.73,10.13,1.35,1.09,0.179,0.436,0.162,0.325,0.42,92.0,97.0,89.0,105.0,100.0,101.0,70.0,99.0,92.0,105.0,105.0,106.0,0.455,0.143,0.196,0.206,-2.6,0.63,0.75,-0.57,93.3,84.7,84.7,79.7,0.394,0.563,0.121,0.19,0.381,0.213,0.206,0.382,0.348,0.188,0.219,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Flyout,field_out,True,656976,806185,Pavin Smith,Hayden Birdsong,0,428d65e4-c4ae-47c1-a1ef-68e4bca9cb4e,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,113.0,103.0,104.0,88.0,87.0,83.0,120.0,90.0,99.0,0.443,0.177,0.195,0.185,-0.24,-0.79,1.56,-0.5,95.8,88.1,86.5,80.5,0.225,0.459,0.176,0.115,0.135,0.333,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Strikeout,strikeout,True,656976,806185,Pavin Smith,Hayden Birdsong,0,7dc57199-2aa5-4e8b-9c43-28b51ed176e0,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,113.0,103.0,104.0,88.0,87.0,83.0,120.0,90.0,99.0,0.443,0.177,0.195,0.185,-0.24,-0.79,1.56,-0.5,95.8,88.1,86.5,80.5,0.225,0.459,0.176,0.115,0.135,0.333,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Strikeout,strikeout,True,656976,702352,Pavin Smith,Spencer Bivens,0,b541d383-70f4-44cd-a54a-a918966ffa5e,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.7,3.92,46.2,102.0,103.0,101.0,0.827,6.56,1.93,8.49,1.54,1.69,0.279,0.408,0.163,0.32,0.447,104.0,101.0,99.0,,,,73.0,91.0,78.0,136.0,104.0,110.0,0.064,0.25,,0.131,-2.59,1.01,,1.61,94.2,88.5,80.9,,0.25,0.625,0.235,,,,0.13,0.261,0.205,,,,91.0,102.0,101.0,0.469,-0.82,94.3,0.306,0.494,0.113,,,,,,,,,,,,,,,,83.0,109.0,97.0,0.086,3.19,90.7,0.211,0.368,0.2,,,,,,,,,,,,,,,,0.205,0.341,0.326,,,,,,
2024-09-23,747150,Groundout,field_out,True,656976,666808,Pavin Smith,Camilo Doval,0,11420b35-4477-4844-aac2-d9e2d6eee7bd,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,5.14,3.5,56.0,94.0,113.0,98.0,0.664,11.89,6.27,8.52,0.8,2.13,0.192,0.466,0.164,0.315,0.381,,,,,,,,,,136.0,93.0,106.0,,0.504,,,,0.4,,,,,88.7,,,,,,,,,,,0.195,0.288,0.446,73.0,90.0,79.0,0.146,-2.05,97.6,0.375,0.531,0.172,,,,,,,,,,,,,,,,95.0,98.0,92.0,0.35,-0.95,99.2,0.281,0.563,0.23,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,747149,Walk,walk,False,656976,681810,Pavin Smith,Austin Warren,0,66f660c0-72fa-4be3-bca8-94c882ec7f01,681810.0,austinwarren,"Warren, A",Right,Austin Warren,SFG,1.69,4.74,10.2,104.0,102.0,106.0,0.831,5.91,4.22,7.59,0.84,1.6,0.233,0.333,0.133,0.333,0.445,,,,,,,100.0,100.0,98.0,120.0,108.0,118.0,0.202,0.393,,,-1.02,1.62,,,94.0,,83.3,,0.333,0.333,0.286,,,,,,,0.211,0.263,0.175,101.0,100.0,97.0,0.277,-0.11,93.8,0.273,0.545,0.15,,,,,,,,,,,,,,,,54.0,111.0,97.0,0.127,0.67,89.1,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,747144,Home Run,home_run,False,656976,702352,Pavin Smith,Spencer Bivens,1,4aa09632-7527-40c1-b799-8153f5bebc78,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,3.14,4.05,48.2,102.0,102.0,101.0,0.835,6.84,2.03,8.69,1.66,1.61,0.268,0.405,0.157,0.32,0.447,106.0,103.0,103.0,,,,72.0,90.0,77.0,136.0,104.0,110.0,0.061,0.238,,0.135,-2.59,0.96,,0.19,94.2,88.6,81.0,,0.25,0.625,0.235,,,,0.16,0.4,0.174,,,,91.0,101.0,101.0,0.466,-0.78,94.4,0.307,0.489,0.108,,,,,,,,,,,,,,,,83.0,110.0,99.0,0.099,2.89,90.9,0.217,0.348,0.182,,,,,,,,,,,,,,,,0.205,0.341,0.326,,,,,,
2024-09-27,747145,Groundout,field_out,True,656976,506433,Pavin Smith,Yu Darvish,0,304e85a1-5f7d-4228-be21-118c93a9c65c,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,118.0,100.0,106.0,0.19,0.371,0.086,,-0.19,0.6,0.49,,94.0,,84.4,73.8,0.21,0.403,0.151,0.162,0.243,0.364,,,,0.269,0.478,0.286,88.0,104.0,98.0,0.168,-0.28,93.6,0.255,0.473,0.176,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.167,0.333,0.328,89.0,114.0,112.0,80.0,103.0,97.0,0.044,2.98,90.6,0.0,0.0,0.346,,,,,,,,,,,,,,,,0.214,0.333,0.261,,,,,,
2024-09-27,747145,Flyout,field_out,True,656976,506433,Pavin Smith,Yu Darvish,0,034c83f0-5f6c-41d1-b9a9-3d852a64c64f,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,118.0,100.0,106.0,0.19,0.371,0.086,,-0.19,0.6,0.49,,94.0,,84.4,73.8,0.21,0.403,0.151,0.162,0.243,0.364,,,,0.269,0.478,0.286,88.0,104.0,98.0,0.168,-0.28,93.6,0.255,0.473,0.176,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.167,0.333,0.328,89.0,114.0,112.0,80.0,103.0,97.0,0.044,2.98,90.6,0.0,0.0,0.346,,,,,,,,,,,,,,,,0.214,0.333,0.261,,,,,,
2024-09-27,747145,Strikeout,strikeout,True,656976,669093,Pavin Smith,Jeremiah Estrada,1,7746b3cd-beff-49a8-bc69-006c72dc9e88,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.95,2.56,61.0,101.0,142.0,109.0,0.659,13.87,3.39,6.2,0.59,0.81,0.239,0.396,0.179,0.306,0.459,,,,,,,161.0,102.0,111.0,114.0,100.0,104.0,0.565,0.236,,,1.43,0.74,,,97.2,,89.8,,0.191,0.304,0.326,,,,,,,0.235,0.275,0.328,,,,,,,,,,120.0,99.0,107.0,0.198,,1.14,,83.6,,0.138,0.224,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,747145,Groundout,field_out,True,656976,592094,Pavin Smith,Jason Adam,0,44f75dca-761a-4b82-9d46-f81547720470,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,1.95,3.1,73.2,97.0,129.0,105.0,0.634,9.9,2.81,4.89,0.61,1.07,0.209,0.384,0.163,0.349,0.385,140.0,99.0,113.0,,,,122.0,100.0,102.0,128.0,94.0,100.0,0.374,0.368,,0.258,1.46,1.13,,3.03,95.5,89.5,82.0,,0.167,0.286,0.265,,,,0.156,0.2,0.387,0.095,0.19,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.429,0.464,,,,,,
