date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-09-09,745534,Flyout,field_out,True,691406,650911,Junior Caminero,Cristopher Sánchez,0,8722f1b7-c8fd-4dd3-9c60-882bf2f1750e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,,,,,,,100.0,101.0,103.0,,0.171,,0.358,,0.44,,1.62,,85.1,84.4,,,,,0.23,0.37,0.307,,,,0.18,0.226,0.345,94.0,100.0,98.0,86.0,52.0,74.0,0.47,0.001,2.6,-0.45,86.5,94.5,0.351,0.478,0.124,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,745534,Strikeout,strikeout,True,691406,650911,Junior Caminero,Cristopher Sánchez,0,9a17c95e-ba21-4503-ae56-8e0038742178,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,,,,,,,100.0,101.0,103.0,,0.171,,0.358,,0.44,,1.62,,85.1,84.4,,,,,0.23,0.37,0.307,,,,0.18,0.226,0.345,94.0,100.0,98.0,86.0,52.0,74.0,0.47,0.001,2.6,-0.45,86.5,94.5,0.351,0.478,0.124,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,745534,Strikeout,strikeout,True,691406,656546,Junior Caminero,Jeff Hoffman,0,5d451ca9-741d-46ae-b321-3d1a068cba2a,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.79,2.76,60.1,100.0,116.0,104.0,0.674,12.08,2.24,6.56,0.75,0.95,0.21,0.469,0.182,0.294,0.437,,,,,,,118.0,104.0,103.0,116.0,97.0,105.0,0.396,0.407,,,1.3,1.28,,,96.7,,86.7,,0.204,0.355,0.302,0.197,0.316,0.453,,,,,,,113.0,103.0,111.0,,,,0.08,,,3.15,,96.7,0.176,0.176,0.118,,,,,,,107.0,103.0,107.0,0.117,-0.24,90.5,0.194,0.278,0.317,,,,,,,,,
2024-09-10,745535,Single,single,False,691406,624133,Junior Caminero,Ranger Suárez,0,bf02762d-9492-4c7b-b0ca-7bfa1d1bea42,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,73.0,102.0,100.0,84.0,107.0,109.0,68.0,102.0,92.0,22.0,85.0,77.0,0.191,0.001,0.204,0.165,0.8,-4.74,1.59,-0.26,91.8,80.0,81.3,74.5,0.213,0.319,0.191,,,,0.18,0.29,0.332,0.22,0.308,0.349,87.0,106.0,104.0,101.0,98.0,94.0,0.319,0.12,-1.35,0.95,86.5,90.8,0.265,0.377,0.096,,,,0.288,0.577,0.145,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Single,single,False,691406,624133,Junior Caminero,Ranger Suárez,1,902f9a22-3b9c-46ff-ae99-98455c0c8392,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,73.0,102.0,100.0,84.0,107.0,109.0,68.0,102.0,92.0,22.0,85.0,77.0,0.191,0.001,0.204,0.165,0.8,-4.74,1.59,-0.26,91.8,80.0,81.3,74.5,0.213,0.319,0.191,,,,0.18,0.29,0.332,0.22,0.308,0.349,87.0,106.0,104.0,101.0,98.0,94.0,0.319,0.12,-1.35,0.95,86.5,90.8,0.265,0.377,0.096,,,,0.288,0.577,0.145,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Single,single,False,691406,624133,Junior Caminero,Ranger Suárez,1,935e7bff-3dd5-47dc-b7cd-876900f51982,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,73.0,102.0,100.0,84.0,107.0,109.0,68.0,102.0,92.0,22.0,85.0,77.0,0.191,0.001,0.204,0.165,0.8,-4.74,1.59,-0.26,91.8,80.0,81.3,74.5,0.213,0.319,0.191,,,,0.18,0.29,0.332,0.22,0.308,0.349,87.0,106.0,104.0,101.0,98.0,94.0,0.319,0.12,-1.35,0.95,86.5,90.8,0.265,0.377,0.096,,,,0.288,0.577,0.145,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Flyout,field_out,True,691406,621381,Junior Caminero,Matt Strahm,0,bae49d62-326c-419a-8386-c63f32d1b91c,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,2.06,2.63,56.2,106.0,104.0,109.0,0.756,10.96,1.75,5.4,0.64,0.57,0.26,0.389,0.16,0.29,0.494,,,,,,,104.0,110.0,115.0,118.0,104.0,109.0,0.553,0.192,,,2.13,0.23,,,93.4,,81.5,,0.169,0.305,0.254,0.129,0.29,0.354,,,,,,,98.0,105.0,102.0,93.0,98.0,94.0,0.137,0.118,2.38,1.31,88.4,93.5,0.25,0.286,0.194,,,,0.158,0.263,0.303,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Walk,walk,False,691406,621383,Junior Caminero,Tanner Banks,1,3c286257-79ab-471f-9555-6dadffe1cf79,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.76,3.33,67.0,102.0,96.0,100.0,0.758,9.81,2.96,8.33,0.81,1.42,0.285,0.328,0.151,0.28,0.433,86.0,98.0,100.0,118.0,110.0,109.0,84.0,107.0,105.0,108.0,94.0,92.0,0.304,0.327,0.149,0.137,0.44,0.16,1.14,-2.12,93.5,86.3,87.9,82.1,0.208,0.312,0.269,0.292,0.417,0.251,0.195,0.268,0.3,0.286,0.524,0.164,74.0,104.0,92.0,,,,0.083,,,1.56,,92.1,0.238,0.238,0.351,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745525,Field Error,field_error,False,691406,554430,Junior Caminero,Zack Wheeler,0,6470a35d-7b1d-4fcd-8e72-380596490d21,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.6,2.95,179.2,104.0,106.0,108.0,0.75,9.97,2.45,6.26,0.9,1.08,0.259,0.342,0.211,0.3,0.421,,,,111.0,101.0,107.0,101.0,107.0,110.0,128.0,106.0,115.0,0.409,0.125,0.104,,0.81,0.99,-0.6,,95.2,,84.8,81.7,0.213,0.4,0.29,,,,0.194,0.403,0.381,,,,111.0,103.0,107.0,93.0,98.0,95.0,0.188,0.1,-0.15,3.07,91.1,94.6,0.181,0.241,0.139,0.135,0.258,0.333,0.254,0.407,0.185,95.0,107.0,108.0,0.074,0.87,86.1,0.159,0.227,0.406,,,,,,,,,
2024-09-11,745525,Strikeout,strikeout,True,691406,554430,Junior Caminero,Zack Wheeler,0,4db8ffce-af3d-4fa9-9bef-2ffc64d42108,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.6,2.95,179.2,104.0,106.0,108.0,0.75,9.97,2.45,6.26,0.9,1.08,0.259,0.342,0.211,0.3,0.421,,,,111.0,101.0,107.0,101.0,107.0,110.0,128.0,106.0,115.0,0.409,0.125,0.104,,0.81,0.99,-0.6,,95.2,,84.8,81.7,0.213,0.4,0.29,,,,0.194,0.403,0.381,,,,111.0,103.0,107.0,93.0,98.0,95.0,0.188,0.1,-0.15,3.07,91.1,94.6,0.181,0.241,0.139,0.135,0.258,0.333,0.254,0.407,0.185,95.0,107.0,108.0,0.074,0.87,86.1,0.159,0.227,0.406,,,,,,,,,
2024-09-11,745525,Flyout,field_out,True,691406,554430,Junior Caminero,Zack Wheeler,0,bdbe3844-af9b-4fc8-8368-0732700f85cf,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.6,2.95,179.2,104.0,106.0,108.0,0.75,9.97,2.45,6.26,0.9,1.08,0.259,0.342,0.211,0.3,0.421,,,,111.0,101.0,107.0,101.0,107.0,110.0,128.0,106.0,115.0,0.409,0.125,0.104,,0.81,0.99,-0.6,,95.2,,84.8,81.7,0.213,0.4,0.29,,,,0.194,0.403,0.381,,,,111.0,103.0,107.0,93.0,98.0,95.0,0.188,0.1,-0.15,3.07,91.1,94.6,0.181,0.241,0.139,0.135,0.258,0.333,0.254,0.407,0.185,95.0,107.0,108.0,0.074,0.87,86.1,0.159,0.227,0.406,,,,,,,,,
2024-09-11,745525,Flyout,field_out,True,691406,621237,Junior Caminero,José Alvarado,0,96933bac-dd3e-40bb-897a-25d202af838b,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.17,3.93,58.1,96.0,85.0,94.0,0.734,9.41,4.17,7.25,0.93,1.35,0.28,0.401,0.178,0.325,0.409,,,,,,,,,,,,,,,0.003,,,,6.3,,,,,85.4,,,,,,,,,,,,,97.0,95.0,95.0,67.0,97.0,93.0,0.593,0.404,0.33,0.79,92.5,97.8,0.254,0.408,0.162,,,,0.163,0.256,0.454,,,,,,,,,,,,,,,,,,
2024-09-12,746591,Groundout,field_out,True,691406,668909,Junior Caminero,Gavin Williams,0,873a0bbc-51c2-4602-9498-a13692b089e5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,0.526,0.106,0.208,0.059,-0.14,-0.5,-0.2,-3.85,96.8,89.3,88.7,79.6,0.293,0.439,0.225,0.28,0.44,0.268,0.162,0.324,0.311,0.417,0.833,0.154,,,,97.0,100.0,93.0,,0.101,0.68,,91.6,,,,,,,,0.16,0.36,0.298,,,,,,,,,,,,,,,,,,
2024-09-12,746591,Lineout,field_out,True,691406,668909,Junior Caminero,Gavin Williams,0,73b4522e-c808-485d-8280-781f1b038dfe,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,0.526,0.106,0.208,0.059,-0.14,-0.5,-0.2,-3.85,96.8,89.3,88.7,79.6,0.293,0.439,0.225,0.28,0.44,0.268,0.162,0.324,0.311,0.417,0.833,0.154,,,,97.0,100.0,93.0,,0.101,0.68,,91.6,,,,,,,,0.16,0.36,0.298,,,,,,,,,,,,,,,,,,
2024-09-12,746591,Strikeout,strikeout,True,691406,668909,Junior Caminero,Gavin Williams,0,a3979a6d-dbdb-4f17-aab4-47e233c25648,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,0.526,0.106,0.208,0.059,-0.14,-0.5,-0.2,-3.85,96.8,89.3,88.7,79.6,0.293,0.439,0.225,0.28,0.44,0.268,0.162,0.324,0.311,0.417,0.833,0.154,,,,97.0,100.0,93.0,,0.101,0.68,,91.6,,,,,,,,0.16,0.36,0.298,,,,,,,,,,,,,,,,,,
2024-09-12,746591,Forceout,force_out,True,691406,658648,Junior Caminero,Pedro Avila,1,c3a5dec8-475e-4b15-a866-81410998c103,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.97,4.57,79.1,96.0,88.0,95.0,0.779,8.96,3.86,7.94,0.91,1.32,0.257,0.351,0.117,0.324,0.397,118.0,100.0,114.0,83.0,98.0,96.0,71.0,95.0,88.0,103.0,92.0,95.0,0.39,0.102,0.163,0.219,-0.11,-0.65,0.56,1.62,93.5,83.4,81.2,77.6,0.25,0.429,0.18,0.5,0.583,0.371,0.167,0.222,0.295,0.2,0.316,0.361,84.0,95.0,84.0,,,,0.125,,,-1.02,,93.1,0.333,0.5,0.076,0.111,0.111,0.267,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746591,Lineout,field_out,True,691406,689958,Junior Caminero,Andrew Walters,0,72d6f266-6c82-48aa-90f5-a50a0090bd6e,689958.0,andrewwalters,Walters,Right,Andrew Walters,CLE,0.0,1.83,3.0,103.0,123.0,107.0,0.591,6.0,3.0,0.0,0.0,0.4,0.429,0.143,0.143,0.143,0.417,,,,,,,133.0,103.0,109.0,110.0,104.0,104.0,0.583,0.417,,,5.46,6.32,,,96.5,,86.2,,0.0,0.0,0.429,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Flyout,field_out,True,691406,676440,Junior Caminero,Tanner Bibee,0,89a0d714-572f-4e8d-a4f5-b881859da55b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.441,0.272,0.106,0.181,-0.76,1.69,-1.27,-0.12,94.6,82.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.205,0.474,0.227,0.244,0.439,0.279,,,,,,,0.0,,,-3.5,,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Strikeout,strikeout,True,691406,676440,Junior Caminero,Tanner Bibee,0,a05bc4f5-6e12-4ecf-89d6-2e3ea9ff54ec,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.441,0.272,0.106,0.181,-0.76,1.69,-1.27,-0.12,94.6,82.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.205,0.474,0.227,0.244,0.439,0.279,,,,,,,0.0,,,-3.5,,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Single,single,False,691406,676440,Junior Caminero,Tanner Bibee,0,84268004-7563-4c79-9ac3-0a465aeb3715,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.441,0.272,0.106,0.181,-0.76,1.69,-1.27,-0.12,94.6,82.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.205,0.474,0.227,0.244,0.439,0.279,,,,,,,0.0,,,-3.5,,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Pop Out,field_out,True,691406,669212,Junior Caminero,Eli Morgan,0,4f52337d-a2bc-4644-b92a-75397195d8ae,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.75,1.98,36.0,105.0,86.0,102.0,0.776,7.75,2.0,6.25,0.5,0.59,0.324,0.353,0.235,0.167,0.43,87.0,118.0,116.0,,,,65.0,103.0,94.0,111.0,99.0,102.0,0.416,0.354,,0.23,1.05,0.84,,3.23,92.1,78.9,86.7,,0.2,0.356,0.191,0.213,0.319,0.333,,,,0.154,0.205,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746584,Strikeout,strikeout,True,691406,676282,Junior Caminero,Joey Cantillo,0,be196aea-8f58-45a9-8873-3ed8ab622db0,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.188,0.375,0.452,0.15,0.3,0.257,0.185,0.259,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746584,Double,double,False,691406,676282,Junior Caminero,Joey Cantillo,0,b806e2ba-f961-4b8e-bf85-cbae196415b4,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.188,0.375,0.452,0.15,0.3,0.257,0.185,0.259,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746584,Double,double,False,691406,671922,Junior Caminero,Cade Smith,0,a4246e57-b26e-4625-b9bb-4b9750f9a287,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.57,72.0,105.0,120.0,109.0,0.733,12.25,2.13,6.13,0.13,1.29,0.277,0.34,0.113,0.277,0.491,,,,,,,113.0,109.0,110.0,126.0,93.0,99.0,0.687,0.103,,,2.82,-2.18,,,96.0,,82.0,,0.178,0.256,0.296,,,,,,,,,,,,,,,,,,,,,,,,,0.368,0.632,0.304,,,,136.0,97.0,111.0,0.21,0.77,88.4,0.175,0.228,0.292,,,,,,,,,
2024-09-14,746584,Double,double,False,691406,683769,Junior Caminero,Hunter Gaddis,1,8126b227-4f54-4fea-a3d1-5787b34fd54b,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.44,2.69,68.2,105.0,106.0,107.0,0.771,8.26,1.83,4.85,0.52,0.76,0.24,0.429,0.154,0.297,0.449,96.0,90.0,108.0,,,,94.0,105.0,101.0,119.0,110.0,113.0,0.389,0.443,,0.168,1.21,2.81,,1.99,95.4,80.3,89.0,,0.216,0.409,0.182,0.142,0.221,0.307,,,,0.056,0.083,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,746585,Flyout,field_out,True,691406,594902,Junior Caminero,Ben Lively,0,63c923dd-332a-4ae7-ab53-da101175bac7,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,104.0,104.0,102.0,0.321,0.219,0.086,0.092,-0.26,-0.05,0.37,-0.26,89.9,83.9,79.3,76.9,0.275,0.517,0.16,0.263,0.526,0.414,0.197,0.344,0.192,0.262,0.369,0.19,58.0,108.0,95.0,,,,0.282,,,0.5,,90.4,0.23,0.404,0.134,0.235,0.418,0.244,,,,,,,,,,,,,,,,,,,,,
2024-09-15,746585,Groundout,field_out,True,691406,594902,Junior Caminero,Ben Lively,0,18a3c05b-bbfd-49ac-a5c8-5fdf4c6d1c06,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,104.0,104.0,102.0,0.321,0.219,0.086,0.092,-0.26,-0.05,0.37,-0.26,89.9,83.9,79.3,76.9,0.275,0.517,0.16,0.263,0.526,0.414,0.197,0.344,0.192,0.262,0.369,0.19,58.0,108.0,95.0,,,,0.282,,,0.5,,90.4,0.23,0.404,0.134,0.235,0.418,0.244,,,,,,,,,,,,,,,,,,,,,
2024-09-15,746585,Strikeout,strikeout,True,691406,671922,Junior Caminero,Cade Smith,0,17f640a9-0423-4cda-b0a3-7ba771c09e85,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.57,72.0,105.0,120.0,109.0,0.733,12.25,2.13,6.13,0.13,1.29,0.277,0.34,0.113,0.277,0.491,,,,,,,113.0,109.0,110.0,126.0,93.0,99.0,0.687,0.103,,,2.82,-2.18,,,96.0,,82.0,,0.178,0.256,0.296,,,,,,,,,,,,,,,,,,,,,,,,,0.368,0.632,0.304,,,,136.0,97.0,111.0,0.21,0.77,88.4,0.175,0.228,0.292,,,,,,,,,
2024-09-15,746585,Pop Out,field_out,True,691406,661403,Junior Caminero,Emmanuel Clase,0,28df0e24-6cfe-4632-8086-fdde39711767,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.65,2.41,69.1,106.0,146.0,115.0,0.759,8.18,1.04,4.8,0.26,2.69,0.251,0.358,0.179,0.223,0.458,,,,,,,245.0,133.0,138.0,144.0,114.0,126.0,0.012,0.199,,,-3.72,2.93,,,99.8,,90.9,,0.5,0.5,0.286,0.138,0.155,0.358,,,,,,,137.0,101.0,65.0,146.0,104.0,112.0,0.004,0.784,3.25,0.84,99.5,100.7,,,,,,,0.154,0.217,0.244,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Pop Out,field_out,True,691406,601713,Junior Caminero,Nick Pivetta,0,7e8eef74-4908-4afb-8dda-ba80236fcdf2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.143,0.393,0.326,0.161,0.393,0.207,,,,,,,104.0,96.0,82.0,,0.061,-4.41,,88.3,,,,,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Home Run,home_run,False,691406,601713,Junior Caminero,Nick Pivetta,0,1ce65f93-9836-4767-b123-e55bdd01d3a2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.143,0.393,0.326,0.161,0.393,0.207,,,,,,,104.0,96.0,82.0,,0.061,-4.41,,88.3,,,,,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Double,double,False,691406,690544,Junior Caminero,Bailey Horn,0,b8ca9be1-973b-41da-96cc-510c6a822a02,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,6.5,6.21,18.0,96.0,120.0,101.0,0.786,6.5,5.0,11.0,2.5,1.88,0.185,0.415,0.185,0.308,0.526,,,,89.0,112.0,114.0,83.0,97.0,90.0,142.0,95.0,106.0,0.238,0.601,0.063,,-4.95,0.68,-9.1,,95.0,,82.2,77.6,0.375,0.75,0.171,,,,0.4,1.2,0.5,,,,,,,92.0,85.0,90.0,,0.099,-4.86,,88.1,,,,,0.224,0.388,0.205,0.6,0.8,0.2,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Groundout,field_out,True,691406,670174,Junior Caminero,Josh Winckowski,0,6516ec36-8503-48df-9ec4-c3c8c0d622bb,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.05,4.5,73.1,102.0,102.0,100.0,0.81,6.75,3.19,9.2,1.1,1.85,0.224,0.409,0.165,0.321,0.439,102.0,96.0,97.0,,,,74.0,119.0,109.0,125.0,108.0,113.0,0.047,0.136,,0.129,0.86,0.77,,-2.25,95.1,91.5,85.2,,0.167,0.167,0.31,0.143,0.2,0.315,,,,0.349,0.465,0.098,104.0,102.0,101.0,94.0,101.0,94.0,0.342,0.346,-0.32,0.14,90.4,95.1,0.288,0.442,0.179,,,,0.262,0.488,0.223,,,,,,,,,,,,,,,,,,
2024-09-18,745040,Strikeout,strikeout,True,691406,656557,Junior Caminero,Tanner Houck,0,3ff59fa8-a8f3-44b2-acdd-99b3e58925c2,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,,0.414,,,,0.54,,,,,83.2,,,,,,,,,,,,,,93.0,102.0,97.0,95.0,93.0,93.0,0.324,0.015,-0.95,0.68,87.1,93.5,0.27,0.325,0.136,0.23,0.357,0.302,0.2,0.4,0.235,116.0,103.0,109.0,0.248,1.75,88.4,0.195,0.265,0.208,,,,,,,,,
2024-09-18,745040,Groundout,field_out,True,691406,656557,Junior Caminero,Tanner Houck,0,8e6f534b-cf24-4d1a-b5bd-b4cfa292ac28,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,,0.414,,,,0.54,,,,,83.2,,,,,,,,,,,,,,93.0,102.0,97.0,95.0,93.0,93.0,0.324,0.015,-0.95,0.68,87.1,93.5,0.27,0.325,0.136,0.23,0.357,0.302,0.2,0.4,0.235,116.0,103.0,109.0,0.248,1.75,88.4,0.195,0.265,0.208,,,,,,,,,
2024-09-18,745040,Strikeout,strikeout,True,691406,681867,Junior Caminero,Cooper Criswell,0,f3de0508-6d33-4089-8ae3-c5c20304fee7,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.08,4.32,99.1,102.0,100.0,99.0,0.848,6.61,2.81,9.33,0.91,1.51,0.208,0.486,0.153,0.351,0.41,98.0,103.0,102.0,,,,,,,110.0,95.0,99.0,,0.288,,0.261,,-1.91,,0.56,,84.4,77.1,,,,,0.429,0.857,0.154,,,,0.256,0.338,0.171,102.0,108.0,100.0,79.0,103.0,93.0,0.297,0.154,0.65,0.48,86.4,89.1,0.33,0.511,0.073,0.287,0.479,0.207,0.163,0.306,0.294,,,,,,,,,,,,,,,,,,
