date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,SC_ba,SC_slg,SC_whiff
2024-05-05,745504,Single,single,False,553869,663559,Elias Díaz,Bailey Falter,0,18171bac-b9da-4522-9ea8-6a45846202d7,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,,,,0.144,0.511,,0.161,,,1.03,,1.24,-0.06,,,91.7,,,91.9,85.6,,0.229,0.36,0.167,0.256,0.488,0.197,,,,0.245,0.286,0.32,,,,0.262,0.492,0.144,100.0,100.0,99.0,0.174,-0.34,77.0,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Strikeout,strikeout,True,553869,547973,Elias Díaz,Aroldis Chapman,1,46baaecf-b644-46cd-b08c-1c77ce3b6302,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,97.0,80.0,82.0,228.0,109.0,122.0,100.0,86.0,102.0,,,,,,,0.263,0.342,,0.286,,,-0.41,,-1.42,0.1,,,97.5,,,99.3,86.6,,0.185,0.333,0.265,,,,,,,0.207,0.276,0.311,,,,0.222,0.467,0.316,,,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Groundout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,8eeee085-9e3c-462f-a51a-f669319d0574,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Lineout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,84f2a4c2-2d81-4d55-8327-52f0272b5425,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Flyout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,1521db31-a95e-479e-ac94-af67042c03c0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Groundout,field_out,True,553869,666808,Elias Díaz,Camilo Doval,0,1ed7c67f-0a26-4049-b056-1cffcfcb9524,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,94.0,102.0,95.0,0.14,,0.373,0.487,,,,-0.42,-1.95,0.2,,,,99.6,,98.0,88.7,,,,,,,,,,,0.216,0.311,0.468,0.26,0.5,0.241,0.333,0.476,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Flyout,field_out,True,553869,663855,Elias Díaz,Jordan Hicks,0,054b6c6a-ad17-4308-a3b2-53f089238224,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,0.507,0.052,,0.23,,,-3.81,,0.19,0.18,,,95.5,,,94.4,81.0,,0.263,0.421,0.194,,,,,,,0.145,0.319,0.377,,,,0.337,0.484,0.122,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Walk,walk,False,553869,663855,Elias Díaz,Jordan Hicks,0,84dcb36f-6f12-455c-aea9-462fe746ef9a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,0.507,0.052,,0.23,,,-3.81,,0.19,0.18,,,95.5,,,94.4,81.0,,0.263,0.421,0.194,,,,,,,0.145,0.319,0.377,,,,0.337,0.484,0.122,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Single,single,False,553869,663855,Elias Díaz,Jordan Hicks,1,0f90be3c-4789-4c08-9acb-88934b284618,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,0.507,0.052,,0.23,,,-3.81,,0.19,0.18,,,95.5,,,94.4,81.0,,0.263,0.421,0.194,,,,,,,0.145,0.319,0.377,,,,0.337,0.484,0.122,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Field Error,field_error,False,553869,676254,Elias Díaz,Ryan Walker,0,c130f0b0-b55d-494e-8c8c-fb003afe92a8,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,,,,0.537,0.008,,0.456,,,-6.38,,1.69,1.39,,,94.2,,,95.2,83.6,,,,,,,,,,,0.195,0.299,0.35,,,,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Home Run,home_run,False,553869,666808,Elias Díaz,Camilo Doval,1,ba45d108-ee18-4cbd-9aa6-496e8d65d4fc,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,94.0,102.0,95.0,0.14,,0.373,0.487,,,,-0.42,-1.95,0.2,,,,99.6,,98.0,88.7,,,,,,,,,,,0.216,0.311,0.468,0.26,0.5,0.241,0.333,0.476,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Groundout,field_out,True,553869,676775,Elias Díaz,Keaton Winn,0,7be001ca-ff9a-4b77-8bfa-df11984e6737,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,,,,0.192,0.263,,0.139,,,-0.95,,-2.96,-1.41,,,95.7,,,94.8,87.9,,0.214,0.5,0.272,,,,,,,0.321,0.607,0.356,,,,0.41,0.692,0.066,,,,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Double,double,False,553869,676775,Elias Díaz,Keaton Winn,1,8137a261-b5af-4dc7-bf7e-67bf8a4a0d98,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,,,,0.192,0.263,,0.139,,,-0.95,,-2.96,-1.41,,,95.7,,,94.8,87.9,,0.214,0.5,0.272,,,,,,,0.321,0.607,0.356,,,,0.41,0.692,0.066,,,,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Single,single,False,553869,678495,Elias Díaz,Randy Rodríguez,0,bc37224d-a98f-4ccb-babe-161e91831baa,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,,,,0.068,0.483,,0.4,,0.049,0.11,,-0.41,1.23,,1.9,97.8,,90.1,96.5,84.9,,0.206,0.412,0.214,,,,0.167,0.167,0.4,0.206,0.338,0.371,,,,0.333,0.333,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Strikeout,strikeout,True,553869,592426,Elias Díaz,Luke Jackson,0,f84a8fcc-d1cb-46fc-9ae2-bcc6f7b39efc,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,138.0,91.0,111.0,,,,97.0,75.0,81.0,,0.313,0.007,0.569,,,-0.65,-1.69,,-0.35,,,94.7,90.8,,,87.2,,0.25,0.406,0.265,0.294,0.471,0.258,,,,0.286,0.455,0.255,,,,,,,133.0,106.0,115.0,0.111,-0.61,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746553,Single,single,False,553869,592351,Elias Díaz,Jon Gray,1,67b055b1-cc74-43b5-9d76-c6ddf348ada2,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,0.218,0.327,0.338,,,,,,,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746553,Strikeout,strikeout,True,553869,592351,Elias Díaz,Jon Gray,0,46214c4f-b62b-4cee-97be-854bb256c557,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,0.218,0.327,0.338,,,,,,,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746553,Single,single,False,553869,592351,Elias Díaz,Jon Gray,1,dac10857-8229-47be-a278-c7f1053a4aaa,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,0.218,0.327,0.338,,,,,,,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746553,Field Error,field_error,False,553869,681982,Elias Díaz,Grant Anderson,1,da04c080-f75b-43c7-96f1-579b4651f032,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.53,5.09,19.0,99.0,101.0,102.0,0.764,9.47,3.79,10.89,2.84,1.3,0.25,0.411,0.143,0.304,0.454,61.0,80.0,83.0,83.0,97.0,95.0,102.0,107.0,105.0,120.0,98.0,109.0,,,,,,,0.274,0.268,,0.385,,0.073,-2.69,,2.3,-3.52,,3.36,92.5,,85.8,92.1,82.4,,0.25,0.85,0.409,,,,0.0,0.0,0.111,0.458,0.75,0.298,,,,0.259,0.259,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Lineout,field_out,True,553869,571760,Elias Díaz,Andrew Heaney,0,96113026-27bc-43f1-95f5-aa9f782f707e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,,,20.0,51.0,51.0,,0.522,0.002,0.29,,0.154,-0.05,-19.18,,-0.02,,1.0,91.5,86.6,83.8,,82.0,,0.22,0.422,0.224,0.8,2.0,0.125,0.256,0.329,0.229,0.252,0.383,0.382,,,,,,,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Pop Out,field_out,True,553869,571760,Elias Díaz,Andrew Heaney,0,b979199e-2241-422f-bdd4-c0900809d573,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,,,20.0,51.0,51.0,,0.522,0.002,0.29,,0.154,-0.05,-19.18,,-0.02,,1.0,91.5,86.6,83.8,,82.0,,0.22,0.422,0.224,0.8,2.0,0.125,0.256,0.329,0.229,0.252,0.383,0.382,,,,,,,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Double,double,False,553869,571760,Elias Díaz,Andrew Heaney,1,560596e4-6095-4593-a269-2d95c49dd2ba,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,,,20.0,51.0,51.0,,0.522,0.002,0.29,,0.154,-0.05,-19.18,,-0.02,,1.0,91.5,86.6,83.8,,82.0,,0.22,0.422,0.224,0.8,2.0,0.125,0.256,0.329,0.229,0.252,0.383,0.382,,,,,,,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Single,single,False,553869,502085,Elias Díaz,David Robertson,1,88397817-3bdb-4bf8-bc35-6bc0dd1fa81b,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,107.0,112.0,111.0,110.0,92.0,97.0,121.0,95.0,103.0,121.0,100.0,106.0,0.026,0.003,0.595,0.053,0.295,0.026,-2.5,2.57,1.88,-4.14,0.22,6.62,94.1,93.6,88.2,94.7,83.6,84.7,,,,0.233,0.283,0.267,0.0,0.0,0.2,0.333,0.833,0.071,0.137,0.205,0.346,0.0,0.0,0.25,,,,0.003,-4.1,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Forceout,force_out,True,553869,668390,Elias Díaz,Cole Winn,1,15c5ccb2-9abf-4bd5-9101-a099aaf351ae,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,115.0,98.0,100.0,86.0,97.0,91.0,97.0,110.0,113.0,,,,,,,0.073,0.423,,0.266,,,0.27,,-2.25,-1.2,,,95.4,,,94.7,87.9,,0.219,0.313,0.175,,,,,,,0.316,0.526,0.37,,,,0.5,0.5,0.0,108.0,100.0,105.0,0.028,2.67,81.8,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Groundout,field_out,True,553869,570632,Elias Díaz,José Ureña,0,1074a1e7-be5d-4c9a-9b04-5e658ff3a44e,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,,,,,,,0.394,0.067,,0.365,,0.174,-2.63,,1.6,-0.1,,-0.43,96.2,,88.7,95.9,86.7,,0.429,1.0,0.229,,,,0.238,0.548,0.336,0.226,0.333,0.363,,,,0.234,0.298,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Groundout,field_out,True,553869,570632,Elias Díaz,José Ureña,0,4a471f29-8672-4593-85c5-442f198d4c31,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,,,,,,,0.394,0.067,,0.365,,0.174,-2.63,,1.6,-0.1,,-0.43,96.2,,88.7,95.9,86.7,,0.429,1.0,0.229,,,,0.238,0.548,0.336,0.226,0.333,0.363,,,,0.234,0.298,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Groundout,field_out,True,553869,570632,Elias Díaz,José Ureña,0,1a3b5bc5-cc14-4ba1-b6e5-bb7587d8ed7a,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,,,,,,,0.394,0.067,,0.365,,0.174,-2.63,,1.6,-0.1,,-0.43,96.2,,88.7,95.9,86.7,,0.429,1.0,0.229,,,,0.238,0.548,0.336,0.226,0.333,0.363,,,,0.234,0.298,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Strikeout,strikeout,True,553869,642546,Elias Díaz,Jonathan Hernández,0,c5fd46df-1b86-4a17-a063-e832eb05f647,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,120.0,101.0,108.0,,,,,,,0.388,,,0.488,,0.124,,,-1.73,1.26,,0.25,,,89.8,96.8,87.6,,,,,,,,0.25,0.333,0.391,0.196,0.25,0.403,,,,0.288,0.577,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745420,Pop Out,field_out,True,553869,681190,Elias Díaz,Randy Vásquez,0,17eb50dd-59f2-4036-9258-5cabaf2ae80d,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,92.0,103.0,99.0,103.0,102.0,96.0,138.0,99.0,108.0,,,,104.0,99.0,94.0,0.146,0.319,0.106,0.104,,0.128,-0.51,1.09,-2.74,-1.05,,-4.57,94.3,90.2,88.5,94.2,82.5,,0.319,0.493,0.227,0.186,0.349,0.237,0.405,0.73,0.118,0.276,0.483,0.25,0.308,0.423,0.197,0.423,0.615,0.115,127.0,103.0,106.0,0.196,0.58,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745420,Groundout,field_out,True,553869,681190,Elias Díaz,Randy Vásquez,0,efe8df35-1cf3-4a3a-b28e-78d7613e005b,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,92.0,103.0,99.0,103.0,102.0,96.0,138.0,99.0,108.0,,,,104.0,99.0,94.0,0.146,0.319,0.106,0.104,,0.128,-0.51,1.09,-2.74,-1.05,,-4.57,94.3,90.2,88.5,94.2,82.5,,0.319,0.493,0.227,0.186,0.349,0.237,0.405,0.73,0.118,0.276,0.483,0.25,0.308,0.423,0.197,0.423,0.615,0.115,127.0,103.0,106.0,0.196,0.58,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745420,Strikeout,strikeout,True,553869,670970,Elias Díaz,Adrian Morejon,0,913da8d8-016c-4d97-8ffc-273451cdb2d7,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,,,,,,,0.294,0.288,,0.377,,,-0.51,,2.34,0.27,,,96.9,,,97.5,85.6,,0.3,0.45,0.26,,,,,,,0.375,0.75,0.167,,,,0.261,0.304,0.159,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745420,Strikeout,strikeout,True,553869,669093,Elias Díaz,Jeremiah Estrada,0,e8595a60-ca5e-4f44-8599-13c4ed34ed7a,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,160.0,100.0,108.0,,,,113.0,100.0,103.0,,,,,,,,0.547,,0.231,,,1.41,,,2.2,,,97.1,,,,89.6,,0.179,0.358,0.32,,,,,,,0.231,0.231,0.349,,,,,,,,,,,,,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509,,,,,,,,,,,,,,,,,,,,,
2024-05-14,745418,Strikeout,strikeout,True,553869,656302,Elias Díaz,Dylan Cease,0,33509190-7683-4223-9bb6-b9d80f4ee5d3,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,,1.62,-0.64,-4.3,96.8,91.8,69.5,,87.1,82.7,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.2,0.182,0.273,0.379,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,745662,Single,single,False,553869,605156,Elias Díaz,Aaron Brooks,0,e5bda754-a634-4999-810c-dc735af3d23c,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,,,,0.243,0.28,,0.325,0.017,0.134,-3.06,,0.96,-0.25,5.07,-1.78,92.1,,85.0,91.9,85.2,79.5,0.5,0.611,0.208,,,,0.231,0.538,0.308,0.265,0.529,0.281,,,,0.293,0.39,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,745662,Single,single,False,553869,605156,Elias Díaz,Aaron Brooks,0,904fa4d6-f763-4af7-8b58-593e825849c3,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,,,,0.243,0.28,,0.325,0.017,0.134,-3.06,,0.96,-0.25,5.07,-1.78,92.1,,85.0,91.9,85.2,79.5,0.5,0.611,0.208,,,,0.231,0.538,0.308,0.265,0.529,0.281,,,,0.293,0.39,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
