date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FO%,wFO/C,vFO,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/07/09,1:42 PM.,29,W,PHI,MIA,home,Roof Closed.,72,605400,3,7,2,0,3,8,0,13,36,0,7,9,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,,,,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,,0.126,-0.03,0.4,,,0.14,92.7,86.3,85.9,,,0.246,0.503,0.217,,,,0.22,0.319,0.319,0.221,0.398,0.33299999999999996,0.246,0.508,0.301,6.0,8,5,4,0,6,3,91,66,4.39,666200,Jesús Luzardo,6.1,2,9,100.0,107.0,101.0,0.188,0.46,91.8,0.279,0.416,0.106,,,,,,,,,,,,,118.0,105.0,113.0,0.316,0.47,79.4,,,,,,
2023/07/14,8:11 PM.,30,L,BAL,MIA,away,Partly Cloudy.,81,665152,5,2,1,0,1,11,2,5,32,0,2,13,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,104.0,106.0,102.0,0.371,0.239,0.033,0.089,0.123,0.43,0.02,-1.43,-2.29,-1.4,94.6,88.8,85.3,82.8,78.1,0.252,0.409,0.262,0.25,0.417,0.244,0.26,0.377,0.27,0.347,0.592,0.24,0.222,0.416,0.27699999999999997,6.0,2,1,1,2,8,0,97,60,4.59,645261,Sandy Alcantara,6.0,2,5,84.0,106.0,99.0,0.145,1.81,91.9,0.269,0.38,0.081,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/15,7:05 PM.,30,L,BAL,MIA,away,Cloudy.,90,502043,6,5,1,1,0,3,3,11,37,0,5,21,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,110.0,105.0,107.0,90.0,95.0,92.0,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,2.01,0.01,-0.29,92.1,89.8,85.5,81.6,79.5,0.287,0.55,0.156,0.147,0.228,0.47100000000000003,0.288,0.453,0.29100000000000004,0.279,0.419,0.40399999999999997,0.345,0.552,0.154,5.1,9,5,5,2,1,0,84,52,4.77,666129,Braxton Garrett,4.2,4,5,93.0,101.0,97.0,0.261,-0.08,91.9,0.289,0.459,0.11,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/16,1:36 PM.,30,L,BAL,MIA,away,Cloudy.,81,680694,5,4,4,0,0,8,1,8,35,0,4,15,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,,,,0.224,,0.313,0.173,0.083,-1.0,,1.77,3.99,-0.36,94.5,,90.8,88.1,84.8,0.366,0.602,0.15,0.168,0.272,0.364,0.259,0.37,0.114,0.142,0.165,0.35600000000000004,,,,7.1,3,0,0,1,8,0,100,71,3.05,595345,Steven Okert,0.1,3,0,88.0,104.0,98.0,0.207,1.53,95.0,0.23,0.367,0.15,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/17,6:47 PM.,31,L,STL,MIA,away,Cloudy.,80,571945,6,4,2,0,2,4,1,12,38,0,4,12,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,108.0,107.0,108.0,,,,0.26,,0.243,0.198,0.054,-0.19,,0.62,-0.92,2.68,93.3,,84.4,86.4,75.9,0.29,0.495,0.18899999999999997,0.245,0.375,0.22399999999999998,0.182,0.382,0.085,0.261,0.387,0.198,,,,6.0,7,3,3,0,3,2,92,66,4.14,666200,Jesús Luzardo,4.0,2,2,86.0,108.0,99.0,0.243,-1.61,92.7,0.34,0.54,0.085,,,,,,,,,,,,,,,,0.002,-0.89,68.1,,,,,,
2023/07/18,6:47 PM.,31,L,STL,MIA,away,Clear.,81,656756,5,2,0,1,0,13,2,11,39,1,2,29,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.229,-0.68,-4.4,,0.84,0.2,93.4,88.2,83.5,,80.5,0.333,0.5,0.195,,,,0.239,0.405,0.392,0.191,0.357,0.371,0.417,0.667,0.31,6.0,6,1,1,2,5,0,92,59,3.14,665795,Edward Cabrera,5.0,1,6,91.0,99.0,91.0,0.426,1.22,93.3,0.255,0.374,0.141,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/19,1:16 PM.,31,L,STL,MIA,away,Cloudy.,85,641712,6,4,2,0,1,4,1,12,37,0,4,18,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,STL,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,120.0,95.0,100.0,,,,0.222,,0.321,0.055,0.024,0.43,,-0.76,-0.31,-4.54,91.1,,84.4,85.1,81.4,0.281,0.328,0.129,0.258,0.43,0.39299999999999996,0.2,0.4,0.0,0.25,0.25,0.306,,,,3.0,5,2,2,0,1,0,66,45,2.77,645261,Sandy Alcantara,6.0,4,7,81.0,97.0,87.0,0.377,0.04,91.6,0.308,0.526,0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/21,6:42 PM.,32,L,COL,MIA,home,Roof Closed.,72,663567,6,1,1,0,0,8,2,7,34,0,1,14,663567,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.36,5.44,87.1,99.0,90.0,95.0,0.796,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,,,,0.446,,0.323,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,86.2,78.0,0.271,0.586,0.16699999999999998,0.308,0.641,0.198,0.235,0.459,0.325,0.267,0.267,0.20800000000000002,,,,5.0,3,0,0,1,3,0,77,51,5.49,666129,Braxton Garrett,3.0,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/22,1:11 PM.,32,L,COL,MIA,home,Roof Closed.,72,502624,4,3,1,1,0,8,2,9,33,1,3,16,502624,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,104.0,114.0,115.0,108.0,98.0,97.0,0.312,0.263,0.082,0.041,0.229,-2.17,0.63,0.92,-4.22,2.14,93.3,89.2,83.9,80.6,77.6,0.351,0.619,0.17300000000000001,0.172,0.172,0.24600000000000002,0.163,0.25,0.287,0.3,0.9,0.125,0.244,0.444,0.226,6.0,7,3,3,1,6,0,93,57,6.08,456501,Johnny Cueto,6.0,1,8,70.0,96.0,82.0,0.073,-5.45,92.6,0.545,0.955,0.073,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/23,1:42 PM.,32,W,COL,MIA,home,Roof Closed.,72,621389,2,3,2,0,0,8,3,7,32,0,3,10,621389,tyblach,Blach,Left,Ty Blach,COL,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.279,0.371,0.121,0.39,0.447,20.0,103.0,96.0,66.0,98.0,98.0,,,,,,,170.0,99.0,85.0,,0.165,,0.064,0.221,,-2.26,,-0.44,-1.35,,83.7,79.9,,78.9,,,,,,,0.371,0.486,0.207,0.211,0.211,0.257,0.348,0.652,0.184,3.0,2,0,0,0,2,0,41,32,5.51,666200,Jesús Luzardo,7.0,1,13,69.0,104.0,84.0,0.55,-1.22,89.3,0.322,0.561,0.102,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/25,6:41 PM.,33,L,TB,MIA,away,Dome.,72,607192,4,1,0,0,0,11,2,2,28,0,0,6,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,,,,0.432,,0.348,0.213,0.003,0.54,,1.25,1.81,2.91,96.4,,92.3,90.1,83.9,0.236,0.41,0.249,0.254,0.373,0.382,,,,0.095,0.19,0.522,,,,7.0,2,1,1,2,8,0,97,68,3.36,665795,Edward Cabrera,2.0,3,0,,,,0.004,-7.7,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/26,12:10 PM.,33,W,TB,MIA,away,Dome.,72,621107,1,7,4,1,1,10,2,11,36,0,7,12,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,86.4,80.0,79.1,0.104,0.208,0.32,0.6,0.6,0.5,0.192,0.308,0.28300000000000003,0.185,0.339,0.349,0.307,0.588,0.16699999999999998,4.0,7,5,5,1,3,0,53,39,3.64,645261,Sandy Alcantara,9.0,1,7,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.315,0.129,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/28,6:41 PM.,34,W,DET,MIA,home,Roof Closed.,72,681857,5,6,3,0,1,4,0,12,34,0,6,12,681857,reeseolson,Olson,Right,Reese Olson,DET,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.189,0.4,0.13,0.354,0.4,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,132.0,98.0,104.0,,,,0.285,,0.306,0.058,0.151,0.85,,-0.14,0.83,0.98,94.8,,87.8,84.8,78.8,0.171,0.381,0.158,0.217,0.433,0.41600000000000004,0.208,0.283,0.359,0.167,0.222,0.311,,,,6.0,8,4,4,0,2,1,88,59,4.71,666129,Braxton Garrett,6.0,0,6,82.0,108.0,100.0,0.2,1.25,94.8,0.278,0.367,0.121,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/29,4:11 PM.,34,L,DET,MIA,home,Roof Closed.,72,689225,5,0,0,0,0,11,2,7,34,0,0,17,689225,beaubrieske,Brieske,Right,Beau Brieske,DET,3.6,3.9,35.0,104.0,110.0,103.0,0.803,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,108.0,104.0,112.0,,,,110.0,105.0,104.0,114.0,106.0,106.0,,,,0.402,,0.163,,0.24,0.19,,-0.46,,-0.75,96.6,,88.8,87.3,,0.28,0.4,0.15,0.235,0.353,0.23800000000000002,0.263,0.474,0.325,,,,,,,2.0,3,0,0,0,2,0,37,25,3.52,456501,Johnny Cueto,6.0,4,5,110.0,101.0,90.0,0.194,0.53,96.0,0.241,0.414,0.217,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/30,1:42 PM.,34,W,DET,MIA,home,Roof Closed.,72,669373,6,8,2,1,2,6,1,13,37,1,8,12,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,,,,0.36,,0.207,,0.244,2.49,,-0.49,,3.25,95.8,,84.3,87.6,,0.206,0.299,0.256,0.224,0.448,0.24,0.167,0.205,0.506,0.143,0.214,0.36,,,,4.2,6,4,4,0,4,0,78,55,4.57,666200,Jesús Luzardo,4.2,1,3,98.0,109.0,105.0,0.122,2.7,95.9,0.229,0.286,0.17300000000000001,,,,,,,,,,,,,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,
2023/07/31,6:41 PM.,35,L,PHI,MIA,home,Roof Closed.,72,592836,4,2,1,0,1,5,3,7,33,1,2,13,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,4.38,4.36,172.2,99.0,94.0,97.0,0.808,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.167,0.326,0.382,,,,92.0,91.0,94.0,79.0,98.0,90.0,124.0,109.0,114.0,99.0,103.0,100.0,0.176,0.176,0.026,0.057,,-0.82,-0.44,-1.43,-1.07,,92.8,87.1,,82.5,74.8,0.257,0.541,0.254,0.158,0.632,0.342,,,,0.212,0.485,0.36,0.284,0.441,0.158,6.2,6,2,2,2,4,1,100,56,3.91,665795,Edward Cabrera,3.0,2,3,81.0,100.0,93.0,0.233,0.53,92.4,0.273,0.429,0.1,104.0,97.0,100.0,0.332,0.48,87.9,,,,0.205,0.295,0.244,,,,,,,,,,,,
2023/08/01,6:41 PM.,35,L,PHI,MIA,home,Roof Closed.,72,624133,3,1,2,0,0,5,4,11,34,0,1,25,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,91.0,113.0,108.0,97.0,97.0,94.0,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,4.65,1.95,-1.45,93.4,87.5,82.9,84.1,75.8,0.304,0.478,0.21899999999999997,0.2,0.2,0.0,0.267,0.444,0.311,0.143,0.226,0.377,0.34,0.585,0.179,6.1,10,1,1,2,3,0,81,59,4.01,645261,Sandy Alcantara,8.0,0,5,96.0,104.0,102.0,0.28,0.52,92.8,0.289,0.409,0.1,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/02,6:41 PM.,35,W,PHI,MIA,home,Roof Closed.,72,554430,8,9,2,0,3,6,5,13,44,0,9,22,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,0.435,0.144,0.123,0.115,0.004,1.69,-0.63,0.36,-1.61,-6.22,95.8,90.9,90.8,84.4,81.4,0.199,0.333,0.314,0.198,0.36,0.392,,,,0.264,0.473,0.33,0.27,0.426,0.228,6.0,5,2,2,1,4,2,98,62,3.71,666129,Braxton Garrett,5.0,3,5,105.0,105.0,107.0,0.18,1.62,95.2,0.252,0.308,0.192,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/03,12:11 PM.,35,L,PHI,MIA,home,Roof Closed.,72,547179,4,2,3,0,1,6,1,7,33,0,2,9,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.347,0.009,0.297,0.011,0.216,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.5,84.7,82.3,0.211,0.333,0.171,0.293,0.61,0.214,0.186,0.403,0.314,0.667,1.667,0.182,0.6,1.2,0.16699999999999998,8.0,6,2,2,1,5,1,101,72,3.48,456501,Johnny Cueto,6.0,4,4,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.4,0.038,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/04,7:08 PM.,36,L,TEX,MIA,away,Roof Closed.,74,656756,6,2,2,0,1,10,1,7,33,0,2,14,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.229,-0.68,-4.4,,0.84,0.2,93.4,88.2,83.5,,80.5,0.333,0.5,0.195,,,,0.239,0.405,0.392,0.191,0.357,0.371,0.417,0.667,0.31,6.0,6,2,2,1,6,1,80,56,3.40,666200,Jesús Luzardo,5.1,4,8,91.0,99.0,91.0,0.426,1.22,93.3,0.255,0.374,0.141,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/05,3:09 PM.,36,L,TEX,MIA,away,Roof Closed.,74,592351,9,8,2,0,2,12,5,11,35,0,8,16,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,,,,0.424,,0.398,0.062,0.116,-1.83,,2.33,-1.69,1.71,95.7,,88.8,87.2,78.2,0.346,0.551,0.179,0.105,0.211,0.324,0.211,0.268,0.213,0.263,0.737,0.27,,,,5.1,7,5,5,2,6,0,77,54,3.88,666277,George Soriano,3.0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/06,1:37 PM.,36,L,TEX,MIA,away,Roof Closed.,74,571760,6,0,2,0,0,5,2,6,31,0,0,11,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,,,,0.579,,0.252,0.0,0.169,0.1,,-1.35,-3.87,-0.11,92.5,,84.0,82.0,74.4,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,0.274,0.452,0.24,,,,,,,5.2,4,0,0,2,4,0,81,50,4.14,645261,Sandy Alcantara,6.0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/07,6:41 PM.,37,L,CIN,MIA,away,Cloudy.,75,682227,5,2,0,0,2,12,2,5,32,0,2,13,682227,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,4.46,4.77,117.0,99.0,93.0,96.0,0.801,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.372,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,84.0,81.7,73.1,0.269,0.433,0.171,0.0,0.0,0.273,0.183,0.39,0.39899999999999997,0.333,0.6,0.14300000000000002,0.252,0.433,0.185,6.2,3,1,1,0,9,1,89,63,4.54,691587,Eury Pérez,4.2,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/08,6:41 PM.,37,W,CIN,MIA,away,Clear.,81,596133,2,3,3,0,1,10,1,7,33,0,3,10,596133,lukeweaver,Weaver,Right,Luke Weaver,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,,,,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.137,,0.2,-1.47,0.87,-2.22,,-2.01,94.0,90.3,86.1,85.8,,0.311,0.543,0.175,0.235,0.294,0.321,0.316,0.547,0.32299999999999995,0.255,0.691,0.16699999999999998,0.218,0.473,0.252,4.1,5,1,1,1,6,0,89,52,6.75,666129,Braxton Garrett,6.0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0.118,-1.56,81.7,,,,,,
2023/08/09,1:11 PM.,37,W,CIN,MIA,away,Partly Cloudy.,81,668933,4,5,1,0,3,10,2,8,34,0,5,9,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,,,,166.0,102.0,114.0,116.0,98.0,100.0,,0.529,0.373,,0.0,,0.15,-0.37,,-25.75,,95.8,90.4,88.3,,,,,0.221,0.461,0.32899999999999996,,,,,,,0.292,0.436,0.171,7.0,3,1,1,1,7,1,103,72,4.95,456501,Johnny Cueto,5.0,3,5,57.0,90.0,82.0,0.097,-1.17,96.5,0.286,0.429,0.1,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/11,6:42 PM.,38,L,NYY,MIA,home,Roof Closed.,72,641656,9,4,3,1,1,7,1,6,33,0,4,7,641656,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,2.64,3.48,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.199,0.411,0.191,0.277,0.387,,,,,,,101.0,99.0,96.0,110.0,100.0,106.0,,,,0.224,,0.542,,,0.06,,2.12,,,96.2,,,88.1,,0.222,0.361,0.298,0.156,0.234,0.425,,,,,,,,,,2.0,3,2,2,0,2,0,29,21,1.99,666200,Jesús Luzardo,3.1,7,2,98.0,90.0,89.0,0.234,-0.07,95.6,0.378,0.422,0.115,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/12,4:10 PM.,38,W,NYY,MIA,home,Roof Closed.,72,650633,1,3,0,0,1,9,0,8,31,0,3,12,650633,michaelking,King,Right,Michael King,NYY,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.169,0.288,0.403,71.0,105.0,97.0,,,,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.227,,0.293,,0.145,1.4,,-0.8,,3.43,94.7,,87.2,81.8,,0.2,0.294,0.25,0.264,0.455,0.395,0.104,0.134,0.41,,,,,,,2.0,4,2,2,0,3,1,41,27,3.08,645261,Sandy Alcantara,9.0,1,10,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.398,0.157,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/13,1:41 PM.,38,W,NYY,MIA,home,Roof Closed.,72,543037,7,8,2,1,0,10,5,11,36,0,7,21,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,107.0,103.0,102.0,0.53,0.07,0.208,,0.071,1.66,0.61,1.69,,-0.54,96.7,92.7,89.1,89.1,,0.201,0.332,0.228,0.186,0.251,0.327,0.235,0.51,0.28600000000000003,0.215,0.269,0.244,0.262,0.377,0.311,6.0,6,2,2,2,6,0,99,66,2.76,691587,Eury Pérez,4.0,4,5,,,,,,,,,,,,,,,,,,,,,,114.0,103.0,113.0,0.121,0.94,82.9,,,,,,
2023/08/14,6:40 PM.,39,W,HOU,MIA,home,Roof Closed.,72,664285,1,5,2,0,3,5,1,7,31,1,4,6,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,-0.32,1.07,0.73,95.7,89.1,90.1,84.7,80.2,,,,0.189,0.405,0.43799999999999994,0.231,0.342,0.311,0.158,0.211,0.402,0.182,0.182,0.435,7.2,6,4,3,1,4,2,95,66,3.31,666129,Braxton Garrett,5.0,0,1,97.0,98.0,96.0,0.468,0.93,95.3,0.274,0.455,0.126,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/15,6:41 PM.,39,L,HOU,MIA,home,Roof Closed.,72,664299,6,5,1,1,1,7,2,8,34,1,4,12,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,,,,101.0,98.0,98.0,108.0,95.0,102.0,,,,0.584,,0.3,,0.041,0.44,,-0.09,,-1.29,92.7,,83.7,79.5,,0.236,0.455,0.265,0.211,0.367,0.287,0.28,0.36,0.392,0.268,0.366,0.195,,,,4.2,6,5,4,1,2,1,95,58,4.49,456501,Johnny Cueto,5.1,4,3,,,,,,,,,,,,,,,,,,,,,,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,
2023/08/16,6:42 PM.,39,L,HOU,MIA,home,Roof Closed.,72,434378,12,5,3,0,0,5,3,9,36,0,4,12,434378,justinverlander,Verlander,Right,Justin Verlander,- - -,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.232,0.438,0.168,0.307,0.433,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,,,,0.5,,0.253,0.2,0.047,0.89,,0.97,0.43,-0.23,94.3,,85.2,86.9,78.2,0.235,0.417,0.18100000000000002,0.201,0.325,0.292,0.214,0.286,0.28600000000000003,0.241,0.328,0.244,,,,5.0,9,5,4,2,2,0,94,59,3.36,666200,Jesús Luzardo,3.2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
