date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-08-14,6:11 PM.,BOS,TEX,away,Cloudy.,77,656557,RF,2,0,0,0,0,0,0,0,0,1,2,0.197,0.253,0.238,0.491,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,0.324,,0.414,,,0.67,0.54,,,,93.5,83.2,0.27,0.325,0.142,,,,,,,,,,95.0,93.0,93.0,0.015,,-0.95,,87.1,,,,,0.2,0.4,0.235,,,,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,116.0,103.0,109.0,,,,0.23,0.357,0.302,,,
2024-08-10,1:09 PM.,NYY,TEX,away,Sunny.,84,607074,RF,1,0,0,0,0,0,0,0,0,0,0,0.2,0.252,0.241,0.493,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.129,0.05,,-0.4,1.44,95.4,85.5,,86.8,,,,0.199,0.361,0.393,0.188,0.247,0.495,103.0,86.0,93.0,100.0,83.0,82.0,0.035,0.083,-3.11,-1.32,91.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.281,0.531,0.276,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,4:42 PM.,NYY,TEX,away,Sunny.,85,543037,LF,0,0,0,0,0,0,0,0,0,0,0,0.2,0.252,0.241,0.493,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,,,,128.0,106.0,112.0,0.002,0.462,0.146,0.04,0.7,17.25,1.25,-3.6,95.9,88.2,93.7,88.2,0.0,0.0,0.143,0.222,0.27,0.264,0.333,0.667,0.28,,,,99.0,102.0,102.0,0.163,,-0.7,,91.4,,0.189,0.365,0.234,0.32,0.56,0.22,0.209,0.239,0.301,,,,,,,0.187,2.35,82.5,102.0,99.0,106.0,,,,,,,,,,,,
2024-08-07,1:38 PM.,HOU,TEX,home,Roof Closed.,74,579328,PR,0,0,0,0,0,0,0,0,0,0,0,0.201,0.253,0.243,0.496,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,114.0,103.0,107.0,,,,111.0,100.0,106.0,,0.471,0.235,0.111,-0.08,,1.31,-0.15,95.5,86.7,,88.3,,,,0.21,0.28,0.297,0.194,0.25,0.358,99.0,105.0,105.0,,,,,0.183,,0.02,,82.4,0.274,0.505,0.28,,,,0.264,0.395,0.274,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,6:07 PM.,BOS,TEX,home,Roof Closed.,74,656557,LF,0,0,0,0,0,0,0,0,0,0,0,0.201,0.253,0.243,0.496,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,0.324,,0.414,,,0.67,0.54,,,,93.5,83.2,0.27,0.325,0.142,,,,,,,,,,95.0,93.0,93.0,0.015,,-0.95,,87.1,,,,,0.2,0.4,0.235,,,,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,116.0,103.0,109.0,,,,0.23,0.357,0.302,,,
2024-07-31,1:16 PM.,STL,TEX,away,Sunny.,94,700241,CF,3,0,0,0,0,0,0,0,0,1,1,0.201,0.253,0.243,0.496,700241,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.59,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.262,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,0.35,0.196,0.19,0.093,2.76,3.74,0.41,-0.49,93.0,87.3,91.9,84.3,0.184,0.211,0.06,0.222,0.444,0.345,0.333,0.333,0.182,88.0,96.0,98.0,63.0,97.0,84.0,0.109,0.061,2.29,-0.51,88.9,79.8,0.083,0.25,0.31,0.2,0.4,0.294,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,7:15 PM.,STL,TEX,away,Cloudy.,82,458681,CF,1,0,0,0,0,0,0,0,0,0,0,0.206,0.258,0.248,0.506,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,0.167,0.472,0.013,0.063,0.87,-0.46,-1.62,-2.47,92.3,84.8,91.2,82.0,0.284,0.469,0.11,,,,0.292,0.292,0.225,112.0,96.0,99.0,91.0,101.0,94.0,0.223,0.062,-1.03,-1.98,88.1,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.211,0.342,0.203,,,,,,,,,,,,,,,,,,,0.25,0.25,0.0,,,
2024-07-29,6:46 PM.,STL,TEX,away,Partly Cloudy.,91,669467,LF,0,0,0,0,0,0,0,0,0,0,0,0.207,0.26,0.25,0.51,669467,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.46,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.434,,,,87.0,91.0,92.0,85.0,98.0,89.0,111.0,105.0,110.0,0.19,0.512,0.172,,1.34,-0.25,-0.64,,94.5,,94.8,87.5,0.265,0.373,0.132,0.294,0.435,0.282,,,,,,,,,,,,,,,,0.23,0.297,0.162,,,,0.157,0.257,0.345,,,,,,,0.126,0.42,79.5,88.0,102.0,109.0,,,,,,,,,,,,
2024-07-25,1:37 PM.,CWS,TEX,home,Roof Closed.,74,686563,LF,0,0,0,0,0,0,0,0,0,0,0,0.207,0.26,0.25,0.51,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,0.28,0.123,0.218,0.187,-1.13,0.44,-1.39,-0.22,94.3,85.7,93.3,81.9,0.287,0.449,0.132,,,,0.248,0.394,0.269,,,,79.0,101.0,93.0,0.192,,0.39,,90.2,,0.25,0.411,0.252,0.263,0.45,0.191,,,,,,,,,,,,,,,,,,,,,,0.255,0.489,0.282,,,
2024-07-24,7:09 PM.,CWS,TEX,home,Roof Closed.,74,623167,DH,2,0,0,0,0,0,0,0,0,1,0,0.207,0.26,0.25,0.51,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,0.002,0.37,0.087,0.157,-0.64,2.01,-2.65,-1.32,91.3,81.3,91.4,80.0,,,,0.361,0.475,0.271,0.257,0.436,0.379,83.0,98.0,101.0,47.0,101.0,90.0,0.261,0.122,-0.75,0.43,87.4,72.0,0.261,0.473,0.132,0.319,0.536,0.218,0.246,0.393,0.308,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,7:08 PM.,CWS,TEX,home,Roof Closed.,74,607200,PR,0,1,0,0,0,0,0,0,0,0,0,0.21,0.264,0.254,0.518,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,0.308,0.003,0.202,0.164,-6.18,0.59,1.28,-0.54,92.9,87.7,93.0,83.5,0.25,0.358,0.202,,,,0.228,0.351,0.165,,,,78.0,104.0,97.0,0.323,,0.43,,89.9,,0.5,0.5,0.0,0.262,0.47,0.232,,,,,,,,,,,,,,,,,,,,,,0.165,0.309,0.251,,,
2024-07-21,1:39 PM.,BAL,TEX,home,Roof Closed.,74,665152,LF,0,0,0,0,0,0,0,0,0,0,0,0.21,0.264,0.254,0.518,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,91.0,100.0,99.0,79.0,105.0,97.0,,,,0.151,0.32,,,-0.18,0.67,,,93.4,,92.3,,0.247,0.353,0.072,,,,,,,92.0,98.0,96.0,99.0,102.0,98.0,0.23,0.114,0.33,0.29,86.9,77.0,0.245,0.503,0.232,0.25,0.355,0.237,0.225,0.3,0.198,0.184,0.73,84.1,0.139,0.248,0.36,,,,,,,72.0,99.0,99.0,,,,,,,,,
2024-07-19,7:09 PM.,BAL,TEX,home,Roof Closed.,74,669203,DH,1,0,0,0,0,0,0,0,1,0,0,0.21,0.264,0.254,0.518,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,0.078,,0.146,0.11,,-0.5,0.7,0.2,,89.2,97.0,87.2,0.235,0.412,0.157,0.196,0.268,0.463,0.194,0.339,0.377,109.0,101.0,106.0,125.0,105.0,108.0,0.45,0.215,1.37,0.44,95.3,80.3,,,,0.251,0.362,0.19,0.2,0.326,0.378,,,,,,,,,,,,,,,,,,,0.125,0.5,0.457,,,
2024-07-13,3:10 PM.,HOU,TEX,away,Roof Closed.,73,681293,DH,2,0,0,0,0,0,0,0,0,1,0,0.212,0.26,0.255,0.515,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,0.41,0.108,0.086,-1.33,,0.99,-2.52,94.1,85.5,,80.8,,,,,,,0.395,0.512,0.378,118.0,98.0,104.0,66.0,98.0,96.0,0.196,0.2,0.57,0.8,88.2,78.4,0.303,0.528,0.198,0.248,0.444,0.228,0.171,0.282,0.424,,,,,,,,,,,,,,,,,,,0.113,0.226,0.386,,,
2024-07-12,7:10 PM.,HOU,TEX,away,Roof Closed.,73,686613,DH,3,1,1,0,0,0,0,1,0,1,0,0.215,0.264,0.259,0.523,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,0.126,0.16,0.92,1.7,0.95,96.0,88.4,95.6,89.1,0.275,0.321,0.161,0.2,0.2,0.236,0.221,0.26,0.296,,,,90.0,103.0,101.0,0.17,,0.14,,92.4,,0.244,0.413,0.288,0.23,0.363,0.216,0.237,0.421,0.305,,,,,,,0.125,-0.79,82.9,127.0,100.0,106.0,,,,,,,,,,,,
2024-07-10,6:38 PM.,LAA,TEX,away,Clear.,81,656288,RF,4,0,1,0,0,0,0,0,0,0,0,0.212,0.262,0.258,0.52,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.267,-0.85,-6.83,-0.91,0.48,93.4,88.6,93.0,87.7,0.429,0.857,0.0,0.284,0.444,0.331,0.259,0.387,0.288,75.0,96.0,96.0,,,,,0.107,,-0.86,,80.6,0.251,0.529,0.147,,,,0.271,0.438,0.241,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,6:38 PM.,LAA,TEX,away,Clear.,81,672710,RF,0,0,0,0,0,0,0,0,0,0,0,0.211,0.263,0.258,0.521,672710,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.35,4.94,68.1,98.0,100.0,98.0,0.807,7.38,4.08,8.3,1.45,1.1,0.232,0.42,0.164,0.353,0.452,78.0,92.0,93.0,93.0,100.0,96.0,95.0,93.0,81.0,118.0,102.0,107.0,0.101,0.376,0.324,0.105,1.22,-1.42,-1.41,-1.83,94.7,89.0,94.5,84.5,0.37,0.407,0.08,0.274,0.645,0.258,0.235,0.441,0.231,88.0,97.0,101.0,,,,,0.094,,1.14,,77.9,0.231,0.346,0.16,,,,0.167,0.25,0.393,,,,,,,,,,,,,,,,,,,0.1,0.25,0.302,,,
2024-07-08,6:38 PM.,LAA,TEX,away,Clear.,78,669721,DH,3,1,0,0,0,0,0,1,0,0,0,0.211,0.263,0.258,0.521,669721,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.34,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,98.0,,,,125.0,101.0,108.0,,0.48,0.238,0.205,-1.06,,-0.4,-2.86,91.5,84.6,,81.8,,,,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,,,,,0.077,,2.13,,74.3,0.328,0.586,0.147,,,,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,1:37 PM.,TB,TEX,home,Roof Closed.,74,641793,RF,3,1,2,0,0,0,3,0,0,0,2,0.216,0.263,0.264,0.527,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.221,0.399,,0.58,-0.6,0.45,,92.4,,91.6,85.7,0.265,0.439,0.141,0.257,0.427,0.227,,,,,,,,,,,,,,,,0.245,0.358,0.191,,,,,,,0.232,-0.84,83.0,0.258,0.423,0.344,,,,,,,104.0,106.0,112.0,,,,0.406,0.594,0.115,,,
2024-07-06,3:07 PM.,TB,TEX,home,Roof Closed.,74,671737,LF,0,0,0,0,0,0,0,0,0,0,0,0.205,0.254,0.254,0.508,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,129.0,97.0,102.0,,,,,,,,0.417,,,-0.04,,,,96.4,,,,,,,,,,,,,100.0,91.0,93.0,91.0,100.0,98.0,0.225,0.089,1.02,-1.5,90.9,79.1,0.269,0.5,0.21,0.205,0.357,0.324,0.241,0.483,0.346,0.269,0.47,90.9,0.213,0.32,0.33,,,,,,,123.0,102.0,114.0,,,,,,,,,
2024-07-04,1:37 PM.,SD,TEX,home,Roof Closed.,74,650633,DH,4,0,0,0,0,0,0,0,0,1,1,0.205,0.254,0.254,0.508,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.2,0.376,0.189,0.281,0.5,0.284,0.207,0.286,0.362,,,,,,,,,,,,,0.265,0.402,0.261,,,,,,,,,,,,,,,,,,,,,,,,,0.206,0.304,0.345,,,
2024-07-03,7:07 PM.,SD,TEX,home,Roof Closed.,74,800049,RF,2,0,1,0,0,0,0,0,0,1,1,0.212,0.262,0.263,0.525,800049,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.64,33.2,95.0,98.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.345,0.416,79.0,84.0,84.0,78.0,95.0,88.0,90.0,83.0,77.0,123.0,98.0,108.0,0.041,0.392,0.337,0.103,-3.03,-4.79,1.16,-2.61,94.6,89.9,93.9,86.8,0.429,0.429,0.083,0.216,0.333,0.25,0.429,0.571,0.35,112.0,103.0,109.0,,,,,0.127,,-2.5,,80.7,0.333,0.667,0.134,,,,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,7:10 PM.,BAL,TEX,away,Partly Cloudy.,93,608344,RF,0,0,0,0,0,0,0,0,0,0,0,0.207,0.258,0.259,0.517,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,65.0,108.0,100.0,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,0.2,0.264,0.041,0.134,-1.16,-0.49,-3.18,-1.52,91.9,84.9,91.5,78.1,0.307,0.485,0.088,0.25,0.438,0.196,0.282,0.474,0.243,102.0,98.0,102.0,86.0,102.0,91.0,0.109,0.252,-0.64,-0.38,85.9,77.3,0.296,0.592,0.163,0.327,0.551,0.181,0.283,0.424,0.189,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,7:16 PM.,BAL,TEX,away,Partly Cloudy.,90,700249,DH,0,0,0,0,0,0,0,0,0,0,0,0.207,0.258,0.259,0.517,700249,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.11,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.109,0.56,0.86,-0.43,-2.05,92.4,86.1,91.5,82.6,0.2,0.24,0.103,,,,0.25,0.542,0.235,93.0,101.0,104.0,97.0,94.0,94.0,0.075,0.196,-3.12,-2.26,88.3,76.3,0.223,0.379,0.185,0.333,0.81,0.288,0.333,0.517,0.269,,,,,,,,,,,,,,,,,,,0.232,0.411,0.276,,,
2024-06-28,7:06 PM.,BAL,TEX,away,Partly Cloudy.,81,544150,RF,4,0,1,0,0,0,0,0,0,1,0,0.207,0.258,0.259,0.517,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,90.0,101.0,96.0,,,,,,,,0.5,,0.172,-0.36,,,-0.5,94.8,86.1,,,,,,,,,0.274,0.434,0.228,94.0,99.0,98.0,74.0,99.0,92.0,0.195,0.132,0.73,0.41,86.3,79.0,0.276,0.469,0.228,0.24,0.365,0.308,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,3:07 PM.,KC,TEX,home,Roof Closed.,74,608379,DH,4,0,0,0,0,0,0,0,0,1,3,0.205,0.258,0.259,0.517,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,0.153,0.238,0.092,0.322,0.39,0.29,-2.39,2.26,93.6,81.2,93.6,84.1,0.252,0.301,0.099,0.371,0.6,0.373,0.169,0.312,0.341,72.0,89.0,92.0,78.0,100.0,92.0,0.114,0.081,-0.94,-1.64,88.8,75.2,0.279,0.449,0.169,0.319,0.458,0.148,0.357,0.643,0.174,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,7:08 PM.,KC,TEX,home,Roof Closed.,74,663903,DH,2,0,0,0,0,0,0,0,0,1,4,0.213,0.267,0.269,0.536,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,0.413,0.113,0.455,0.019,-2.09,0.77,0.0,-5.71,91.6,88.1,92.2,82.9,0.267,0.389,0.127,0.207,0.361,0.354,0.429,0.5,0.111,,,,,,,,,,,,,0.326,0.609,0.197,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35,,,
2024-06-18,7:08 PM.,NYM,TEX,home,Roof Closed.,74,622663,RF,4,0,0,0,0,0,0,0,0,1,1,0.217,0.272,0.274,0.546,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,0.248,0.355,0.242,0.075,0.15,1.24,0.26,-3.63,96.2,86.1,95.6,85.6,0.278,0.414,0.122,0.263,0.342,0.284,0.358,0.66,0.186,,,,92.0,91.0,89.0,0.081,,1.05,,92.6,,0.243,0.392,0.218,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,0.139,0.238,0.386,,,
2024-06-17,7:08 PM.,NYM,TEX,home,Roof Closed.,74,656849,RF,1,0,0,0,0,0,0,0,0,1,1,0.225,0.282,0.284,0.566,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,0.31,0.265,0.184,0.164,0.39,1.83,-1.81,0.03,93.1,84.7,91.9,85.1,0.253,0.36,0.16,0.287,0.447,0.339,0.211,0.324,0.271,83.0,102.0,100.0,,,,,0.076,,0.11,,79.1,0.22,0.266,0.287,,,,0.207,0.345,0.259,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,1:10 PM.,SEA,TEX,away,Partly Cloudy.,54,669302,DH,3,0,0,0,0,0,0,0,0,1,0,0.228,0.284,0.287,0.571,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.32,,1.41,0.32,1.72,,96.6,,95.5,88.4,0.286,0.286,0.05,0.21,0.375,0.368,,,,124.0,99.0,107.0,116.0,104.0,103.0,0.106,0.118,0.14,0.81,92.3,83.2,0.204,0.383,0.193,0.247,0.483,0.272,0.181,0.301,0.354,0.134,1.18,84.5,0.101,0.162,0.506,,,,,,,99.0,96.0,104.0,,,,,,,,,
2024-06-15,4:16 PM.,SEA,TEX,away,Partly Cloudy.,59,669923,CF,4,1,1,0,0,0,0,0,0,1,2,0.235,0.292,0.296,0.588,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,0.46,1.5,1.28,,96.0,,96.0,87.2,0.263,0.354,0.105,0.226,0.316,0.271,,,,,,,97.0,99.0,93.0,0.004,,0.79,,92.3,,0.221,0.458,0.291,,,,0.333,0.439,0.286,0.102,-2.05,86.0,0.253,0.413,0.295,0.082,-1.95,83.4,114.0,110.0,113.0,109.0,100.0,108.0,,,,,,,73.9,0.0,-3.5
2024-06-14,7:10 PM.,SEA,TEX,away,Roof Closed.,58,622491,DH,0,0,0,0,0,0,0,0,0,0,0,0.234,0.294,0.298,0.592,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,0.179,0.454,0.224,0.143,0.97,-0.41,0.65,-1.63,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,,,,,,,,,,,,,0.203,0.365,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,7:10 PM.,LAD,TEX,away,Clear.,68,675627,LF,2,0,0,0,0,0,0,0,2,1,3,0.234,0.294,0.298,0.592,675627,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.64,51.0,102.0,106.0,108.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,117.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.24,1.26,,94.1,,96.0,86.9,0.233,0.442,0.185,0.204,0.292,0.321,,,,,,,103.0,99.0,97.0,0.16,,-3.06,,92.9,,,,,0.37,0.667,0.145,0.429,0.429,0.35,,,,,,,0.07,-1.23,79.9,106.0,98.0,108.0,,,,,,,,,,,,
