date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023-04-21,7:09 PM.,NYY,TOR,away,Partly Cloudy.,60,593334,2B,4,0,0,0,0,0,0,0,0,3,3,0.121,0.216,0.212,0.428,593334,domingogerman,Germán,Right,Domingo Germán,NYY,4.56,4.3,108.2,100.0,92.0,98.0,0.707,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.328,0.416,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.277,,,0.409,0.209,-1.75,,0.95,,1.5,1.01,92.3,,85.8,92.4,,82.9,0.321,0.741,0.19,0.174,0.344,0.3929999999999999,,,,0.15,0.325,0.13,0.2,0.306,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,7:10 PM.,HOU,TOR,away,Roof Closed.,73,664299,2B,4,0,0,0,0,0,0,0,0,0,3,0.138,0.242,0.241,0.483,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,,0.3,,0.041,0.44,,,-0.09,,-1.29,92.7,,83.7,,79.5,,0.236,0.455,0.265,0.268,0.366,0.195,0.211,0.367,0.287,,,,0.28,0.36,0.392,,,,0.075,-1.17,76.6,91.0,99.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,7:08 PM.,DET,TOR,home,Clear.,59,605513,2B,4,1,1,0,0,0,0,1,0,2,3,0.16,0.276,0.28,0.556,605513,spencerturnbull,Turnbull,Right,Spencer Turnbull,DET,7.26,6.12,31.0,100.0,98.0,97.0,0.801,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,87.5,93.4,83.8,78.6,0.273,0.527,0.228,0.5,0.8,0.235,0.29,0.452,0.294,0.304,0.391,0.115,0.143,0.286,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,7:08 PM.,DET,TOR,home,Clear.,61,593958,3B,0,0,0,0,0,0,0,0,0,0,0,0.143,0.28,0.286,0.566,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,DET,3.3,4.04,152.2,103.0,83.0,97.0,0.781,8.43,2.83,7.55,0.88,1.1,0.279,0.407,0.152,0.311,0.429,91.0,102.0,103.0,,,,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,0.093,0.454,,0.072,,0.189,0.65,,1.11,3.12,,0.71,92.2,,85.9,92.4,84.5,,0.278,0.431,0.222,,,,0.089,0.178,0.395,0.165,0.228,0.135,0.233,0.292,0.317,,,,,,,,,,90.0,101.0,98.0,0.192,0.51,88.8,0.2,0.471,0.1939999999999999,,,,,,,,,,,,,,,,,,
2023-04-11,7:39 PM.,DET,TOR,home,Roof Closed.,68,666159,2B,4,0,0,0,0,0,0,0,0,2,3,0.143,0.28,0.286,0.566,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,,0.315,0.172,0.036,0.58,,,1.21,-0.9,0.93,93.4,,87.7,,81.9,79.5,0.214,0.366,0.182,0.258,0.419,0.094,0.185,0.383,0.261,,,,0.111,0.111,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,1:06 PM.,LAA,TOR,away,Sunny.,72,672282,2B,3,1,0,0,0,0,0,0,0,2,4,0.176,0.333,0.353,0.686,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,,0.319,0.194,0.054,-0.38,,,0.91,0.14,-2.03,94.3,,84.8,,88.7,74.7,0.291,0.505,0.212,0.191,0.326,0.286,0.0,0.0,0.267,,,,0.242,0.424,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07,7:05 PM.,LAA,TOR,away,Partly Cloudy.,64,663776,DH,1,0,0,0,0,0,0,0,0,1,0,0.214,0.389,0.429,0.818,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,,0.285,0.09,0.258,-1.22,,0.36,0.02,0.27,0.3,93.0,,83.0,93.2,86.5,76.5,0.336,0.507,0.156,0.286,0.286,0.237,0.2,0.5,0.306,0.269,0.327,0.129,0.184,0.33,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,1:10 PM.,KC,TOR,away,Sunny.,51,543475,RF,4,1,1,0,0,1,1,0,0,2,1,0.231,0.412,0.462,0.874,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,,0.247,0.131,0.109,1.11,,-0.01,-1.31,-1.6,-1.66,91.2,,85.5,90.5,80.2,79.4,0.227,0.444,0.154,0.238,0.476,0.2189999999999999,0.28,0.543,0.249,0.248,0.457,0.158,0.26,0.481,0.257,,,,,,,,,,96.0,99.0,98.0,0.076,-0.94,86.8,0.314,0.725,0.19,,,,,,,,,,,,,,,,,,
2023-04-05,6:40 PM.,KC,TOR,away,Clear.,52,425844,2B,4,0,0,0,0,0,0,0,0,1,2,0.222,0.462,0.222,0.684,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,,0.2,0.141,0.166,0.25,,-0.92,1.12,-2.99,0.06,89.5,,86.5,89.8,79.2,72.5,0.276,0.472,0.159,0.386,0.729,0.155,0.214,0.282,0.231,0.333,0.609,0.081,0.241,0.37,0.207,,,,0.0,-3.64,57.9,,,,100.0,113.0,103.0,0.07,-0.94,85.2,0.32,0.5,0.186,,,,,,,,,,,,,,,,,,
2023-04-03,6:40 PM.,KC,TOR,away,Clear.,73,663903,2B,3,1,2,0,0,0,0,0,1,1,2,0.4,0.667,0.4,1.067,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,,,,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,,0.063,-2.24,,-1.24,0.01,,-0.3,90.9,,87.7,92.1,84.0,,,,,,,,0.0,0.0,0.6,0.339,0.555,0.113,0.265,0.353,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,1:16 PM.,STL,TOR,away,Cloudy.,46,656427,2B,2,0,0,0,0,0,0,0,1,0,2,0.0,0.6,0.0,0.6,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.417,,0.246,,0.033,-0.44,,-2.28,-1.15,,0.86,93.1,,85.3,90.1,84.2,,0.29,0.411,0.208,0.204,0.372,0.402,0.339,0.558,0.265,0.333,0.333,0.1,0.154,0.154,0.083,,,,0.194,0.23,76.2,93.0,102.0,108.0,92.0,98.0,101.0,0.091,-1.05,88.7,0.318,0.545,0.264,,,,,,,,,,,,,,,,,,
2023-03-30,3:22 PM.,STL,TOR,away,Sunny.,70,571945,DH,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,,0.243,0.198,0.054,-0.19,,-1.61,0.62,-0.92,2.68,93.3,,84.4,92.7,86.4,75.9,0.29,0.495,0.1889999999999999,0.261,0.387,0.198,0.245,0.375,0.2239999999999999,0.34,0.54,0.085,0.182,0.382,0.085,,,,0.002,-0.89,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,12:07 PM.,PHI,TOR,away,Partly Cloudy.,79,663559,RF,1,0,0,0,0,0,0,0,1,0,0,0.224,0.333,0.286,0.619,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.072,0.444,0.024,0.189,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,84.6,90.7,84.5,76.5,0.305,0.435,0.156,0.267,0.493,0.209,0.288,0.746,0.1989999999999999,0.333,0.571,0.133,0.273,0.364,0.3329999999999999,0.0,0.0,0.3329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,1:11 PM.,CIN,ATL,away,Sunny.,85,687924,2B,1,1,1,0,0,0,0,0,0,0,0,0.197,0.314,0.303,0.617,687924,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,4.94,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,,,,79.0,102.0,98.0,94.0,99.0,105.0,0.54,,,0.179,0.092,0.189,,,-0.41,0.21,-2.92,-1.59,,,84.0,94.3,80.3,78.0,,,,0.2,0.5,0.158,0.176,0.353,0.25,0.282,0.563,0.151,0.2,0.36,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,7:20 PM.,LAD,ATL,home,Clear.,79,808967,2B,1,0,0,0,0,0,0,0,0,1,1,0.193,0.311,0.299,0.61,808967,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,,,,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,0.029,0.404,0.242,0.033,0.231,,0.77,0.25,-1.65,0.53,1.14,,95.5,90.2,,94.9,86.3,78.0,0.262,0.413,0.176,0.214,0.371,0.333,0.158,0.211,0.357,0.364,0.545,0.13,,,,0.17,0.266,0.386,,,,,,,91.0,97.0,91.0,0.061,0.28,91.5,0.35,0.55,0.2,121.0,112.0,119.0,,,,,,,,,,,,,,,
2024-09-14,7:22 PM.,LAD,ATL,home,Cloudy.,71,656427,2B,0,0,0,0,0,0,0,0,0,0,0,0.194,0.312,0.301,0.613,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,,,,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,0.023,0.441,,0.29,,0.027,0.5,,-5.05,0.02,,-0.55,93.3,,85.7,90.6,84.7,,0.245,0.401,0.238,0.164,0.219,0.436,0.222,0.455,0.363,0.6,1.2,0.4,0.111,0.333,0.111,,,,0.218,2.19,77.4,101.0,103.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,6:45 PM.,WSH,ATL,away,Clear.,79,663623,2B,3,0,0,0,0,0,0,0,0,1,2,0.194,0.312,0.301,0.613,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,99.0,91.0,93.0,110.0,104.0,106.0,82.0,104.0,97.0,97.0,102.0,102.0,110.0,115.0,117.0,0.205,0.379,,0.003,0.313,0.035,0.44,,-0.64,-14.34,0.24,1.34,93.9,,88.4,93.3,85.9,81.1,0.204,0.381,0.235,0.226,0.42,0.251,,,,0.325,0.497,0.149,0.125,0.125,0.349,,,,,,,,,,78.0,102.0,93.0,0.065,0.06,89.9,0.283,0.522,0.204,,,,,,,,,,,,,,,,,,
2024-08-04,1:07 PM.,OAK,LAD,away,Sunny.,68,674370,1B,2,0,1,0,0,0,1,0,1,0,1,0.197,0.316,0.306,0.622,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,95.0,92.0,102.0,89.0,87.0,131.0,103.0,111.0,0.099,0.394,,0.211,,0.152,0.18,,-0.7,1.83,,1.82,94.8,,88.9,94.9,85.8,,0.203,0.297,0.287,,,,0.197,0.311,0.27,0.304,0.478,0.146,0.121,0.152,0.343,,,,,,,,,,93.0,99.0,96.0,0.143,2.25,86.9,0.152,0.212,0.197,,,,,,,,,,,,,,,,,,
2024-08-03,6:07 PM.,OAK,LAD,away,Clear.,72,687765,1B,4,1,0,0,0,0,0,0,1,2,4,0.193,0.311,0.304,0.615,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,,,,40.0,97.0,84.0,121.0,105.0,109.0,0.146,,,0.326,0.121,0.011,,,-1.41,0.01,-0.82,-7.88,,,88.4,91.9,84.3,80.4,,,,0.196,0.351,0.31,0.278,0.493,0.276,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,99.0,100.0,96.0,0.396,-0.41,90.7,0.278,0.472,0.176,,,,,,,,,,,,,,,,,,
2024-08-02,6:40 PM.,OAK,LAD,away,Cloudy.,72,683155,1B,4,0,0,0,0,0,0,0,0,3,1,0.198,0.314,0.311,0.625,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,,0.332,,0.111,0.08,,-1.55,-0.2,,-2.46,92.4,,84.8,90.8,79.6,,0.257,0.469,0.175,,,,0.261,0.435,0.223,0.263,0.579,0.147,0.357,0.738,0.204,,,,,,,,,,111.0,89.0,91.0,0.007,-13.81,86.4,,,,,,,,,,0.217,0.367,0.216,,,,,,,,,
2024-07-31,5:40 PM.,SD,LAD,away,Clear.,73,656302,1B,2,0,0,0,0,0,0,0,1,1,1,0.202,0.32,0.318,0.638,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,,,,112.0,100.0,105.0,,0.435,,0.471,,0.009,0.22,,,1.98,,-4.13,96.9,,69.7,,87.2,,0.235,0.39,0.203,0.28,0.44,0.286,0.159,0.257,0.447,,,,0.25,1.0,0.2,,,,0.079,-0.95,82.3,105.0,95.0,102.0,113.0,89.0,90.0,0.006,-5.11,91.8,0.25,1.0,0.0,,,,,,,0.2,0.267,0.385,,,,,,,,,
2024-07-30,6:41 PM.,SD,LAD,away,Clear.,73,663362,1B,3,1,1,0,0,1,2,0,1,1,0,0.205,0.32,0.322,0.642,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,,,,57.0,108.0,91.0,73.0,108.0,102.0,115.0,101.0,107.0,0.144,0.19,,0.198,,,-0.77,,0.64,0.5,,,90.6,,,90.0,79.3,,0.265,0.513,0.224,,,,,,,0.303,0.404,0.067,,,,,,,,,,,,,83.0,98.0,90.0,0.086,1.88,87.0,0.231,0.385,0.144,,,,,,,0.227,0.454,0.201,,,,77.6,0.382,-1.09,0.246,0.394,0.275
2024-07-28,1:10 PM.,HOU,LAD,away,Roof Closed.,73,681293,1B,5,0,1,0,0,0,1,0,0,2,2,0.202,0.316,0.304,0.62,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,0.41,,0.108,0.2,0.086,-1.33,,,0.99,0.8,-2.52,94.1,,85.5,,80.8,78.4,0.303,0.528,0.198,0.171,0.282,0.424,,,,,,,0.395,0.512,0.378,,,,,,,,,,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,0.113,0.226,0.386,,,,,,,,,
2024-07-27,6:10 PM.,HOU,LAD,away,Roof Closed.,73,669854,2B,3,1,2,1,0,1,2,0,1,1,1,0.202,0.319,0.307,0.626,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,,,,89.0,103.0,101.0,,0.383,,0.302,0.094,0.221,-0.42,,,2.24,2.55,-0.16,93.4,,85.2,,86.4,80.1,0.232,0.497,0.192,0.071,0.071,0.376,0.18,0.284,0.333,,,,0.188,0.356,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,7:11 PM.,HOU,LAD,away,Roof Closed.,73,664285,1B,4,0,0,0,0,0,0,0,0,3,2,0.194,0.31,0.275,0.585,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,129.0,96.0,108.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,0.458,0.012,,0.043,0.313,0.175,-4.64,,1.46,-0.2,1.59,0.62,94.5,,89.9,94.1,85.1,79.7,0.4,1.0,0.273,0.121,0.187,0.398,0.233,0.467,0.383,0.276,0.399,0.116,0.226,0.278,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,7:10 PM.,SF,LAD,home,Clear.,79,592662,RF,1,0,0,0,0,0,1,0,0,0,1,0.199,0.317,0.282,0.599,592662,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.72,30.2,95.0,102.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,,,,96.0,98.0,96.0,,,,99.0,91.0,91.0,,0.528,,0.322,,,0.46,,,0.18,,,94.1,,,,88.4,,0.167,0.367,0.264,0.316,0.684,0.489,0.148,0.222,0.458,,,,,,,,,,0.15,-2.65,83.5,133.0,96.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,7:10 PM.,SF,LAD,home,Partly Cloudy.,75,663855,3B,2,1,1,0,0,0,0,0,0,0,1,0.2,0.319,0.284,0.603,663855,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.1,4.91,109.2,94.0,107.0,97.0,0.765,7.88,3.86,9.19,0.98,1.64,0.219,0.422,0.125,0.337,0.403,,,,,,,79.0,85.0,79.0,95.0,95.0,94.0,125.0,93.0,101.0,0.515,0.054,0.191,0.241,,,-3.85,-0.41,-0.02,-0.1,,,95.4,84.3,,94.5,81.1,,0.238,0.381,0.31,,,,,,,0.341,0.498,0.111,,,,0.181,0.287,0.408,,,,,,,,,,,,,,,,121.0,92.0,106.0,,,,0.152,0.329,0.376,,,,,,,,,
2024-07-21,4:11 PM.,BOS,LAD,home,Partly Cloudy.,86,676710,3B,3,1,1,0,0,0,1,0,0,0,0,0.196,0.317,0.281,0.598,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.86,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.164,0.288,0.446,,,,,,,109.0,109.0,112.0,,,,100.0,99.0,102.0,,0.337,0.086,0.185,,,-0.43,0.47,,-0.56,,,92.6,82.4,,,80.8,,0.255,0.5,0.198,0.143,0.171,0.219,,,,,,,,,,0.192,0.26,0.404,0.072,1.14,77.3,98.0,97.0,99.0,114.0,104.0,104.0,0.32,0.55,87.5,0.216,0.418,0.265,87.0,102.0,106.0,,,,0.222,0.437,0.263,,,,,,,,,
2024-07-20,4:15 PM.,BOS,LAD,home,Sunny.,86,678394,PH,0,0,0,0,0,0,0,0,0,0,0,0.193,0.316,0.28,0.596,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,88.0,99.0,97.0,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,0.403,0.048,,0.28,,0.269,0.25,,-0.24,-0.58,,0.15,95.6,,87.6,95.7,86.8,,0.12,0.16,0.218,,,,0.268,0.401,0.343,0.309,0.44,0.111,0.177,0.354,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,1:10 PM.,DET,LAD,away,Sunny.,86,672456,3B,3,1,0,0,0,0,0,0,2,1,1,0.193,0.316,0.28,0.596,672456,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.24,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,,,,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,0.078,0.421,,0.28,,0.109,-0.19,,1.09,0.02,,-2.78,94.8,,86.0,94.1,83.5,,0.27,0.486,0.18,0.269,0.615,0.224,0.235,0.391,0.259,0.32,0.32,0.038,0.289,0.474,0.329,,,,0.112,-3.94,78.8,95.0,102.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,6:40 PM.,DET,LAD,away,Partly Cloudy.,83,669373,RF,0,0,0,0,0,0,0,0,0,0,0,0.197,0.314,0.286,0.6,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,,,,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,0.205,0.332,,0.149,,0.271,1.84,,1.25,0.78,,1.13,96.8,,86.3,96.6,88.7,,0.197,0.286,0.277,0.158,0.316,0.175,0.169,0.364,0.346,0.207,0.305,0.16,0.216,0.322,0.461,,,,0.042,1.26,78.5,95.0,91.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,6:41 PM.,PHI,LAD,away,Cloudy.,93,554430,1B,3,1,1,0,0,1,1,0,1,0,0,0.197,0.314,0.286,0.6,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,0.192,0.416,0.074,0.125,0.1,,0.88,1.47,2.68,1.04,-0.98,,95.3,86.1,,94.6,84.9,81.8,0.209,0.395,0.296,0.205,0.397,0.387,,,,0.189,0.259,0.142,,,,0.137,0.196,0.402,,,,,,,92.0,97.0,94.0,0.093,-0.23,91.1,0.226,0.371,0.183,94.0,110.0,110.0,,,,0.152,0.273,0.335,,,,,,,,,
2024-07-07,1:10 PM.,MIL,LAD,home,Sunny.,82,572971,1B,1,0,0,0,0,0,0,0,0,1,1,0.194,0.31,0.264,0.574,572971,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,5.11,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,0.568,,,0.01,,0.276,,,-2.99,1.97,,2.23,,,81.1,88.1,78.6,,,,,,,,,,,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,,89.0,88.0,86.0,0.146,-4.71,84.6,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,
